"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"MAPK signaling pathway",0,0,0,252,36,"DUSP10, MAP3K8, DUSP5, DUSP6, EGFR, ELK4, FGF8, FGF9, FGF10, MRAS, TAB2, PLA2G4D, NR4A1, IKBKB, JUN, KRAS, MAX, MAP3K3, MOS, PDGFRB, PLA2G4A, PPP3R2, MAPK13, RAP1A, RELA, BRAF, MAP3K7, TNFRSF1A, CACNA1C, CACNA2D1, CACNB4, MAPKAPK3, JMJD7-PLA2G4B, CD14, CDC25B, CDC42"
"PI3K-Akt signaling pathway",0,0,0,336,46,"COL1A2, COL4A2, CREB1, ATF6B, CSF1R, EFNA2, EGFR, EPO, FGF8, FGF9, FGF10, FLT4, G6PC, GH2, GNG3, GNG10, GYS2, NR4A1, TNC, IFNA13, IFNA16, IKBKB, IL3, IL3RA, ITGA5, ITGAV, ITGB1, ITGB3, KRAS, NGFR, PDGFRB, PDPK1, PPP2CB, PPP2R5A, PPP2R5E, PKN2, RELA, BCL2L1, TNN, TLR2, TLR4, YWHAG, PIK3R3, CCND2, CCND3, CREB3L1"
"Toll-like receptor signaling pathway",0,0,0,104,23,"TIRAP, MAP3K8, TICAM1, TAB2, LY96, IFNA13, IFNA16, IKBKB, IL12A, JUN, MYD88, TOLLIP, MAPK13, RELA, CCL3, CXCL11, STAT1, MAP3K7, TLR2, TLR4, PIK3R3, RIPK1, CD14"
"TNF signaling pathway",0,0,0,108,21,"DNM1L, MAP3K8, CREB1, ATF6B, JAG1, EDN1, PGAM5, TAB2, TAB3, ICAM1, IKBKB, JUN, MAPK13, RELA, BCL3, MAP3K7, TNFRSF1A, PIK3R3, RIPK1, CFLAR, CREB3L1"
"Spliceosome",0,0,0,128,25,"PPIH, SF3B2, LSM6, HNRNPA1L2, CCDC12, SNW1, ACIN1, SF3B1, LSM4, HNRNPC, HNRNPM, SF3B6, PLRG1, SRSF1, SRSF2, SRSF3, TRA2B, SNRPC, SNRPD3, PHF5A, PRPF38A, EFTUD2, CDC5L, RBM8A, THOC1"
"Proteasome",0,0,0,44,27,"POMP, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMB1, PSMB2, PSMB3, PSMB4, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD2, PSMD3, PSMD7, PSMD8, PSMD11, PSMD12, PSMF1, PSMD6"
"NF-kappa B signaling pathway",0,0,0,93,23,"TIRAP, CSNK2A2, TICAM1, ERC1, TAB2, LY96, TAB3, LAT, ICAM1, IKBKB, MYD88, RELA, BCL2L1, CCL13, MAP3K7, TLR4, TNFRSF1A, UBE2I, CARD11, RIPK1, TNFRSF11A, CFLAR, CD14"
"Rap1 signaling pathway",0,0,0.002,209,29,"CSF1R, CTNND1, DRD2, EFNA2, EGFR, FGF8, FGF9, FGF10, MRAS, FLT4, LAT, GNAI3, GNAO1, ITGAM, ITGB1, ITGB3, KRAS, NGFR, PLCE1, PDGFRB, PLCB4, MAPK13, PARD3, RAP1A, BRAF, PIK3R3, SKAP1, RAPGEF5, CDC42"
"Osteoclast differentiation",0,0,0.002,127,21,"SIRPB1, IRF9, CREB1, CSF1R, CYLD, FHL2, TAB2, LILRA5, IKBKB, ITGB3, JUN, PPP3R2, MAPK13, RELA, SPI1, STAT1, MAP3K7, TNFRSF1A, PIK3R3, TNFRSF11A, GAB2"
"Chemokine signaling pathway",0,0,0.003,182,26,"CXCL13, CCR8, CX3CR1, PTK2B, GNAI3, GNG3, GNG10, CXCR3, GSK3A, IKBKB, KRAS, PF4, PLCB4, PARD3, PXN, RAP1A, RELA, CCL3, CCL13, CXCL11, BRAF, STAT1, XCL2, CXCR4, PIK3R3, CDC42"
"Ras signaling pathway",0,0.001,0.007,223,29,"RASA4, CSF1R, EFNA2, EGFR, FGF8, FGF9, FGF10, MRAS, RASA3, FLT4, LAT, GNG3, GNG10, PLA2G4D, IKBKB, KRAS, NGFR, PLCE1, PDGFRB, PLA2G4A, RAP1A, RELA, BCL2L1, PIK3R3, JMJD7-PLA2G4B, RASAL2, RAPGEF5, GAB2, CDC42"
"Thyroid hormone signaling pathway",0,0.001,0.007,116,19,"RCAN2, SLC16A10, ATP1B4, HDAC2, ITGAV, ITGB3, KRAS, MYH6, ATP1A3, ATP1B2, ATP1B3, PLCE1, PDPK1, PLCB4, SLCO1C1, SLC2A1, STAT1, NCOA3, PIK3R3"
"Mitophagy - animal",0,0.001,0.011,63,13,"GABARAPL2, CSNK2A2, PGAM5, MRAS, ATG9B, JUN, KRAS, PARK2, RELA, BCL2L1, SP1, UBB, USP30"
"Aldosterone-regulated sodium reabsorption",0,0.003,0.046,37,9,"ATP1B4, KRAS, ATP1A3, ATP1B2, ATP1B3, PDPK1, SCNN1A, SCNN1G, PIK3R3"
"NOD-like receptor signaling pathway",0,0.003,0.047,166,22,"DNM1L, IRF9, GABARAPL2, TICAM1, TAB2, TAB3, PYDC1, GBP2, IFNA13, IFNA16, IKBKB, ITPR3, JUN, MYD88, PLCB4, MAPK13, RELA, BCL2L1, STAT1, MAP3K7, TLR4, RIPK1"
"Apoptosis",0,0.004,0.065,136,19,"EIF2S1, ENDOG, BIRC5, IKBKB, IL3, IL3RA, ITPR3, JUN, KRAS, PDPK1, PMAIP1, RELA, BCL2L1, TNFRSF1A, TUBA1A, CAPN2, PIK3R3, RIPK1, CFLAR"
"Cytokine-cytokine receptor interaction",0,0.004,0.067,266,30,"CXCL13, CCR8, CSF1R, CX3CR1, EGFR, EPO, FLT4, GH2, CXCR3, IL19, IFNA13, IFNA16, IL3, IL3RA, IL12A, IL17A, NGFR, IL21R, IL22, PDGFRB, PF4, CCL3, CCL13, CXCL11, BMPR1B, XCL2, THPO, TNFRSF1A, CXCR4, TNFRSF11A"
"Sphingolipid signaling pathway",0,0.005,0.094,118,17,"SGPP2, ADORA3, GNAI3, KRAS, ASAH1, PDPK1, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, RELA, SMPD2, TNFRSF1A, PIK3R3, SGPL1, GAB2"
"Relaxin signaling pathway",0,0.006,0.105,130,18,"COL1A2, COL4A2, CREB1, ATF6B, EDN1, EGFR, GNA15, GNAI3, GNAO1, GNG3, GNG10, JUN, KRAS, PLCB4, MAPK13, RELA, PIK3R3, CREB3L1"
"AGE-RAGE signaling pathway in diabetic complications",0,0.006,0.119,99,15,"COL1A2, COL4A2, EDN1, EGR1, ICAM1, JUN, KRAS, SMAD4, PLCE1, PLCB4, MAPK13, RELA, STAT1, PIK3R3, CDC42"
"GnRH signaling pathway",0.001,0.007,0.156,91,14,"EGFR, PTK2B, GNRH2, PLA2G4D, ITPR3, JUN, KRAS, MAP3K3, PLA2G4A, PLCB4, MAPK13, CACNA1C, JMJD7-PLA2G4B, CDC42"
"Dopaminergic synapse",0.001,0.013,0.291,130,17,"CREB1, ATF6B, DRD2, DRD3, GNAI3, GNAO1, GNG3, GNG10, GSK3A, ITPR3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, CACNA1C, CREB3L1"
"Citrate cycle (TCA cycle)",0.001,0.014,0.315,30,7,"DLD, IDH3B, ACO2, PC, PDHA1, SDHC, SDHD"
"Adrenergic signaling in cardiomyocytes",0.001,0.014,0.329,143,18,"CREB1, ATF6B, ADRB2, ATP1B4, GNAI3, MYH6, ATP1A3, ATP1B2, ATP1B3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, CACNA1C, CACNA2D1, CACNB4, CREB3L1"
"VEGF signaling pathway",0.002,0.015,0.381,58,10,"PLA2G4D, KRAS, PLA2G4A, PPP3R2, MAPK13, PXN, MAPKAPK3, PIK3R3, JMJD7-PLA2G4B, CDC42"
"Long-term depression",0.002,0.017,0.436,59,10,"GNAI3, GNAO1, PLA2G4D, ITPR3, KRAS, PLA2G4A, PLCB4, PPP2CB, BRAF, JMJD7-PLA2G4B"
"Focal adhesion",0.002,0.017,0.465,196,22,"COL1A2, COL4A2, EGFR, FLT4, TNC, ITGA5, ITGAV, ITGB1, ITGB3, JUN, ARHGAP5, PDGFRB, PDPK1, PXN, RAP1A, TNN, BRAF, CAPN2, PIK3R3, CCND2, CCND3, CDC42"
"T cell receptor signaling pathway",0.002,0.017,0.488,102,14,"MAP3K8, LAT, IKBKB, JUN, KRAS, NFKBIE, PDPK1, PPP3R2, MAPK13, RELA, MAP3K7, CARD11, PIK3R3, CDC42"
"Th17 cell differentiation",0.003,0.027,0.77,107,14,"GATA3, LAT, IKBKB, IL17A, JUN, SMAD4, NFKBIE, IL21R, IL22, PPP3R2, MAPK13, RELA, STAT1, RUNX1"
"Jak-STAT signaling pathway",0.003,0.027,0.814,155,18,"IRF9, EPO, GH2, IL19, IFNA13, IFNA16, IL3, IL3RA, IL12A, IL21R, IL22, BCL2L1, STAT1, THPO, PIK3R3, SOCS2, CCND2, CCND3"
"Estrogen signaling pathway",0.004,0.031,0.948,98,13,"CREB1, ATF6B, EGFR, GNAI3, GNAO1, ITPR3, JUN, KRAS, OPRM1, PLCB4, SP1, PIK3R3, CREB3L1"
"Fc epsilon RI signaling pathway",0.004,0.032,1,66,10,"LAT, PLA2G4D, IL3, KRAS, PDPK1, PLA2G4A, MAPK13, PIK3R3, JMJD7-PLA2G4B, GAB2"
"Regulation of actin cytoskeleton",0.004,0.033,1,210,22,"ARPC1B, EGFR, FGF8, FGF9, FGF10, MRAS, GIT1, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, KRAS, MOS, PDGFRB, PXN, BDKRB1, BRAF, PIK3R3, CD14, ARHGEF6, CDC42"
"Other types of O-glycan biosynthesis",0.005,0.034,1,20,5,"B3GLCT, POFUT1, MFNG, OGT, PLOD3"
"Glucagon signaling pathway",0.005,0.037,1,102,13,"PPARGC1A, CREB1, G6PC, GYS2, ITPR3, LDHB, PDHA1, PLCB4, PPP4C, PPP3R2, SLC2A1, CREB3L1, LDHAL6B"
