name,imports,weights,datasource,Confidence,Color
Novel.AAK1,Novel.CFTR,900,database,Medium,green
Novel.AAK1,Novel.CLTC,900,database,Medium,green
Novel.ABCG5,Thyroid hormone synthesis.ATP1B2,720,database,Medium,green
Novel.ABCG5,Thyroid hormone synthesis.ATP1B3,720,database,Medium,green
Novel.ABCG5,Thyroid hormone synthesis.ATP1A3,720,database,Medium,green
Novel.ABI1,Novel.ARPC1B,900,database,High,green
Novel.ACIN1,Novel.BCAS2,503,experimental,High,green
Novel.ACTR2,Proteasome.PSMD7,417,experimental,High,green
Novel.ACTR2,Proteasome.PSMA7,900,database,High,green
Novel.ACTR2,Novel.CLTC,900,database,High,green
Novel.ACTR2,Novel.CDC42,900,database,High,green
Novel.ACTR2,Novel.SYT1,900,database,High,green
Novel.ACTR2,Novel.RAB5A,900,database,High,green
Novel.ACTR2,Novel.CFL1,774,experimental,High,green
Novel.ACTR2,Novel.EGFR,900,database,High,green
Novel.ACTR2,Novel.ARPC1B,900,database,High,green
Novel.ACTR2,Novel.PDGFRB,900,database,High,green
Novel.ACTR2,Novel.CLTA,900,database,High,green
Novel.ACTR2,Novel.ADRB2,900,database,High,green
Novel.ACTR2,Novel.CFTR,900,database,High,green
Novel.ACTR2,Novel.DNM1,900,database,High,green
Novel.ACTR2,Novel.TACR1,900,database,High,green
Novel.ACTR2,Novel.CHRM2,900,database,High,green
Novel.ADRB2,Novel.CFTR,900,database,High,green
Novel.ADRB2,Novel.APOB,900,database,High,green
Novel.ADRB2,Novel.EDN1,900,database,High,green
Novel.ADRB2,Novel.ACTR2,900,database,High,green
Novel.ADRB2,Novel.RPS27A,900,database,High,green
Novel.ADRB2,Novel.UBB,900,database,High,green
Novel.ADRB2,Novel.CLTC,900,database,High,green
Novel.ADRBK1,Novel.EDN1,900,database,Medium,green
Novel.AGT,Novel.CFTR,900,database,Medium,green
Novel.AGT,Novel.EDN1,900,database,Medium,green
Novel.ALDOA,Novel.G6PC,800,database,High,green
Novel.ALOX5,Thyroid hormone synthesis.GPX3,900,database,Medium,green
Novel.ALOX5,Thyroid hormone synthesis.GPX1,900,database,Medium,green
Novel.ALOX5,Novel.PLA2G6,900,database,Medium,green
Novel.ALOX5,Novel.JMJD7-PLA2G4B,900,database,Medium,green
Novel.ALOX5,Novel.ALOX15,900,database,Medium,green
Novel.APOB,Novel.MSR1,900,database,Medium,green
Novel.APOB,Thyroid hormone synthesis.HSP90B1,900,database,Medium,green
Novel.APOB,Novel.PPP2R5E,900,database,Medium,green
Novel.APOB,Novel.CALR,900,database,Medium,green
Novel.APOB,Novel.PPP2CB,900,database,Medium,green
Novel.APOB,Novel.PTPN6,900,database,Medium,green
Novel.APOB,Novel.CLTC,900,database,Medium,green
Novel.APOB,Novel.SYT1,900,database,Medium,green
Novel.APOB,Novel.RAB5A,900,database,Medium,green
Novel.APOB,Novel.EGFR,900,database,Medium,green
Novel.APOB,Novel.ITGAM,900,database,Medium,green
Novel.APOB,Novel.PPP2R5A,900,database,Medium,green
Novel.APOB,Novel.CLTA,900,database,Medium,green
Novel.APOB,Novel.ADRB2,900,database,Medium,green
Novel.APOB,Novel.CFTR,900,database,Medium,green
Novel.APOB,Novel.DNM1,900,database,Medium,green
Novel.ARNT,Novel.EDN1,900,database,High,green
Novel.ARNT,Thyroid hormone synthesis.CREB1,900,database,High,green
Novel.ARNT,Novel.SMAD4,900,database,High,green
Novel.ARNT,Novel.EPO,900,database,High,green
Novel.ARNT,Novel.JUN,900,database,High,green
Novel.ATF3,Novel.JUN,900,database,Medium,green
Novel.ATF3,Thyroid hormone synthesis.CREB3,631,experimental,Medium,green
Novel.ATF3,Thyroid hormone synthesis.CREB1,800,database,Medium,green
Novel.ATP6V1B2,Novel.TUBA1A,503,experimental,High,green
Novel.BAG1,Novel.JUN,900,database,Medium,green
Novel.BAG1,Proteasome.PSMC1,774,experimental,Medium,green
Novel.BAG1,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.BCAS2,Novel.SRSF2,900,database,Medium,green
Novel.BCAS2,Novel.CD2BP2,900,database,Medium,green
Novel.BCAS2,Proteasome.PSMD3,417,experimental,Medium,green
Novel.BCAS2,Novel.PRPF8,900,database,Medium,green
Novel.BCAS2,Novel.PRPF31,900,database,Medium,green
Novel.BCAS2,Novel.YBX1,900,database,Medium,green
Novel.BCAS2,Novel.CCAR1,900,database,Medium,green
Novel.BCAS2,Novel.HNRNPA2B1,900,database,Medium,green
Novel.BCAS2,Novel.PAPOLA,900,database,Medium,green
Novel.BCAS2,Novel.XAB2,900,database,Medium,green
Novel.BCAS2,Novel.HNRNPM,900,database,Medium,green
Novel.BCAS2,Novel.PTBP1,900,database,Medium,green
Novel.BCAS2,Novel.SNW1,900,database,Medium,green
Novel.BCAS2,Novel.SF3B2,900,database,Medium,green
Novel.BCAS2,Novel.SF3B1,900,database,Medium,green
Novel.BCAS2,Novel.RBM39,503,experimental,Medium,green
Novel.BCAS2,Novel.SRSF1,900,database,Medium,green
Novel.BCAS2,Novel.CDC5L,900,database,Medium,green
Novel.BCAS2,Novel.PLRG1,900,database,Medium,green
Novel.BCAS2,Novel.LSM6,900,database,Medium,green
Novel.BCAS2,Novel.EFTUD2,900,database,Medium,green
Novel.BCAS2,Novel.ACIN1,503,experimental,Medium,green
Novel.BCAS2,Novel.HNRNPH1,900,database,Medium,green
Novel.BCL2L1,Novel.PRKAR2B,900,database,High,green
Novel.BUB1B,Proteasome.PSMF1,900,database,Medium,green
Novel.BUB1B,Novel.PPP2R5A,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMC4,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMA3,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMD7,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMC1,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMA6,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMD11,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMB1,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMD3,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMA5,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMB4,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMC2,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMD6,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMD1,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMD2,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMC5,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMD12,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMB5,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMA7,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMB2,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMB9,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMA1,900,database,Medium,green
Novel.BUB1B,Proteasome.PSMA4,900,database,Medium,green
Novel.BUB1B,Novel.RANBP2,900,database,Medium,green
Novel.BUB1B,Novel.PPP2R5E,900,database,Medium,green
Novel.BUB1B,Novel.RANGAP1,900,database,Medium,green
Novel.BUB1B,Novel.PPP2CB,900,database,Medium,green
Novel.BUB1B,Novel.RAE1,774,experimental,Medium,green
Novel.BUB1B,Novel.NUP43,900,database,Medium,green
Novel.BUB1B,Novel.CDC42,900,database,Medium,green
Novel.C5,Novel.GNAI3,900,database,Medium,green
Novel.CACNA1C,Novel.PPP2CB,800,database,Medium,green
Novel.CACNA1C,Novel.PPP2R5A,800,database,Medium,green
Novel.CACNA1C,Novel.GNAI3,800,database,Medium,green
Novel.CACNA1C,Novel.PPP2R5E,800,database,Medium,green
Novel.CACNA2D1,Novel.PPP2R5A,800,database,High,green
Novel.CACNA2D1,Novel.PPP2R5E,800,database,High,green
Novel.CACNA2D1,Novel.PPP2CB,800,database,High,green
Novel.CACNA2D2,Novel.PPP2R5A,800,database,Medium,green
Novel.CACNA2D2,Novel.PPP2R5E,800,database,Medium,green
Novel.CACNA2D2,Novel.PPP2CB,800,database,Medium,green
Novel.CALR,Thyroid hormone synthesis.HSPA5,900,database,Medium,green
Novel.CALR,Novel.P4HB,774,experimental,Medium,green
Novel.CALR,Novel.PCNA,417,experimental,Medium,green
Novel.CALR,Novel.PDIA3,900,database,Medium,green
Novel.CALR,Novel.APOB,900,database,Medium,green
Novel.CALR,Novel.TAP1,900,database,Medium,green
Novel.CALR,Novel.INHA,601,experimental,Medium,green
Novel.CALR,Novel.MSR1,900,database,Medium,green
Novel.CALR,Thyroid hormone synthesis.HSP90B1,900,database,Medium,green
Novel.CALR,Novel.VCP,604,experimental,Medium,green
Novel.CALR,Novel.PTGES3,774,experimental,Medium,green
Novel.CCAR1,Novel.PCNA,417,experimental,High,green
Novel.CCAR1,Novel.SRSF1,900,database,High,green
Novel.CCAR1,Novel.BCAS2,900,database,High,green
Novel.CCAR1,Novel.SRSF2,900,database,High,green
Novel.CCAR1,Novel.DYNC1I2,417,experimental,High,green
Novel.CCNB2,Novel.PPP2R5A,900,database,Medium,green
Novel.CCNB2,Novel.RANBP2,900,database,Medium,green
Novel.CCNB2,Novel.PPP2R5E,900,database,Medium,green
Novel.CCNB2,Novel.PPP2CB,900,database,Medium,green
Novel.CCNB2,Novel.RAE1,900,database,Medium,green
Novel.CCND2,Novel.CCNE1,900,database,High,green
Novel.CCND3,Novel.CCNE1,900,database,High,green
Novel.CCNE1,Proteasome.PSMF1,900,database,Medium,green
Novel.CCNE1,Novel.UBC,900,database,Medium,green
Novel.CCNE1,Novel.E2F3,900,database,Medium,green
Novel.CCNE1,Novel.PTK6,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMC4,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA3,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD7,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMC1,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA6,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD11,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB1,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD3,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA5,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB4,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMC2,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD6,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD1,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD2,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMC5,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD12,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB5,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA7,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB2,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB9,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA1,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA4,900,database,Medium,green
Novel.CCNE1,Novel.PCNA,900,database,Medium,green
Novel.CCNE1,Novel.CCND2,900,database,Medium,green
Novel.CCNE1,Novel.CCND3,900,database,Medium,green
Novel.CCNE1,Novel.RPS27A,900,database,Medium,green
Novel.CCNE1,Novel.UBB,900,database,Medium,green
Novel.CCNE1,Novel.CCT2,900,database,Medium,green
Novel.CCNE1,Novel.NMI,900,database,Medium,green
Novel.CCT2,Novel.CCNE1,900,database,High,green
Novel.CCT2,Novel.TUBA1A,900,database,High,green
Novel.CCT2,Proteasome.PSMC2,417,experimental,High,green
Novel.CCT2,Novel.TUBA4A,900,database,High,green
Novel.CCT2,Novel.PPP2CB,774,experimental,High,green
Novel.CDC42,Novel.ARPC1B,900,database,Medium,green
Novel.CDC42,Novel.BUB1B,900,database,Medium,green
Novel.CDC42,Novel.UBC,900,database,Medium,green
Novel.CDC42,Novel.PPP2R5A,900,database,Medium,green
Novel.CDC42,Novel.GNAI3,900,database,Medium,green
Novel.CDC42,Novel.RAB14,417,experimental,Medium,green
Novel.CDC42,Novel.BIRC5,900,database,Medium,green
Novel.CDC42,Novel.CDCA8,900,database,Medium,green
Novel.CDC42,Novel.RANBP2,900,database,Medium,green
Novel.CDC42,Novel.PPP2R5E,900,database,Medium,green
Novel.CDC42,Novel.ACTR2,900,database,Medium,green
Novel.CDC42,Novel.PPP2CB,900,database,Medium,green
Novel.CDC42,Novel.RPS27A,900,database,Medium,green
Novel.CDC42,Novel.UBB,900,database,Medium,green
Novel.CDC42,Novel.PLK1,900,database,Medium,green
Novel.CDC5L,Novel.BCAS2,900,database,Medium,green
Novel.CDC5L,Novel.SRSF2,900,database,Medium,green
Novel.CDC5L,Novel.CD2BP2,900,database,Medium,green
Novel.CDC5L,Novel.YBX1,900,database,Medium,green
Novel.CDC5L,Novel.PTBP1,900,database,Medium,green
Novel.CDC5L,Novel.SNW1,900,database,Medium,green
Novel.CEACAM6,Novel.ITGA5,900,database,Medium,green
Novel.CEBPD,Novel.G6PC,900,database,Medium,green
Novel.CEBPD,Thyroid hormone synthesis.CREB1,900,database,Medium,green
Novel.CEBPD,Novel.MAX,900,database,Medium,green
Novel.CENPH,Novel.PPP2R5A,900,database,Medium,green
Novel.CENPH,Novel.RANBP2,900,database,Medium,green
Novel.CENPH,Novel.PPP2R5E,900,database,Medium,green
Novel.CENPH,Novel.PPP2CB,900,database,Medium,green
Novel.CENPO,Novel.PPP2R5A,900,database,High,green
Novel.CENPO,Novel.RANBP2,900,database,High,green
Novel.CENPO,Novel.PPP2R5E,900,database,High,green
Novel.CENPO,Novel.PPP2CB,900,database,High,green
Novel.CENPP,Novel.PPP2R5A,900,database,Medium,green
Novel.CENPP,Novel.RANBP2,900,database,Medium,green
Novel.CENPP,Novel.PPP2R5E,900,database,Medium,green
Novel.CENPP,Novel.PPP2CB,900,database,Medium,green
Novel.CFTR,Novel.APOB,900,database,Medium,green
Novel.CFTR,Novel.EDN1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC4,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA3,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD7,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA6,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD11,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD3,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA5,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB4,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC2,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD6,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD2,900,database,Medium,green
Novel.CFTR,Proteasome.PSMC5,900,database,Medium,green
Novel.CFTR,Proteasome.PSMD12,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB5,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA7,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB2,900,database,Medium,green
Novel.CFTR,Proteasome.PSMB9,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA1,900,database,Medium,green
Novel.CFTR,Proteasome.PSMA4,900,database,Medium,green
Novel.CFTR,Proteasome.PSMF1,900,database,Medium,green
Novel.CFTR,Novel.ACTR2,900,database,Medium,green
Novel.CFTR,Novel.VCP,900,database,Medium,green
Novel.CFTR,Novel.RPS27A,900,database,Medium,green
Novel.CFTR,Novel.UBB,900,database,Medium,green
Novel.CFTR,Novel.CLTC,900,database,Medium,green
Novel.CFTR,Novel.PRKAR2B,900,database,Medium,green
Novel.CFTR,Novel.SYT1,900,database,Medium,green
Novel.CFTR,Novel.RAB5A,900,database,Medium,green
Novel.CFTR,Novel.EGFR,900,database,Medium,green
Novel.CFTR,Novel.UBC,900,database,Medium,green
Novel.CFTR,Novel.SCARB2,900,database,Medium,green
Novel.CFTR,Novel.PIK3C2A,900,database,Medium,green
Novel.CFTR,Novel.ITSN2,900,database,Medium,green
Novel.CFTR,Novel.CLTA,900,database,Medium,green
Novel.CFTR,Novel.AGT,900,database,Medium,green
Novel.CFTR,Novel.ADRB2,900,database,Medium,green
Novel.CFTR,Novel.DERL2,900,database,Medium,green
Novel.CFTR,Novel.CLCN2,540,database,Medium,green
Novel.CFTR,Novel.LDLR,900,database,Medium,green
Novel.CFTR,Novel.SNX18,900,database,Medium,green
Novel.CFTR,Novel.AAK1,900,database,Medium,green
Novel.CLCN2,Novel.CFTR,540,database,Medium,green
Novel.CLTA,Novel.CFTR,900,database,Medium,green
Novel.CLTA,Novel.APOB,900,database,Medium,green
Novel.CLTA,Novel.ACTR2,900,database,Medium,green
Novel.CLTA,Novel.RPS27A,900,database,Medium,green
Novel.CLTA,Novel.UBB,900,database,Medium,green
Novel.CLTA,Novel.CLTC,900,database,Medium,green
Novel.CLTC,Thyroid hormone synthesis.ATP1A3,417,experimental,Medium,green
Novel.CLTC,Novel.SYT1,900,database,Medium,green
Novel.CLTC,Novel.RAB5A,900,database,Medium,green
Novel.CLTC,Novel.EGFR,900,database,Medium,green
Novel.CLTC,Novel.UBC,900,database,Medium,green
Novel.CLTC,Novel.SCARB2,900,database,Medium,green
Novel.CLTC,Novel.PIK3C2A,900,database,Medium,green
Novel.CLTC,Novel.ITSN2,900,database,Medium,green
Novel.CLTC,Novel.CLTA,900,database,Medium,green
Novel.CLTC,Novel.ADRB2,900,database,Medium,green
Novel.CLTC,Novel.LDLR,900,database,Medium,green
Novel.CLTC,Novel.SNX18,900,database,Medium,green
Novel.CLTC,Novel.AAK1,900,database,Medium,green
Novel.CLTC,Novel.CFTR,900,database,Medium,green
Novel.CLTC,Novel.DNM1,900,database,Medium,green
Novel.CLTC,Novel.WNT5A,900,database,Medium,green
Novel.CLTC,Novel.TF,900,database,Medium,green
Novel.CLTC,Novel.AGFG1,900,database,Medium,green
Novel.CLTC,Novel.APOB,900,database,Medium,green
Novel.CLTC,Novel.EPN1,900,database,Medium,green
