"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Malaria",0,0.018,0.022,50,5,"CD36, CD40, HBB, ICAM1, IL1B"
"Rheumatoid arthritis",0,0.018,0.045,91,6,"ACP5, ICAM1, IL1A, IL1B, CCL5, CCL20"
"African trypanosomiasis",0,0.018,0.055,33,4,"HBB, ICAM1, IL1B, IDO1"
"Tryptophan metabolism",0.001,0.032,0.128,41,4,"IDO1, WARS, KYNU, IL4I1"
"Cytosolic DNA-sensing pathway",0.002,0.084,0.419,56,4,"IL1B, NFKB1, CCL5, CCL4L2"
"Alanine, aspartate and glutamate metabolism",0.003,0.105,0.748,32,3,"GFPT1, GLS, IL4I1"
"Adipocytokine signaling pathway",0.004,0.105,0.854,68,4,"CD36, ACSL1, ACSL4, NFKB1"
"PPAR signaling pathway",0.004,0.105,0.948,70,4,"CD36, FABP5, ACSL1, ACSL4"
"Prion diseases",0.004,0.105,0.967,35,3,"IL1A, IL1B, CCL5"
"Leishmaniasis",0.005,0.105,1,72,4,"IL1A, IL1B, NFKB1, PTGS2"
"Osteoclast differentiation",0.007,0.144,1,128,5,"ACP5, IL1A, IL1B, NFKB1, NFKB2"
"Hematopoietic cell lineage",0.009,0.164,1,86,4,"CD36, IL1A, IL1B, TFRC"
"Toll-like receptor signaling pathway",0.016,0.261,1,102,4,"CD40, IL1B, NFKB1, CCL5"
"Amoebiasis",0.017,0.261,1,105,4,"IL1B, NFKB1, SERPINB2, SERPINB9"
"NOD-like receptor signaling pathway",0.017,0.261,1,58,3,"IL1B, NFKB1, CCL5"
"RIG-I-like receptor signaling pathway",0.029,0.416,1,71,3,"NFKB1, ISG15, IFIH1"
"Cytokine-cytokine receptor interaction",0.036,0.446,1,261,6,"CD40, IL1A, IL1B, CCL5, CCL20, CCL4L2"
"Peroxisome",0.037,0.446,1,78,3,"ACSL1, ACSL4, SOD2"
"D-Glutamine and D-glutamate metabolism",0.037,0.446,1,4,1,"GLS"
"Primary immunodeficiency",0.043,0.45,1,35,2,"ADA, CD40"
"Small cell lung cancer",0.045,0.45,1,84,3,"NFKB1, PTGS2, TRAF1"
"Fructose and mannose metabolism",0.045,0.45,1,36,2,"PFKFB3, FBP2"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.047,0.45,1,5,1,"IL4I1"
"Apoptosis",0.048,0.45,1,86,3,"IL1A, IL1B, NFKB1"
"Graft-versus-host disease",0.052,0.475,1,39,2,"IL1A, IL1B"
"Porphyrin and chlorophyll metabolism",0.057,0.499,1,41,2,"FTH1, HMOX1"
"Fatty acid metabolism",0.062,0.504,1,43,2,"ACSL1, ACSL4"
"Type I diabetes mellitus",0.062,0.504,1,43,2,"IL1A, IL1B"
"Chagas disease (American trypanosomiasis)",0.076,0.589,1,104,3,"IL1B, NFKB1, CCL5"
"Riboflavin metabolism",0.1,0.718,1,11,1,"ACP5"
"Chemokine signaling pathway",0.101,0.718,1,187,4,"NFKB1, CCL5, CCL20, CCL4L2"
"Acute myeloid leukemia",0.102,0.718,1,57,2,"NFKB1, STAT5A"
"Cell adhesion molecules (CAMs)",0.123,0.844,1,129,3,"CD40, ICAM1, CD274"
"Epithelial cell signaling in Helicobacter pylori infection",0.136,0.899,1,68,2,"NFKB1, CCL5"
"Viral myocarditis",0.139,0.899,1,69,2,"CD40, ICAM1"
"Phenylalanine metabolism",0.15,0.93,1,17,1,"IL4I1"
"Chronic myeloid leukemia",0.152,0.93,1,73,2,"NFKB1, STAT5A"
"Steroid biosynthesis",0.166,0.985,1,19,1,"LIPA"
"Phagosome",0.17,0.985,1,150,3,"CD36, MRC1, TFRC"
"Alzheimer's disease",0.189,1,1,158,3,"ATP2A2, IL1B, NDUFA4"
"Nitrogen metabolism",0.197,1,1,23,1,"GLS"
"Proximal tubule bicarbonate reclamation",0.197,1,1,23,1,"GLS"
"Protein export",0.197,1,1,23,1,"SRP14"
"Salivary secretion",0.203,1,1,88,2,"CST3, LYZ"
"Nicotinate and nicotinamide metabolism",0.205,1,1,24,1,"NAMPT"
"Pentose phosphate pathway",0.22,1,1,26,1,"FBP2"
"MAPK signaling pathway",0.243,1,1,265,4,"IL1A, IL1B, NFKB1, NFKB2"
