"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Sphingolipid signaling pathway",0,0,0,118,17,"SGPP2, ADORA3, GNAI3, KRAS, ASAH1, PDPK1, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, RELA, SMPD2, TNFRSF1A, PIK3R3, SGPL1, GAB2"
"Apoptosis",0,0,0,136,19,"EIF2S1, ENDOG, BIRC5, IKBKB, IL3, IL3RA, ITPR3, JUN, KRAS, PDPK1, PMAIP1, RELA, BCL2L1, TNFRSF1A, TUBA1A, CAPN2, PIK3R3, RIPK1, CFLAR"
"Osteoclast differentiation",0,0,0,127,21,"SIRPB1, IRF9, CREB1, CSF1R, CYLD, FHL2, TAB2, LILRA5, IKBKB, ITGB3, JUN, PPP3R2, MAPK13, RELA, SPI1, STAT1, MAP3K7, TNFRSF1A, PIK3R3, TNFRSF11A, GAB2"
"Toll-like receptor signaling pathway",0,0,0,104,23,"TIRAP, MAP3K8, TICAM1, TAB2, LY96, IFNA13, IFNA16, IKBKB, IL12A, JUN, MYD88, TOLLIP, MAPK13, RELA, CCL3, CXCL11, STAT1, MAP3K7, TLR2, TLR4, PIK3R3, RIPK1, CD14"
"TNF signaling pathway",0,0,0,108,21,"DNM1L, MAP3K8, CREB1, ATF6B, JAG1, EDN1, PGAM5, TAB2, TAB3, ICAM1, IKBKB, JUN, MAPK13, RELA, BCL3, MAP3K7, TNFRSF1A, PIK3R3, RIPK1, CFLAR, CREB3L1"
"Thyroid hormone signaling pathway",0,0,0,116,19,"RCAN2, SLC16A10, ATP1B4, HDAC2, ITGAV, ITGB3, KRAS, MYH6, ATP1A3, ATP1B2, ATP1B3, PLCE1, PDPK1, PLCB4, SLCO1C1, SLC2A1, STAT1, NCOA3, PIK3R3"
"AGE-RAGE signaling pathway in diabetic complications",0,0,0,99,15,"COL1A2, COL4A2, EDN1, EGR1, ICAM1, JUN, KRAS, SMAD4, PLCE1, PLCB4, MAPK13, RELA, STAT1, PIK3R3, CDC42"
"NOD-like receptor signaling pathway",0,0,0,166,20,"DNM1L, IRF9, GABARAPL2, TICAM1, TAB2, TAB3, IFNA13, IFNA16, IKBKB, ITPR3, JUN, MYD88, PLCB4, MAPK13, RELA, BCL2L1, STAT1, MAP3K7, TLR4, RIPK1"
"Spliceosome",0,0,0,128,25,"PPIH, SF3B2, LSM6, HNRNPA1L2, CCDC12, SNW1, ACIN1, SF3B1, LSM4, HNRNPC, HNRNPM, SF3B6, PLRG1, SRSF1, SRSF2, SRSF3, TRA2B, SNRPC, SNRPD3, PHF5A, PRPF38A, EFTUD2, CDC5L, RBM8A, THOC1"
"Mitophagy - animal",0,0,0,63,13,"GABARAPL2, CSNK2A2, PGAM5, MRAS, ATG9B, JUN, KRAS, PARK2, RELA, BCL2L1, SP1, UBB, USP30"
"Proteasome",0,0,0,44,27,"POMP, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMB1, PSMB2, PSMB3, PSMB4, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD2, PSMD3, PSMD7, PSMD8, PSMD11, PSMD12, PSMF1, PSMD6"
"NF-kappa B signaling pathway",0,0,0,93,23,"TIRAP, CSNK2A2, TICAM1, ERC1, TAB2, LY96, TAB3, LAT, ICAM1, IKBKB, MYD88, RELA, BCL2L1, CCL13, MAP3K7, TLR4, TNFRSF1A, UBE2I, CARD11, RIPK1, TNFRSF11A, CFLAR, CD14"
"PI3K-Akt signaling pathway",0,0,0.003,336,28,"COL1A2, COL4A2, CREB1, ATF6B, CSF1R, GYS2, IFNA13, IFNA16, IKBKB, IL3, IL3RA, ITGAV, ITGB3, KRAS, NGFR, PDGFRB, PDPK1, PPP2CB, PPP2R5A, PPP2R5E, RELA, BCL2L1, TLR2, TLR4, YWHAG, PIK3R3, CCND3, CREB3L1"
"T cell receptor signaling pathway",0,0,0.003,102,14,"MAP3K8, LAT, IKBKB, JUN, KRAS, NFKBIE, PDPK1, PPP3R2, MAPK13, RELA, MAP3K7, CARD11, PIK3R3, CDC42"
"Citrate cycle (TCA cycle)",0,0.001,0.015,30,7,"DLD, IDH3B, ACO2, PC, PDHA1, SDHC, SDHD"
"Adrenergic signaling in cardiomyocytes",0,0.002,0.032,143,15,"CREB1, ATF6B, ATP1B4, GNAI3, MYH6, ATP1A3, ATP1B2, ATP1B3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, CACNA2D1, CREB3L1"
