"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Metabolic pathways",0,0,0,1212,38,"POMT1, AHCYL1, MAN1A2, SAT2, CYP1A1, CYP7A1, CYP8B1, CYP11B2, DPYD, AK9, FDFT1, GGT1, AMPD2, GK2, GLS2, GOT2, ST8SIA5, GMPPA, HGD, HMOX2, MMAB, IDS, RRM2B, ATP5B, COQ3, PIK3C2B, MTMR8, BAAT, ENOPH1, SORD, UAP1, ITPKC, PIP5K1B, HSD17B6, ST3GAL5, SYNJ2, COX5A, PGS1"
"Primary bile acid biosynthesis",0,0.002,0.003,17,4,"CYP7A1, CYP8B1, BAAT, CH25H"
"Steroid hormone biosynthesis",0,0.006,0.019,50,5,"CYP1A1, CYP7A1, CYP11B2, SULT2B1, HSD17B6"
"Inositol phosphate metabolism",0,0.029,0.115,73,5,"PIK3C2B, MTMR8, ITPKC, PIP5K1B, SYNJ2"
"Phosphatidylinositol signaling system",0.002,0.084,0.42,97,5,"PIK3C2B, MTMR8, ITPKC, PIP5K1B, SYNJ2"
"Apoptosis - multiple species",0.003,0.107,0.645,31,3,"BAK1, CASP8, FADD"
"PPAR signaling pathway",0.004,0.115,0.955,72,4,"CPT1B, CYP7A1, CYP8B1, GK2"
"Platinum drug resistance",0.004,0.115,1,73,4,"FAS, BAK1, CASP8, FADD"
"Taurine and hypotaurine metabolism",0.004,0.115,1,11,2,"GGT1, BAAT"
"Apoptosis",0.007,0.159,1,135,5,"EIF2S1, FAS, BAK1, CASP8, FADD"
"Cysteine and methionine metabolism",0.007,0.159,1,44,3,"AHCYL1, GOT2, ENOPH1"
"Glycosphingolipid biosynthesis - ganglio series",0.008,0.16,1,15,2,"ST8SIA5, ST3GAL5"
"Non-alcoholic fatty liver disease (NAFLD)",0.009,0.175,1,144,5,"EIF2S1, FAS, ADIPOR2, CASP8, COX5A"
"Glutathione metabolism",0.012,0.22,1,54,3,"GGT1, GPX4, RRM2B"
"Arginine biosynthesis",0.014,0.226,1,20,2,"GLS2, GOT2"
"NOD-like receptor signaling pathway",0.015,0.226,1,164,5,"PYDC1, IL18, TRPV2, CASP8, FADD"
"Necroptosis",0.015,0.226,1,162,5,"CHMP4B, FAS, STAT4, CASP8, FADD"
"p53 signaling pathway",0.021,0.292,1,66,3,"FAS, RRM2B, CASP8"
"Fructose and mannose metabolism",0.029,0.385,1,30,2,"GMPPA, SORD"
"D-Glutamine and D-glutamate metabolism",0.035,0.423,1,4,1,"GLS2"
