"","name","imports","weights","datasource","Confidence","Color"
"1","Novel.AAK1","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#0080ff"
"2","Novel.AAK1","PI3K-Akt signaling pathway.EGFR",900,"database","Medium","#0080ff"
"3","Novel.ABI1","PI3K-Akt signaling pathway.EGFR",900,"database","High","#0080ff"
"4","Novel.ABI1","PI3K-Akt signaling pathway.SYK",900,"database","High","#0080ff"
"5","Novel.ABI1","PI3K-Akt signaling pathway.ITGB1",900,"database","High","#0080ff"
"6","Novel.ACTA2","PI3K-Akt signaling pathway.ITGA1",900,"database","Medium","#0080ff"
"7","Novel.ACTR2","Proteasome.PSMD7",417,"experimental","High","#0080ff"
"8","Novel.ACTR2","Proteasome.PSMA7",900,"database","High","#0080ff"
"9","Novel.ACTR2","PI3K-Akt signaling pathway.EGFR",900,"database","High","#0080ff"
"10","Novel.ACTR2","PI3K-Akt signaling pathway.PDGFRB",900,"database","High","#0080ff"
"11","Novel.ACTR2","PI3K-Akt signaling pathway.CHRM2",900,"database","High","#0080ff"
"12","Novel.ADPRHL1","RNA transport & PI3K-Akt signaling pathway.EIF4B",614,"experimental","High","#0080ff"
"13","Novel.ADPRHL1","RNA transport.RAE1",614,"experimental","High","#0080ff"
"14","Novel.ADRB2","PI3K-Akt signaling pathway.CHRM2",900,"database","High","#0080ff"
"15","Novel.ADRB2","PI3K-Akt signaling pathway.GNG3",900,"database","High","#0080ff"
"16","Novel.ADRB2","PI3K-Akt signaling pathway.EGFR",900,"database","High","#0080ff"
"17","Novel.ADRB2","PI3K-Akt signaling pathway.GNG10",900,"database","High","#0080ff"
"18","Novel.ADRBK1","PI3K-Akt signaling pathway.GNG3",900,"database","Medium","#0080ff"
"19","Novel.ADRBK1","PI3K-Akt signaling pathway.GNG10",900,"database","Medium","#0080ff"
"20","Novel.AGFG1","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#0080ff"
"21","Novel.AGFG1","PI3K-Akt signaling pathway.EGFR",900,"database","Medium","#0080ff"
"22","Novel.AGRN","PI3K-Akt signaling pathway.ITGA1",900,"database","High","#0080ff"
"23","Novel.AGRN","PI3K-Akt signaling pathway.ITGB1",900,"database","High","#0080ff"
"24","Novel.AGRN","PI3K-Akt signaling pathway.LAMA5",900,"database","High","#0080ff"
"25","Novel.AGRN","PI3K-Akt signaling pathway.LAMA4",900,"database","High","#0080ff"
"26","Novel.AGRN","PI3K-Akt signaling pathway.ITGA5",900,"database","High","#0080ff"
"27","Novel.AGRN","PI3K-Akt signaling pathway.ITGAV",900,"database","High","#0080ff"
"28","Novel.AGT","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#0080ff"
"29","Novel.AGT","PI3K-Akt signaling pathway.PIK3R3",900,"database","Medium","#0080ff"
"30","Novel.AGT","PI3K-Akt signaling pathway.GNG3",900,"database","Medium","#0080ff"
"31","Novel.AGT","PI3K-Akt signaling pathway.GNG10",900,"database","Medium","#0080ff"
"32","Novel.ALDOA","PI3K-Akt signaling pathway.G6PC",800,"database","High","#0080ff"
