"","name","imports","weights","datasource","Confidence","Color"
"1","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.PDGFRB",800,"database","Medium","#cc0099"
"2","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.UBC",900,"database","Medium","#cc0099"
"3","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.SH3GLB1",800,"database","Medium","#cc0099"
"4","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.SCARB2",900,"database","Medium","#cc0099"
"5","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.PIK3C2A",900,"database","Medium","#cc0099"
"6","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.ITSN2",900,"database","Medium","#cc0099"
"7","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.PPP2R5A",900,"database","Medium","#cc0099"
"8","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.GNAI3",900,"database","Medium","#cc0099"
"9","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.PDGFRA",800,"database","Medium","#cc0099"
"10","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.CLTA",900,"database","Medium","#cc0099"
"11","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.CXCL8",900,"database","Medium","#cc0099"
"12","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.ADRB2",900,"database","Medium","#cc0099"
"13","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.LDLR",900,"database","Medium","#cc0099"
"14","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.SNX18",900,"database","Medium","#cc0099"
"15","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.AAK1",900,"database","Medium","#cc0099"
"16","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.CTNND1",900,"database","Medium","#cc0099"
"17","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.CFTR",900,"database","Medium","#cc0099"
"18","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.DNM1",900,"database","Medium","#cc0099"
"19","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.EFNA2",800,"database","Medium","#cc0099"
"20","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.WNT5A",900,"database","Medium","#cc0099"
"21","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.FGF9",800,"database","Medium","#cc0099"
"22","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.TF",900,"database","Medium","#cc0099"
"23","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.AGFG1",900,"database","Medium","#cc0099"
"24","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.APOB",900,"database","Medium","#cc0099"
"25","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.EPN1",900,"database","Medium","#cc0099"
"26","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.TACR1",900,"database","Medium","#cc0099"
"27","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#cc0099"
"28","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.FGF10",800,"database","Medium","#cc0099"
"29","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.EDN1",900,"database","Medium","#cc0099"
"30","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.FGF12",800,"database","Medium","#cc0099"
"31","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.FGF8",800,"database","Medium","#cc0099"
"32","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","PI3K-Akt signaling pathway.ITGA1",900,"database","Medium","#cc0099"
"33","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.CAV3",800,"database","Medium","#cc0099"
"34","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.GAB2",800,"database","Medium","#cc0099"
"35","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.PTK6",900,"database","Medium","#cc0099"
"36","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.TSG101",900,"database","Medium","#cc0099"
"37","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.EPS8",900,"database","Medium","#cc0099"
"38","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.SH3GLB2",800,"database","Medium","#cc0099"
"39","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.SNX9",900,"database","Medium","#cc0099"
"40","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.SHC2",800,"database","Medium","#cc0099"
"41","GnRH signaling pathway & PI3K-Akt signaling pathway.EGFR","Novel.NRG4",900,"database","Medium","#cc0099"
