"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Spliceosome",0,0,0,120,27,"Sf3b3, Snrpd2, Hspa8, Magoh, Srsf3, Snrpc, Snrpb, Snrpd1, Snrpe, Dhx8, Hnrnpa3, Sf3b2, Snrnp200, Plrg1, Ddx39b, Isy1, Rbm8a, Sf3b6, Sf3b5, Lsm5, Snrpd3, Sf3a1, Snrpg, Phf5a, Snrpa1, Sf3a3, Sf3b1"
"RNA transport",0,0,0,146,20,"Nup107, Xpo1, Eif4g2, Kpnb1, Nxf7, Magoh, Nup62, Casc3, Ran, Rasl2-9, Rnps1, Nup98, Thoc6, Nup85, Nxf1, Ddx39b, Rbm8a, Eif3f, Rpp25l, Seh1l"
"Pyrimidine metabolism",0,0,0,87,11,"Polr2a, Tk1, Polr2b, Nme6, Nme4, Polr2g, Polr2d, Polr2f, Cant1, Nme3, Uck2"
"Proteasome",0,0,0,44,23,"Psma2, Psma3, Psmb1, Psmb4, Psmb6, Psmc1, Psmc3, Psmc5, Psmd2, Psmd3, Psmc4, Psma1, Psma4, Psma6, Psma7, Psmb2, Psmb3, Psmd14, Psmd6, Pomp, Psmc6, Psmd11, Psmd1"
"mRNA surveillance pathway",0,0,0,80,10,"Nxf7, Magoh, Casc3, Rnps1, Cpsf7, Cpsf6, Nxf1, Ddx39b, Pabpn1, Rbm8a"
"Purine metabolism",0,0,0.001,154,12,"Polr2a, Ppat, Polr2b, Nme6, Nme4, Polr2g, Ak8, Polr2d, Polr2f, Cant1, Nme3, Allc"
"RNA polymerase",0,0.001,0.004,22,5,"Polr2a, Polr2b, Polr2g, Polr2d, Polr2f"
"Protein export",0,0.01,0.082,22,4,"Srp68, Sec61a1, Sec11a, Sec61a2"
"Ribosome biogenesis in eukaryotes",0.001,0.027,0.244,74,6,"Xpo1, Nxf7, Ran, Rasl2-9, Nxf1, Rpp25l"
"Cell cycle",0.003,0.067,0.674,121,7,"Smc3, Mad1l1, Plk1, Rad21, Wee1, Smc1a, Ep300"
"Protein processing in endoplasmic reticulum",0.092,1,1,154,5,"Hspa8, Rpn2, Sec61a1, Sec61a2, Dnajb1"
"Notch signaling pathway",0.172,1,1,48,2,"Dvl2, Ep300"
"Drug metabolism - other enzymes",0.177,1,1,49,2,"Tk1, Uck2"
"Thiamine metabolism",0.185,1,1,13,1,"Ak8"
"Cytosolic DNA-sensing pathway",0.194,1,1,52,2,"Ikbkg, Polr2f"
"Longevity regulating pathway - multiple species",0.24,1,1,60,2,"Hspa8, Prkag1"
"Oocyte meiosis",0.254,1,1,112,3,"Smc3, Plk1, Smc1a"
"RNA degradation",0.275,1,1,66,2,"Patl1, Lsm5"
"Adipocytokine signaling pathway",0.287,1,1,68,2,"Ikbkg, Prkag1"
"Ribosome",0.314,1,1,126,3,"Rpl26, Rps3a1, Rplp1"
"FoxO signaling pathway",0.322,1,1,128,3,"Plk1, Prkag1, Ep300"
"Circadian rhythm",0.377,1,1,30,1,"Prkag1"
"Antifolate resistance",0.377,1,1,30,1,"Ikbkg"
"Progesterone-mediated oocyte maturation",0.395,1,1,87,2,"Mad1l1, Plk1"
"Alanine, aspartate and glutamate metabolism",0.396,1,1,32,1,"Ppat"
"Ferroptosis",0.451,1,1,38,1,"Ftl1"
"Glucagon signaling pathway",0.454,1,1,98,2,"Prkag1, Ep300"
"Melanogenesis",0.454,1,1,98,2,"Dvl2, Ep300"
"Mineral absorption",0.459,1,1,39,1,"Ftl1"
"N-Glycan biosynthesis",0.531,1,1,48,1,"Rpn2"
"RIG-I-like receptor signaling pathway",0.63,1,1,63,1,"Ikbkg"
"Long-term potentiation",0.636,1,1,64,1,"Ep300"
"Wnt signaling pathway",0.643,1,1,139,2,"Dvl2, Ep300"
"B cell receptor signaling pathway",0.664,1,1,69,1,"Ikbkg"
"mTOR signaling pathway",0.666,1,1,145,2,"Dvl2, Seh1l"
"Adherens junction",0.669,1,1,70,1,"Ep300"
"Antigen processing and presentation",0.694,1,1,75,1,"Hspa8"
"Phagosome",0.718,1,1,160,2,"Sec61a1, Sec61a2"
"TGF-beta signaling pathway",0.727,1,1,82,1,"Ep300"
"Th1 and Th2 cell differentiation",0.739,1,1,85,1,"Ikbkg"
"Longevity regulating pathway",0.751,1,1,88,1,"Prkag1"
"NF-kappa B signaling pathway",0.751,1,1,88,1,"Ikbkg"
"IL-17 signaling pathway",0.759,1,1,90,1,"Ikbkg"
"Estrogen signaling pathway",0.763,1,1,91,1,"Hspa8"
"Toll-like receptor signaling pathway",0.781,1,1,96,1,"Ikbkg"
"HIF-1 signaling pathway",0.785,1,1,97,1,"Ep300"
"T cell receptor signaling pathway",0.791,1,1,99,1,"Ikbkg"
"Th17 cell differentiation",0.795,1,1,100,1,"Ikbkg"
"Insulin resistance",0.807,1,1,104,1,"Prkag1"
"TNF signaling pathway",0.813,1,1,106,1,"Ikbkg"
"Thyroid hormone signaling pathway",0.831,1,1,112,1,"Ep300"
"Osteoclast differentiation",0.846,1,1,118,1,"Ikbkg"
"AMPK signaling pathway",0.853,1,1,121,1,"Prkag1"
"Ubiquitin mediated proteolysis",0.867,1,1,127,1,"Ube2c"
"Apoptosis",0.871,1,1,129,1,"Ikbkg"
"Insulin signaling pathway",0.873,1,1,130,1,"Prkag1"
"Apelin signaling pathway",0.879,1,1,133,1,"Prkag1"
"Signaling pathways regulating pluripotency of stem cells",0.879,1,1,133,1,"Dvl2"
"Non-alcoholic fatty liver disease (NAFLD)",0.886,1,1,137,1,"Prkag1"
"Necroptosis",0.886,1,1,137,1,"Ftl1"
"MAPK signaling pathway",0.888,1,1,236,2,"Hspa8, Ikbkg"
"Oxytocin signaling pathway",0.897,1,1,143,1,"Prkag1"
"Hippo signaling pathway",0.903,1,1,147,1,"Dvl2"
"Jak-STAT signaling pathway",0.903,1,1,147,1,"Ep300"
"Tight junction",0.905,1,1,148,1,"Prkag1"
"Metabolic pathways",0.908,1,1,1190,14,"Rpn2, Polr2a, Tk1, Ppat, Polr2b, Nme6, Nme4, Polr2g, Ak8, Polr2d, Polr2f, Nme3, Uck2, Allc"
"NOD-like receptor signaling pathway",0.916,1,1,156,1,"Ikbkg"
"Chemokine signaling pathway",0.934,1,1,171,1,"Ikbkg"
"cAMP signaling pathway",0.946,1,1,183,1,"Ep300"
"Ras signaling pathway",0.969,1,1,217,1,"Ikbkg"
"Endocytosis",0.98,1,1,244,1,"Hspa8"
"PI3K-Akt signaling pathway",0.994,1,1,322,1,"Ikbkg"
"Arachidonic acid metabolism",1,1,1,79,0,""
"Linoleic acid metabolism",1,1,1,45,0,""
"Serotonergic synapse",1,1,1,123,0,""
"Inflammatory mediator regulation of TRP channels",1,1,1,115,0,""
"Ovarian steroidogenesis",1,1,1,54,0,""
"Ether lipid metabolism",1,1,1,44,0,""
"Pentose phosphate pathway",1,1,1,30,0,""
"Carbon metabolism",1,1,1,110,0,""
"Cysteine and methionine metabolism",1,1,1,43,0,""
"Valine, leucine and isoleucine degradation",1,1,1,54,0,""
"Tyrosine metabolism",1,1,1,36,0,""
"Phenylalanine metabolism",1,1,1,20,0,""
"Tryptophan metabolism",1,1,1,41,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,6,0,""
"Pentose and glucuronate interconversions",1,1,1,33,0,""
"Ascorbate and aldarate metabolism",1,1,1,27,0,""
"Steroid hormone biosynthesis",1,1,1,80,0,""
"Retinol metabolism",1,1,1,81,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,41,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,59,0,""
"Drug metabolism - cytochrome P450",1,1,1,60,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Biosynthesis of amino acids",1,1,1,68,0,""
"Fatty acid biosynthesis",1,1,1,12,0,""
"Pyruvate metabolism",1,1,1,38,0,""
"Propanoate metabolism",1,1,1,31,0,""
"Regulation of actin cytoskeleton",1,1,1,196,0,""
"Other types of O-glycan biosynthesis",1,1,1,20,0,""
"Inositol phosphate metabolism",1,1,1,69,0,""
"Phosphatidylinositol signaling system",1,1,1,93,0,""
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Rap1 signaling pathway",1,1,1,203,0,""
"Aldosterone synthesis and secretion",1,1,1,82,0,""
"Hippo signaling pathway - multiple species",1,1,1,24,0,""
"Fanconi anemia pathway",1,1,1,46,0,""
"Calcium signaling pathway",1,1,1,171,0,""
"Basal transcription factors",1,1,1,38,0,""
"Glycerolipid metabolism",1,1,1,55,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,42,0,""
"VEGF signaling pathway",1,1,1,57,0,""
"Cell adhesion molecules (CAMs)",1,1,1,148,0,""
"Glutathione metabolism",1,1,1,52,0,""
"Platinum drug resistance",1,1,1,73,0,""
"beta-Alanine metabolism",1,1,1,30,0,""
"Pantothenate and CoA biosynthesis",1,1,1,17,0,""
"Cellular senescence",1,1,1,168,0,""
"Hedgehog signaling pathway",1,1,1,40,0,""
"Vitamin B6 metabolism",1,1,1,9,0,""
"Peroxisome",1,1,1,82,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,31,0,""
"Phospholipase D signaling pathway",1,1,1,138,0,""
"Synaptic vesicle cycle",1,1,1,61,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,51,0,""
"PPAR signaling pathway",1,1,1,78,0,""
"Regulation of lipolysis in adipocytes",1,1,1,53,0,""
"Glycolysis / Gluconeogenesis",1,1,1,59,0,""
"Galactose metabolism",1,1,1,27,0,""
"Starch and sucrose metabolism",1,1,1,24,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,45,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,4,0,""
"Insulin secretion",1,1,1,82,0,""
"Prolactin signaling pathway",1,1,1,70,0,""
"Type II diabetes mellitus",1,1,1,45,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Focal adhesion",1,1,1,179,0,""
"ECM-receptor interaction",1,1,1,75,0,""
"Endocrine resistance",1,1,1,89,0,""
"cGMP-PKG signaling pathway",1,1,1,156,0,""
"Adrenergic signaling in cardiomyocytes",1,1,1,139,0,""
"Vascular smooth muscle contraction",1,1,1,115,0,""
"Gap junction",1,1,1,80,0,""
"Platelet activation",1,1,1,116,0,""
"Circadian entrainment",1,1,1,92,0,""
"Retrograde endocannabinoid signaling",1,1,1,132,0,""
"Glutamatergic synapse",1,1,1,104,0,""
"Cholinergic synapse",1,1,1,110,0,""
"GABAergic synapse",1,1,1,82,0,""
"Taste transduction",1,1,1,79,0,""
"GnRH signaling pathway",1,1,1,87,0,""
"Thyroid hormone synthesis",1,1,1,70,0,""
"Relaxin signaling pathway",1,1,1,125,0,""
"Salivary secretion",1,1,1,75,0,""
"Gastric acid secretion",1,1,1,70,0,""
"Pancreatic secretion",1,1,1,94,0,""
"Bile secretion",1,1,1,65,0,""
"Olfactory transduction",1,1,1,1000,0,""
"Vasopressin-regulated water reabsorption",1,1,1,42,0,""
"Citrate cycle (TCA cycle)",1,1,1,31,0,""
"Oxidative phosphorylation",1,1,1,113,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,29,0,""
"Neuroactive ligand-receptor interaction",1,1,1,262,0,""
"Autophagy - animal",1,1,1,124,0,""
"Lysosome",1,1,1,122,0,""
"DNA replication",1,1,1,33,0,""
"Nucleotide excision repair",1,1,1,41,0,""
"Mismatch repair",1,1,1,20,0,""
"Fatty acid elongation",1,1,1,27,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,28,0,""
"Fatty acid metabolism",1,1,1,50,0,""
"Arginine and proline metabolism",1,1,1,46,0,""
"Histidine metabolism",1,1,1,23,0,""
"Axon guidance",1,1,1,168,0,""
"Phototransduction",1,1,1,25,0,""
"Neurotrophin signaling pathway",1,1,1,116,0,""
"One carbon pool by folate",1,1,1,16,0,""
"p53 signaling pathway",1,1,1,66,0,""
"Selenocompound metabolism",1,1,1,16,0,""
"Homologous recombination",1,1,1,40,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,36,0,""
"ErbB signaling pathway",1,1,1,78,0,""
"Dopaminergic synapse",1,1,1,126,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,26,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Mucin type O-glycan biosynthesis",1,1,1,25,0,""
"Arginine biosynthesis",1,1,1,17,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,19,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Renin secretion",1,1,1,68,0,""
"Protein digestion and absorption",1,1,1,79,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Leukocyte transendothelial migration",1,1,1,106,0,""
"Fat digestion and absorption",1,1,1,39,0,""
"Complement and coagulation cascades",1,1,1,84,0,""
"Lysine degradation",1,1,1,46,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,74,0,""
"Sphingolipid signaling pathway",1,1,1,115,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,107,0,""
"Fc epsilon RI signaling pathway",1,1,1,65,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,84,0,""
"Long-term depression",1,1,1,57,0,""
"Other glycan degradation",1,1,1,18,0,""
"Terpenoid backbone biosynthesis",1,1,1,21,0,""
"Cardiac muscle contraction",1,1,1,71,0,""
"Folate biosynthesis",1,1,1,24,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,24,0,""
"Fatty acid degradation",1,1,1,43,0,""
"Synthesis and degradation of ketone bodies",1,1,1,11,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Cytokine-cytokine receptor interaction",1,1,1,243,0,""
"Type I diabetes mellitus",1,1,1,57,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Biotin metabolism",1,1,1,3,0,""
"ABC transporters",1,1,1,44,0,""
"alpha-Linolenic acid metabolism",1,1,1,24,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Renin-angiotensin system",1,1,1,33,0,""
"Riboflavin metabolism",1,1,1,8,0,""
"Base excision repair",1,1,1,32,0,""
"AGE-RAGE signaling pathway in diabetic complications",1,1,1,100,0,""
"Sphingolipid metabolism",1,1,1,45,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,16,0,""
"Intestinal immune network for IgA production",1,1,1,40,0,""
"Carbohydrate digestion and absorption",1,1,1,33,0,""
"Fructose and mannose metabolism",1,1,1,31,0,""
"Vitamin digestion and absorption",1,1,1,21,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,17,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,22,0,""
"Apoptosis - multiple species",1,1,1,31,0,""
"Autophagy - other",1,1,1,31,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,19,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Nitrogen metabolism",1,1,1,16,0,""
"Hematopoietic cell lineage",1,1,1,86,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Sulfur metabolism",1,1,1,11,0,""
"Caffeine metabolism",1,1,1,6,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,2,0,""
"Sulfur relay system",1,1,1,7,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
