"","name","imports","weights","datasource","Confidence","Color"
"1","Chemokine signaling pathway.BRAF","Novel.MRAS",800,"database","Medium","#009933"
"2","Chemokine signaling pathway.BRAF","Novel.BRAP",900,"database","Medium","#009933"
"3","Chemokine signaling pathway.BRAF","Novel.PPP2R5E",900,"database","Medium","#009933"
"4","Chemokine signaling pathway.BRAF","Novel.PPP2CB",900,"database","Medium","#009933"
"5","Chemokine signaling pathway.BRAF","Novel.PEBP1",900,"database","Medium","#009933"
"6","Chemokine signaling pathway.BRAF","Novel.YWHAH",900,"database","Medium","#009933"
"7","Chemokine signaling pathway.BRAF","Novel.SFN",900,"database","Medium","#009933"
"8","Chemokine signaling pathway.BRAF","Novel.VCL",900,"database","Medium","#009933"
"9","Chemokine signaling pathway.BRAF","Novel.YWHAG",900,"database","Medium","#009933"
"10","Chemokine signaling pathway.BRAF","Novel.FGA",900,"database","Medium","#009933"
"11","Chemokine signaling pathway.BRAF","Novel.PPP2R5A",900,"database","Medium","#009933"
"12","Chemokine signaling pathway.BRAF","Novel.LAMTOR2",900,"database","Medium","#009933"
"13","Chemokine signaling pathway.BRAF","Novel.MAP2K6",900,"database","Medium","#009933"
"14","Chemokine signaling pathway.CCR8","Novel.BDKRB1",900,"database","High","#009933"
"15","Chemokine signaling pathway.CCR8","Novel.TAS2R7",900,"database","High","#009933"
"16","Chemokine signaling pathway.CCR8","Novel.NPY",900,"database","High","#009933"
"17","Chemokine signaling pathway.CCR8","Novel.SSTR4",900,"database","High","#009933"
"18","Chemokine signaling pathway.CCR8","Novel.NMUR2",900,"database","High","#009933"
"19","Chemokine signaling pathway.CCR8","Novel.MTNR1B",900,"database","High","#009933"
"20","Chemokine signaling pathway.CCR8","Novel.PNOC",900,"database","High","#009933"
"21","Chemokine signaling pathway.CCR8","Novel.HTR1A",900,"database","High","#009933"
"22","Chemokine signaling pathway.CCR8","Novel.PTGDR2",900,"database","High","#009933"
"23","Chemokine signaling pathway.CCR8","Novel.FPR3",900,"database","High","#009933"
"24","Chemokine signaling pathway.CCR8","Novel.NPBWR2",900,"database","High","#009933"
"25","Chemokine signaling pathway.CCR8","Novel.NMS",900,"database","High","#009933"
"26","Chemokine signaling pathway.CCR8","Novel.HCAR2",900,"database","High","#009933"
"27","Chemokine signaling pathway.CCR8","Novel.OPRM1",900,"database","High","#009933"
"28","Chemokine signaling pathway.CCR8","Novel.RLN3",900,"database","High","#009933"
"29","Chemokine signaling pathway.CCR8","Novel.TAS2R50",900,"database","High","#009933"
"30","Chemokine signaling pathway.CCR8","Novel.S1PR2",900,"database","High","#009933"
"31","Chemokine signaling pathway.CCR8","Novel.ADRBK1",800,"database","High","#009933"
"32","Chemokine signaling pathway.CCR8","Novel.C5",900,"database","High","#009933"
"33","Chemokine signaling pathway.CCR8","Novel.AGT",900,"database","High","#009933"
"34","Chemokine signaling pathway.CCR8","Novel.DRD2",900,"database","High","#009933"
"35","Chemokine signaling pathway.CCR8","Novel.CHRM2",900,"database","High","#009933"
"36","Chemokine signaling pathway.CDC42","Novel.NGFR",800,"database","Medium","#009933"
"37","Chemokine signaling pathway.CDC42","Novel.WIPF2",900,"database","Medium","#009933"
"38","Chemokine signaling pathway.CDC42","Novel.ABI1",900,"database","Medium","#009933"
"39","Chemokine signaling pathway.CDC42","Novel.EGFR",900,"database","Medium","#009933"
"40","Chemokine signaling pathway.CDC42","Novel.ARPC1B",900,"database","Medium","#009933"
"41","Chemokine signaling pathway.CDC42","Novel.STMN1",634,"experimental","Medium","#009933"
"42","Chemokine signaling pathway.CDC42","Novel.BUB1B",900,"database","Medium","#009933"
"43","Chemokine signaling pathway.CDC42","Novel.ARHGDIB",900,"database","Medium","#009933"
