"","name","imports","weights","datasource","Confidence","Color"
"1","Cytokine-cytokine receptor interaction.BMP7","Novel.SMAD6",900,"database","Medium","#ff6600"
"2","Cytokine-cytokine receptor interaction.BMP7","Novel.SMAD1",900,"database","Medium","#ff6600"
"3","Cytokine-cytokine receptor interaction.BMP7","Novel.BAMBI",900,"database","Medium","#ff6600"
"4","Cytokine-cytokine receptor interaction.BMPR1B","Novel.SMAD6",900,"database","Medium","#ff6600"
"5","Cytokine-cytokine receptor interaction.BMPR1B","Novel.MAP3K7",900,"database","Medium","#ff6600"
"6","Cytokine-cytokine receptor interaction.BMPR1B","Novel.SMAD4",900,"database","Medium","#ff6600"
"7","Cytokine-cytokine receptor interaction.BMPR1B","Novel.SMAD1",900,"database","Medium","#ff6600"
"8","Cytokine-cytokine receptor interaction.BMPR1B","Novel.BAMBI",900,"database","Medium","#ff6600"
"9","Cytokine-cytokine receptor interaction.BMPR1B","Novel.TF",540,"database","Medium","#ff6600"
"10","Cytokine-cytokine receptor interaction.BMPR1B","Novel.TRPC6",800,"database","Medium","#ff6600"
"11","Cytokine-cytokine receptor interaction.CCR8","Novel.BDKRB1",900,"database","High","#ff6600"
"12","Cytokine-cytokine receptor interaction.CCR8","Novel.TAS2R7",900,"database","High","#ff6600"
"13","Cytokine-cytokine receptor interaction.CCR8","Novel.NPY",900,"database","High","#ff6600"
"14","Cytokine-cytokine receptor interaction.CCR8","Novel.SSTR4",900,"database","High","#ff6600"
"15","Cytokine-cytokine receptor interaction.CCR8","Novel.NMUR2",900,"database","High","#ff6600"
"16","Cytokine-cytokine receptor interaction.CCR8","Novel.MTNR1B",900,"database","High","#ff6600"
"17","Cytokine-cytokine receptor interaction.CCR8","Novel.PNOC",900,"database","High","#ff6600"
"18","Cytokine-cytokine receptor interaction.CCR8","Novel.HTR1A",900,"database","High","#ff6600"
"19","Cytokine-cytokine receptor interaction.CCR8","Novel.PTGDR2",900,"database","High","#ff6600"
"20","Cytokine-cytokine receptor interaction.CCR8","Novel.FPR3",900,"database","High","#ff6600"
"21","Cytokine-cytokine receptor interaction.CCR8","Novel.NPBWR2",900,"database","High","#ff6600"
"22","Cytokine-cytokine receptor interaction.CCR8","Novel.NMS",900,"database","High","#ff6600"
"23","Cytokine-cytokine receptor interaction.CCR8","Novel.HCAR2",900,"database","High","#ff6600"
"24","Cytokine-cytokine receptor interaction.CCR8","Novel.OPRM1",900,"database","High","#ff6600"
"25","Cytokine-cytokine receptor interaction.CCR8","Novel.RLN3",900,"database","High","#ff6600"
"26","Cytokine-cytokine receptor interaction.CCR8","Novel.TAS2R50",900,"database","High","#ff6600"
"27","Cytokine-cytokine receptor interaction.CCR8","Novel.S1PR2",900,"database","High","#ff6600"
"28","Cytokine-cytokine receptor interaction.CCR8","Novel.GRK4",800,"database","High","#ff6600"
"29","Cytokine-cytokine receptor interaction.CCR8","Novel.ADRBK1",800,"database","High","#ff6600"
"30","Cytokine-cytokine receptor interaction.CCR8","Novel.GNG3",900,"database","High","#ff6600"
"31","Cytokine-cytokine receptor interaction.CCR8","Novel.GNG10",900,"database","High","#ff6600"
"32","Cytokine-cytokine receptor interaction.CCR8","Novel.C5",900,"database","High","#ff6600"
"33","Cytokine-cytokine receptor interaction.CCR8","Novel.GNAI3",900,"database","High","#ff6600"
"34","Cytokine-cytokine receptor interaction.CCR8","Novel.AGT",900,"database","High","#ff6600"
"35","Cytokine-cytokine receptor interaction.CCR8","Novel.DRD2",900,"database","High","#ff6600"
"36","Cytokine-cytokine receptor interaction.CCR8","Novel.CHRM2",900,"database","High","#ff6600"
"37","Cytokine-cytokine receptor interaction.CSF1R","Novel.ITGAV",900,"database","High","#ff6600"
"38","Cytokine-cytokine receptor interaction.CSF1R","Novel.EFNA2",800,"database","High","#ff6600"
"39","Cytokine-cytokine receptor interaction.CSF1R","Novel.FGF9",800,"database","High","#ff6600"
"40","Cytokine-cytokine receptor interaction.CSF1R","Novel.EPN1",800,"database","High","#ff6600"
"41","Cytokine-cytokine receptor interaction.CSF1R","Novel.FGF10",800,"database","High","#ff6600"
"42","Cytokine-cytokine receptor interaction.CSF1R","Novel.FGF12",800,"database","High","#ff6600"
"43","Cytokine-cytokine receptor interaction.CSF1R","Novel.FGF8",800,"database","High","#ff6600"
"44","Cytokine-cytokine receptor interaction.CSF1R","Novel.SH3GLB2",800,"database","High","#ff6600"
"45","Cytokine-cytokine receptor interaction.CSF1R","Novel.SHC2",800,"database","High","#ff6600"
"46","Cytokine-cytokine receptor interaction.CSF1R","Novel.SPI1",900,"database","High","#ff6600"
"47","Cytokine-cytokine receptor interaction.CSF1R","Novel.SH3GLB1",800,"database","High","#ff6600"
"48","Cytokine-cytokine receptor interaction.CSF2","Novel.KRAS",900,"database","Medium","#ff6600"
