"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Wnt signaling pathway",0.005,0.735,1,140,32,"APC2, CSNK2B, DAAM1, FRAT2, DKK4, LRP6, MMP7, MYC, NFATC1, SERPINF1, WNT4, PPP3R1, PRKCA, PRKCB, MAPK9, PSEN1, CHD8, RAC1, RAC3, CCND1, SFRP5, WNT3, WNT7A, TBL1XR1, FZD3, WNT5B, CAMK2D, CAMK2G, AXIN2, RUVBL1, BTRC, RBX1"
"Dopaminergic synapse",0.011,0.735,1,130,29,"GNB5, COMT, MAPK14, CREB3L4, GNAL, GNB1, GNGT1, GRIN2B, ITPR2, KCNJ5, KIF5B, MAOB, ATF4, CALY, PPP1CA, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, PRKCA, PRKCB, MAPK11, MAPK9, SCN1A, CACNA1A, CAMK2D, CAMK2G, PPP1R1B"
"Hedgehog signaling pathway",0.012,0.735,1,46,13,"KIF3A, CSNK1G3, GLI1, GLI2, GLI3, DHH, CDON, SMURF1, CCND1, BCL2, CUL3, BTRC, BOC"
"Apoptosis - multiple species",0.013,0.735,1,32,10,"BBC3, HTRA2, BIRC2, CYCS, MAPK9, BAK1, BCL2, BOK, CASP9, BECN1"
"Hippo signaling pathway",0.015,0.735,1,150,32,"APC2, RASSF1, FRMD6, CTNNA2, AMOT, DLG2, BBC3, GLI2, CTNNA3, BIRC2, ITGB2, MYC, WNT4, PPP1CA, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, CCND1, BMP2, BMPR1A, SNAI2, TGFB3, TGFBR2, WNT3, WNT7A, YWHAE, FZD3, WNT5B, AXIN2, BTRC, LIMD1"
"Adrenergic signaling in cardiomyocytes",0.022,0.899,1,143,30,"ADCY3, ADCY9, MAPK14, ADRA1D, ADRA1B, CREB3L4, ADRB1, AGTR2, CACNG5, MYH7, ATF4, ATP1A4, ATP2B1, PPP1CA, PPP1R1A, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, PRKCA, MAPK11, CACNG6, BCL2, SCN1B, TPM1, CACNB2, CAMK2D, CAMK2G, CACNA2D4"
"VEGF signaling pathway",0.035,0.899,1,58,14,"MAPK14, HSPB1, NRAS, PIK3CD, PPP3R1, PRKCA, PRKCB, MAPK11, MAP2K2, RAC1, RAC3, VEGFA, CASP9, SH2D2A"
"Necroptosis",0.041,0.899,1,162,32,"RIPK3, FAF1, SPATA2L, PARP4, PYCARD, SLC25A6, H2AFZ, BIRC2, HSP90AA1, IFNA5, IFNA6, IFNG, PPIA, PPID, MAPK9, PYGB, PYGL, BCL2, STAT6, VDAC1, ZBP1, CAMK2D, CAMK2G, CAPN1, HIST1H2AI, HIST1H2AK, HIST1H2AJ, HIST1H2AC, H2AFB3, TNFRSF10B, SQSTM1, HIST3H2A"
"Tyrosine metabolism",0.049,0.899,1,34,9,"ADH1A, ADH6, ADH7, COMT, DBH, ALDH3A1, AOC2, MAOB, AOC3"
"Glycosphingolipid biosynthesis - ganglio series",0.055,0.899,1,15,5,"ST6GALNAC4, GLB1, ST8SIA5, HEXA, SLC33A1"
