"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Protein digestion and absorption",0,0,0,79,7,"Col12a1, Col14a1, Col3a1, Col5a1, Col5a2, Col1a1, Eln"
"ECM-receptor interaction",0,0.001,0.002,75,6,"Col1a1, Lamb1, Thbs2, Thbs4, Itga11, Tnn"
"Focal adhesion",0,0.013,0.038,179,7,"Col1a1, Igf1, Lamb1, Thbs2, Thbs4, Itga11, Tnn"
"PI3K-Akt signaling pathway",0.001,0.066,0.268,322,8,"Col1a1, Igf1, Il4ra, Lamb1, Thbs2, Thbs4, Itga11, Tnn"
"Relaxin signaling pathway",0.001,0.066,0.328,125,5,"Col3a1, Col1a1, Mmp13, Mmp2, Nos2"
"Complement and coagulation cascades",0.002,0.085,0.547,84,4,"Bdkrb1, Cfi, Masp1, Kng2"
"Hematopoietic cell lineage",0.002,0.085,0.597,86,4,"Fcgr1, Il11, Il4ra, Anpep"
"IL-17 signaling pathway",0.003,0.088,0.704,90,4,"Cxcl10, Mmp13, Mmp3, Cxcl5"
"HIF-1 signaling pathway",0.004,0.098,0.924,97,4,"Hif1a, Igf1, Nos2, Timp1"
"AGE-RAGE signaling pathway in diabetic complications",0.004,0.098,1,100,4,"Col3a1, Col1a1, Mmp2, Nox4"
"Cytokine-cytokine receptor interaction",0.005,0.098,1,243,6,"Ccr5, Cxcl10, Il11, Il4ra, Ccl8, Cxcl5"
"TNF signaling pathway",0.005,0.098,1,106,4,"Bcl3, Cxcl10, Mmp14, Mmp3"
"Cytosolic DNA-sensing pathway",0.005,0.098,1,52,3,"Cxcl10, Zbp1, Il33"
"Renin-angiotensin system",0.02,0.346,1,33,2,"Agtr2, Anpep"
"Phagosome",0.021,0.346,1,160,4,"Ctss, Fcgr1, Thbs2, Thbs4"
"Chemokine signaling pathway",0.026,0.384,1,171,4,"Ccr5, Cxcl10, Ccl8, Cxcl5"
"Valine, leucine and isoleucine biosynthesis",0.026,0.384,1,4,1,"Bcat1"
"Arginine and proline metabolism",0.037,0.51,1,46,2,"Nos2, P4ha3"
"Caffeine metabolism",0.039,0.512,1,6,1,"Uox"
"Jak-STAT signaling pathway",0.073,0.906,1,147,3,"Socs1, Il11, Il4ra"
"EGFR tyrosine kinase inhibitor resistance",0.086,1,1,74,2,"Gas6, Igf1"
"Calcium signaling pathway",0.103,1,1,171,3,"Bdkrb1, Nos2, Tacr1"
"Pantothenate and CoA biosynthesis",0.107,1,1,17,1,"Bcat1"
"Arginine biosynthesis",0.107,1,1,17,1,"Nos2"
"GnRH signaling pathway",0.113,1,1,87,2,"Mmp14, Mmp2"
"Endocrine resistance",0.117,1,1,89,2,"Igf1, Mmp2"
"2-Oxocarboxylic acid metabolism",0.119,1,1,19,1,"Bcat1"
"Th17 cell differentiation",0.141,1,1,100,2,"Hif1a, Il4ra"
"Inflammatory mediator regulation of TRP channels",0.176,1,1,115,2,"Bdkrb1, Igf1"
"Platelet activation",0.179,1,1,116,2,"Col3a1, Col1a1"
"Osteoclast differentiation",0.183,1,1,118,2,"Socs1, Fcgr1"
"Aldosterone-regulated sodium reabsorption",0.213,1,1,36,1,"Igf1"
"Necroptosis",0.23,1,1,137,2,"Zbp1, Il33"
"Mineral absorption",0.234,1,1,40,1,"Mt2"
"Cysteine and methionine metabolism",0.249,1,1,43,1,"Bcat1"
"Neuroactive ligand-receptor interaction",0.25,1,1,262,3,"Agtr2, Bdkrb1, Tacr1"
"Type II diabetes mellitus",0.259,1,1,45,1,"Socs1"
"Glutathione metabolism",0.293,1,1,52,1,"Anpep"
"Ovarian steroidogenesis",0.302,1,1,54,1,"Igf1"
"Valine, leucine and isoleucine degradation",0.302,1,1,54,1,"Bcat1"
"Long-term depression",0.316,1,1,57,1,"Igf1"
"Longevity regulating pathway - multiple species",0.33,1,1,60,1,"Igf1"
"Mitophagy - animal",0.334,1,1,61,1,"Hif1a"
"RIG-I-like receptor signaling pathway",0.343,1,1,63,1,"Cxcl10"
"p53 signaling pathway",0.356,1,1,66,1,"Igf1"
"Biosynthesis of amino acids",0.365,1,1,68,1,"Bcat1"
"Prolactin signaling pathway",0.373,1,1,70,1,"Socs1"
"Regulation of actin cytoskeleton",0.374,1,1,196,2,"Bdkrb1, Itga11"
"Antigen processing and presentation",0.394,1,1,75,1,"Ctss"
"Peroxisome",0.422,1,1,82,1,"Nos2"
"Fc gamma R-mediated phagocytosis",0.43,1,1,84,1,"Fcgr1"
"Th1 and Th2 cell differentiation",0.433,1,1,85,1,"Il4ra"
"Progesterone-mediated oocyte maturation",0.441,1,1,87,1,"Igf1"
"Longevity regulating pathway",0.445,1,1,88,1,"Igf1"
"Estrogen signaling pathway",0.456,1,1,91,1,"Mmp2"
"Toll-like receptor signaling pathway",0.474,1,1,96,1,"Cxcl10"
"Leukocyte transendothelial migration",0.508,1,1,106,1,"Mmp2"
"Oocyte meiosis",0.528,1,1,112,1,"Igf1"
"Thyroid hormone signaling pathway",0.528,1,1,112,1,"Hif1a"
"AMPK signaling pathway",0.556,1,1,121,1,"Igf1"
"Lysosome",0.559,1,1,122,1,"Ctss"
"Autophagy - animal",0.564,1,1,124,1,"Hif1a"
"Ubiquitin mediated proteolysis",0.573,1,1,127,1,"Socs1"
"FoxO signaling pathway",0.576,1,1,128,1,"Igf1"
"Apoptosis",0.579,1,1,129,1,"Ctss"
"Insulin signaling pathway",0.582,1,1,130,1,"Socs1"
"Apelin signaling pathway",0.59,1,1,133,1,"Nos2"
"Signaling pathways regulating pluripotency of stem cells",0.59,1,1,133,1,"Igf1"
"Adrenergic signaling in cardiomyocytes",0.607,1,1,139,1,"Agtr2"
"mTOR signaling pathway",0.622,1,1,145,1,"Igf1"
"Purine metabolism",0.645,1,1,154,1,"Uox"
"Rap1 signaling pathway",0.746,1,1,203,1,"Igf1"
"Ras signaling pathway",0.769,1,1,217,1,"Igf1"
"Endocytosis",0.808,1,1,244,1,"Ccr5"
"Metabolic pathways",0.915,1,1,1190,5,"Bcat1, Anpep, Nos2, Uox, P4ha3"
"Ribosome biogenesis in eukaryotes",1,1,1,74,0,""
"Arachidonic acid metabolism",1,1,1,79,0,""
"Linoleic acid metabolism",1,1,1,45,0,""
"Serotonergic synapse",1,1,1,123,0,""
"Ether lipid metabolism",1,1,1,44,0,""
