"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Complement and coagulation cascades",0.001,0.189,0.306,86,4,"Bdkrb1, Cfi, Masp1, Kng2"
"IL-17 signaling pathway",0.002,0.189,0.377,91,4,"Cxcl10, Mmp13, Mmp3, Cxcl5"
"Cytokine-cytokine receptor interaction",0.002,0.194,0.582,251,6,"Ccr5, Cxcl10, Il11, Il4ra, Ccl8, Cxcl5"
"Relaxin signaling pathway",0.005,0.325,1,128,4,"Col3a1, Mmp13, Mmp2, Nos2"
"Chemokine signaling pathway",0.015,0.684,1,174,4,"Ccr5, Cxcl10, Ccl8, Cxcl5"
"AGE-RAGE signaling pathway in diabetic complications",0.018,0.684,1,100,3,"Col3a1, Mmp2, Nox4"
"TNF signaling pathway",0.021,0.684,1,108,3,"Bcl3, Cxcl10, Mmp3"
"Valine, leucine and isoleucine biosynthesis",0.022,0.684,1,4,1,"Bcat1"
"Arginine and proline metabolism",0.029,0.794,1,48,2,"Nos2, P4ha3"
"Caffeine metabolism",0.033,0.816,1,6,1,"Uox"
"Cytosolic DNA-sensing pathway",0.043,0.978,1,60,2,"Cxcl10, Il33"
"Calcium signaling pathway",0.074,1,1,177,3,"Bdkrb1, Camk4, Nos2"
"Protein digestion and absorption",0.082,1,1,86,2,"Col3a1, Col5a1"
"Primary bile acid biosynthesis",0.085,1,1,16,1,"Cyp7b1"
"Hematopoietic cell lineage",0.087,1,1,89,2,"Il11, Il4ra"
"Pantothenate and CoA biosynthesis",0.095,1,1,18,1,"Bcat1"
"Arginine biosynthesis",0.095,1,1,18,1,"Nos2"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.1,1,1,19,1,"Csgalnact1"
"2-Oxocarboxylic acid metabolism",0.1,1,1,19,1,"Bcat1"
"HIF-1 signaling pathway",0.104,1,1,99,2,"Nos2, Timp1"
"Other types of O-glycan biosynthesis",0.105,1,1,20,1,"Gxylt2"
"Leukocyte transendothelial migration",0.127,1,1,112,2,"Cldn2, Mmp2"
"Glyoxylate and dicarboxylate metabolism",0.149,1,1,29,1,"Gldc"
"Apelin signaling pathway",0.167,1,1,133,2,"Camk4, Nos2"
"Renin-angiotensin system",0.172,1,1,34,1,"Agtr2"
"Wnt signaling pathway",0.183,1,1,141,2,"Sfrp2, Sfrp1"
"Neuroactive ligand-receptor interaction",0.187,1,1,270,3,"Agtr2, Bdkrb1, Vipr2"
"Ferroptosis",0.195,1,1,39,1,"Slc39a14"
"Glycine, serine and threonine metabolism",0.2,1,1,40,1,"Gldc"
"Jak-STAT signaling pathway",0.207,1,1,153,2,"Il11, Il4ra"
"Vasopressin-regulated water reabsorption",0.213,1,1,43,1,"Aqp2"
"Mineral absorption",0.217,1,1,44,1,"Steap1"
"Cysteine and methionine metabolism",0.222,1,1,45,1,"Bcat1"
"Valine, leucine and isoleucine degradation",0.264,1,1,55,1,"Bcat1"
"cAMP signaling pathway",0.281,1,1,189,2,"Camk4, Vipr2"
"Long-term potentiation",0.304,1,1,65,1,"Camk4"
"RIG-I-like receptor signaling pathway",0.308,1,1,66,1,"Cxcl10"
"Biosynthesis of amino acids",0.323,1,1,70,1,"Bcat1"
"Adherens junction",0.327,1,1,71,1,"Snai1"
"Gastric acid secretion",0.331,1,1,72,1,"Kcnj15"
"ECM-receptor interaction",0.357,1,1,79,1,"Tnn"
"Steroid hormone biosynthesis",0.364,1,1,81,1,"Cyp7b1"
"Peroxisome",0.367,1,1,82,1,"Nos2"
"Aldosterone synthesis and secretion",0.371,1,1,83,1,"Camk4"
"Th1 and Th2 cell differentiation",0.378,1,1,85,1,"Il4ra"
"Longevity regulating pathway",0.388,1,1,88,1,"Camk4"
"GnRH signaling pathway",0.392,1,1,89,1,"Mmp2"
"Endocrine resistance",0.399,1,1,91,1,"Mmp2"
"Estrogen signaling pathway",0.409,1,1,94,1,"Mmp2"
"Toll-like receptor signaling pathway",0.422,1,1,98,1,"Cxcl10"
"Th17 cell differentiation",0.431,1,1,101,1,"Il4ra"
"Cholinergic synapse",0.463,1,1,111,1,"Camk4"
"Carbon metabolism",0.466,1,1,112,1,"Gldc"
"Inflammatory mediator regulation of TRP channels",0.48,1,1,117,1,"Bdkrb1"
"Platelet activation",0.483,1,1,118,1,"Col3a1"
"Neurotrophin signaling pathway",0.486,1,1,119,1,"Camk4"
"Osteoclast differentiation",0.495,1,1,122,1,"Camk4"
"Adrenergic signaling in cardiomyocytes",0.549,1,1,142,1,"Agtr2"
"Necroptosis",0.549,1,1,142,1,"Il33"
"PI3K-Akt signaling pathway",0.555,1,1,332,2,"Il4ra, Tnn"
"Oxytocin signaling pathway",0.562,1,1,147,1,"Camk4"
"Cell adhesion molecules (CAMs)",0.588,1,1,158,1,"Cldn2"
"Tight junction",0.595,1,1,161,1,"Cldn2"
"Purine metabolism",0.602,1,1,164,1,"Uox"
"Focal adhesion",0.649,1,1,186,1,"Tnn"
"Regulation of actin cytoskeleton",0.678,1,1,201,1,"Bdkrb1"
"Metabolic pathways",0.71,1,1,1245,6,"Gldc, Bcat1, Nos2, Uox, Csgalnact1, P4ha3"
"Endocytosis",0.765,1,1,256,1,"Ccr5"
"Ribosome biogenesis in eukaryotes",1,1,1,80,0,""
"Arachidonic acid metabolism",1,1,1,80,0,""
"Linoleic acid metabolism",1,1,1,45,0,""
"Serotonergic synapse",1,1,1,125,0,""
"Ovarian steroidogenesis",1,1,1,55,0,""
"Ether lipid metabolism",1,1,1,44,0,""
"Pentose phosphate pathway",1,1,1,30,0,""
"Phagosome",1,1,1,169,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,34,0,""
"Tyrosine metabolism",1,1,1,37,0,""
"Phenylalanine metabolism",1,1,1,21,0,""
"Tryptophan metabolism",1,1,1,44,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,7,0,""
"Pentose and glucuronate interconversions",1,1,1,34,0,""
"Ascorbate and aldarate metabolism",1,1,1,27,0,""
"Retinol metabolism",1,1,1,81,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,41,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,63,0,""
"Drug metabolism - cytochrome P450",1,1,1,63,0,""
"Drug metabolism - other enzymes",1,1,1,49,0,""
"Fatty acid biosynthesis",1,1,1,13,0,""
"Pyruvate metabolism",1,1,1,38,0,""
"Propanoate metabolism",1,1,1,31,0,""
"AMPK signaling pathway",1,1,1,122,0,""
"Insulin signaling pathway",1,1,1,132,0,""
"Adipocytokine signaling pathway",1,1,1,69,0,""
"Glucagon signaling pathway",1,1,1,99,0,""
"Insulin resistance",1,1,1,105,0,""
"Mitophagy - animal",1,1,1,63,0,""
"Ubiquitin mediated proteolysis",1,1,1,134,0,""
"Spliceosome",1,1,1,126,0,""
"Inositol phosphate metabolism",1,1,1,70,0,""
"Phosphatidylinositol signaling system",1,1,1,94,0,""
"Rap1 signaling pathway",1,1,1,209,0,""
"Hippo signaling pathway",1,1,1,152,0,""
"Hippo signaling pathway - multiple species",1,1,1,25,0,""
"NOD-like receptor signaling pathway",1,1,1,161,0,""
"Fanconi anemia pathway",1,1,1,47,0,""
"Basal transcription factors",1,1,1,41,0,""
"Glycerolipid metabolism",1,1,1,56,0,""
"Glycerophospholipid metabolism",1,1,1,91,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,66,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"RNA transport",1,1,1,152,0,""
"MAPK signaling pathway",1,1,1,243,0,""
"VEGF signaling pathway",1,1,1,57,0,""
"RNA degradation",1,1,1,72,0,""
"Glutathione metabolism",1,1,1,55,0,""
"Platinum drug resistance",1,1,1,76,0,""
"Pyrimidine metabolism",1,1,1,94,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Cellular senescence",1,1,1,175,0,""
"Hedgehog signaling pathway",1,1,1,43,0,""
"Proteasome",1,1,1,45,0,""
"Oocyte meiosis",1,1,1,113,0,""
"Circadian rhythm",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,84,0,""
"Vitamin B6 metabolism",1,1,1,9,0,""
"Notch signaling pathway",1,1,1,48,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,33,0,""
"Protein processing in endoplasmic reticulum",1,1,1,159,0,""
"Pancreatic secretion",1,1,1,99,0,""
"Phospholipase D signaling pathway",1,1,1,142,0,""
"Synaptic vesicle cycle",1,1,1,61,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,54,0,""
"PPAR signaling pathway",1,1,1,79,0,""
"Regulation of lipolysis in adipocytes",1,1,1,54,0,""
"Glycolysis / Gluconeogenesis",1,1,1,61,0,""
"Galactose metabolism",1,1,1,29,0,""
"Starch and sucrose metabolism",1,1,1,27,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,46,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,4,0,""
"Insulin secretion",1,1,1,84,0,""
"Prolactin signaling pathway",1,1,1,71,0,""
"Type II diabetes mellitus",1,1,1,45,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"cGMP-PKG signaling pathway",1,1,1,160,0,""
"Longevity regulating pathway - multiple species",1,1,1,61,0,""
"Vascular smooth muscle contraction",1,1,1,118,0,""
"Gap junction",1,1,1,83,0,""
"Circadian entrainment",1,1,1,94,0,""
"Retrograde endocannabinoid signaling",1,1,1,142,0,""
"Glutamatergic synapse",1,1,1,109,0,""
"GABAergic synapse",1,1,1,83,0,""
"Taste transduction",1,1,1,79,0,""
"Progesterone-mediated oocyte maturation",1,1,1,88,0,""
"Melanogenesis",1,1,1,100,0,""
"Thyroid hormone synthesis",1,1,1,73,0,""
"Salivary secretion",1,1,1,77,0,""
"Bile secretion",1,1,1,69,0,""
"Olfactory transduction",1,1,1,1003,0,""
"Citrate cycle (TCA cycle)",1,1,1,31,0,""
"Oxidative phosphorylation",1,1,1,129,0,""
"Non-alcoholic fatty liver disease (NAFLD)",1,1,1,145,0,""
"Cell cycle",1,1,1,121,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,22,0,""
"Thiamine metabolism",1,1,1,15,0,""
"FoxO signaling pathway",1,1,1,129,0,""
"Autophagy - animal",1,1,1,125,0,""
"mTOR signaling pathway",1,1,1,149,0,""
"NF-kappa B signaling pathway",1,1,1,93,0,""
"Lysosome",1,1,1,122,0,""
"DNA replication",1,1,1,35,0,""
"Nucleotide excision repair",1,1,1,43,0,""
"Mismatch repair",1,1,1,22,0,""
"Fatty acid elongation",1,1,1,27,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,28,0,""
"Fatty acid metabolism",1,1,1,51,0,""
"Histidine metabolism",1,1,1,24,0,""
"Axon guidance",1,1,1,171,0,""
"Phototransduction",1,1,1,26,0,""
"Thyroid hormone signaling pathway",1,1,1,113,0,""
"Ribosome",1,1,1,130,0,""
"One carbon pool by folate",1,1,1,16,0,""
"Lysine degradation",1,1,1,49,0,""
"p53 signaling pathway",1,1,1,66,0,""
"Selenocompound metabolism",1,1,1,16,0,""
"Homologous recombination",1,1,1,40,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Antifolate resistance",1,1,1,30,0,""
"ErbB signaling pathway",1,1,1,80,0,""
"Dopaminergic synapse",1,1,1,128,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,26,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Mucin type O-glycan biosynthesis",1,1,1,25,0,""
"T cell receptor signaling pathway",1,1,1,101,0,""
"B cell receptor signaling pathway",1,1,1,70,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Renin secretion",1,1,1,70,0,""
"Glycosaminoglycan degradation",1,1,1,20,0,""
"Fat digestion and absorption",1,1,1,39,0,""
"Ras signaling pathway",1,1,1,222,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,75,0,""
"Sphingolipid signaling pathway",1,1,1,117,0,""
"Apoptosis",1,1,1,134,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,135,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,113,0,""
"Fc epsilon RI signaling pathway",1,1,1,66,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,85,0,""
"Long-term depression",1,1,1,58,0,""
"Other glycan degradation",1,1,1,18,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Cardiac muscle contraction",1,1,1,77,0,""
"Folate biosynthesis",1,1,1,26,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,24,0,""
"Fatty acid degradation",1,1,1,44,0,""
"Synthesis and degradation of ketone bodies",1,1,1,11,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Antigen processing and presentation",1,1,1,83,0,""
"Type I diabetes mellitus",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Biotin metabolism",1,1,1,3,0,""
"ABC transporters",1,1,1,46,0,""
"alpha-Linolenic acid metabolism",1,1,1,24,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Riboflavin metabolism",1,1,1,8,0,""
"Base excision repair",1,1,1,32,0,""
"Sphingolipid metabolism",1,1,1,46,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,16,0,""
"Intestinal immune network for IgA production",1,1,1,41,0,""
"Carbohydrate digestion and absorption",1,1,1,35,0,""
"Fructose and mannose metabolism",1,1,1,32,0,""
"Vitamin digestion and absorption",1,1,1,22,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,22,0,""
"Apoptosis - multiple species",1,1,1,31,0,""
"Autophagy - other",1,1,1,31,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"SNARE interactions in vesicular transport",1,1,1,33,0,""
"Nitrogen metabolism",1,1,1,16,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Sulfur metabolism",1,1,1,11,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Protein export",1,1,1,25,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,3,0,""
"Sulfur relay system",1,1,1,8,0,""
"RNA polymerase",1,1,1,28,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
