"","name","imports","weights","datasource","Confidence","Color"
"1","Novel.A2M","NF-kappa B signaling pathway.IL1B",488,"experimental","High","#0080ff"
"2","Novel.ABI1","NF-kappa B signaling pathway.SYK",900,"database","High","#0080ff"
"3","Novel.ACTR2","Proteasome.PSMD7",417,"experimental","High","#0080ff"
"4","Novel.ACTR2","Proteasome.PSMA7",900,"database","High","#0080ff"
"5","Novel.ADPRHL1","RNA transport.EIF4B",614,"experimental","High","#0080ff"
"6","Novel.ADPRHL1","RNA transport.RAE1",614,"experimental","High","#0080ff"
"7","Novel.ADRBK1","NF-kappa B signaling pathway.CXCL8",900,"database","Medium","#0080ff"
"8","Novel.AGT","NF-kappa B signaling pathway.CXCL8",900,"database","Medium","#0080ff"
"9","Novel.APOB","NF-kappa B signaling pathway.TLR4",900,"database","Medium","#0080ff"
"10","Novel.BAG1","RNA transport.NXF1",417,"experimental","Medium","#0080ff"
"11","Novel.BAG1","Proteasome.PSMC1",774,"experimental","Medium","#0080ff"
"12","Novel.BCAS2","RNA transport.SRRM1",900,"database","Medium","#0080ff"
"13","Novel.BCAS2","Proteasome.PSMD3",417,"experimental","Medium","#0080ff"
"14","Novel.BCAS2","RNA transport.ACIN1",503,"experimental","Medium","#0080ff"
"15","Novel.BHLHE40","NF-kappa B signaling pathway.CSNK2A2",599,"experimental","Medium","#0080ff"
"16","Novel.BUB1B","Proteasome.PSMF1",900,"database","Medium","#0080ff"
"17","Novel.BUB1B","RNA transport.RANBP2",900,"database","Medium","#0080ff"
"18","Novel.BUB1B","Proteasome.PSMC4",900,"database","Medium","#0080ff"
"19","Novel.BUB1B","Proteasome.PSMA3",900,"database","Medium","#0080ff"
"20","Novel.BUB1B","Proteasome.PSMD7",900,"database","Medium","#0080ff"
"21","Novel.BUB1B","Proteasome.PSMC1",900,"database","Medium","#0080ff"
"22","Novel.BUB1B","Proteasome.PSMA6",900,"database","Medium","#0080ff"
"23","Novel.BUB1B","Proteasome.PSMD11",900,"database","Medium","#0080ff"
"24","Novel.BUB1B","Proteasome.PSMB1",900,"database","Medium","#0080ff"
"25","Novel.BUB1B","Proteasome.PSMD3",900,"database","Medium","#0080ff"
"26","Novel.BUB1B","Proteasome.PSMA5",900,"database","Medium","#0080ff"
"27","Novel.BUB1B","Proteasome.PSMB4",900,"database","Medium","#0080ff"
"28","Novel.BUB1B","Proteasome.PSMC2",900,"database","Medium","#0080ff"
"29","Novel.BUB1B","Proteasome.PSMD6",900,"database","Medium","#0080ff"
"30","Novel.BUB1B","Proteasome.PSMD1",900,"database","Medium","#0080ff"
"31","Novel.BUB1B","Proteasome.PSMD2",900,"database","Medium","#0080ff"
"32","Novel.BUB1B","Proteasome.PSMC5",900,"database","Medium","#0080ff"
"33","Novel.BUB1B","Proteasome.PSMD12",900,"database","Medium","#0080ff"
"34","Novel.BUB1B","Proteasome.PSMB5",900,"database","Medium","#0080ff"
"35","Novel.BUB1B","Proteasome.PSMA7",900,"database","Medium","#0080ff"
"36","Novel.BUB1B","Proteasome.PSMB2",900,"database","Medium","#0080ff"
"37","Novel.BUB1B","Proteasome.PSMB9",900,"database","Medium","#0080ff"
"38","Novel.BUB1B","Proteasome.PSMA1",900,"database","Medium","#0080ff"
"39","Novel.BUB1B","RNA transport.RANGAP1",900,"database","Medium","#0080ff"
"40","Novel.BUB1B","Proteasome.PSMA4",900,"database","Medium","#0080ff"
"41","Novel.BUB1B","RNA transport.RAE1",774,"experimental","Medium","#0080ff"
"42","Novel.BUB1B","RNA transport.NUP43",900,"database","Medium","#0080ff"
"43","Novel.C5","NF-kappa B signaling pathway.CXCL8",900,"database","Medium","#0080ff"
"44","Novel.C9orf72","RNA transport.EIF2S2",534,"experimental","High","#0080ff"
"45","Novel.CCAR1","RNA transport.SRRM1",900,"database","High","#0080ff"
"46","Novel.CCND2","NF-kappa B signaling pathway.IKBKB",900,"database","High","#0080ff"
