"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Spliceosome",0,0,0,132,17,"SF3A1, SLU7, PRPF8, SF3A3, SNW1, SF3B3, TRA2A, HNRNPC, HNRNPU, XAB2, THOC2, LSM2, SRSF2, SNRPA1, SNRPB, SNRPC, SF3A2"
"RNA polymerase",0,0.021,0.043,31,4,"POLR2C, POLR2E, POLR2I, POLR2J"
"Thyroid hormone signaling pathway",0.004,0.346,1,116,5,"EP300, MED4, MED1, MED14, MED27"
"Pyrimidine metabolism",0.013,0.804,1,99,4,"POLR2C, POLR2E, POLR2I, POLR2J"
"RNA transport",0.018,0.902,1,166,5,"NUP62, NUP107, THOC2, RANBP2, NUP153"
"Inositol phosphate metabolism",0.03,1,1,73,3,"INPP5E, MTMR14, PIP5K1B"
"Antifolate resistance",0.033,1,1,31,2,"ABCC2, RELA"
"Non-alcoholic fatty liver disease (NAFLD)",0.047,1,1,148,4,"ADIPOR1, CYCS, RELA, UQCRC1"
"Longevity regulating pathway",0.049,1,1,89,3,"ADIPOR1, RELA, CREB5"
"Phosphatidylinositol signaling system",0.063,1,1,99,3,"INPP5E, MTMR14, PIP5K1B"
"Proteasome",0.065,1,1,45,2,"PSMA7, PSMB7"
"Glucagon signaling pathway",0.069,1,1,103,3,"CRTC2, EP300, CREB5"
"Notch signaling pathway",0.072,1,1,48,2,"EP300, SNW1"
"Purine metabolism",0.073,1,1,171,4,"POLR2C, POLR2E, POLR2I, POLR2J"
"Insulin resistance",0.076,1,1,107,3,"CRTC2, RELA, CREB5"
"Sulfur metabolism",0.089,1,1,10,1,"CYCS"
"AMPK signaling pathway",0.099,1,1,120,3,"CRTC2, ADIPOR1, CREB5"
"Cytosolic DNA-sensing pathway",0.112,1,1,62,2,"POLR2E, RELA"
"Mitophagy - animal",0.121,1,1,65,2,"RELA, SP1"
"Adipocytokine signaling pathway",0.133,1,1,69,2,"ADIPOR1, RELA"
"Antigen processing and presentation",0.133,1,1,69,2,"KLRC2, CD4"
"RIG-I-like receptor signaling pathway",0.136,1,1,70,2,"DDX3X, RELA"
"Platinum drug resistance",0.143,1,1,72,2,"ABCC2, CYCS"
"Jak-STAT signaling pathway",0.174,1,1,156,3,"EP300, GHR, IFNL1"
"TGF-beta signaling pathway",0.178,1,1,83,2,"EP300, SP1"
"mRNA surveillance pathway",0.202,1,1,90,2,"ETF1, PABPN1"
"Th1 and Th2 cell differentiation",0.202,1,1,90,2,"RELA, CD4"
"PI3K-Akt signaling pathway",0.204,1,1,340,5,"CRTC2, FGF9, GHR, RELA, CREB5"
"Axon guidance",0.217,1,1,174,3,"SEMA3A, ARHGEF12, CXCR4"
"Endocrine resistance",0.219,1,1,95,2,"MED1, SP1"
"Estrogen signaling pathway",0.229,1,1,98,2,"SP1, CREB5"
"HIF-1 signaling pathway",0.232,1,1,99,2,"EP300, RELA"
"T cell receptor signaling pathway",0.243,1,1,102,2,"RELA, CD4"
"Citrate cycle (TCA cycle)",0.243,1,1,30,1,"OGDH"
"Th17 cell differentiation",0.253,1,1,105,2,"RELA, CD4"
"TNF signaling pathway",0.263,1,1,108,2,"RELA, CREB5"
"Apoptosis - multiple species",0.264,1,1,33,1,"CYCS"
"cAMP signaling pathway",0.276,1,1,198,3,"EP300, RELA, CREB5"
"Regulation of actin cytoskeleton",0.309,1,1,211,3,"FGF9, ARHGEF12, PIP5K1B"
"Tryptophan metabolism",0.311,1,1,40,1,"OGDH"
"Aminoacyl-tRNA biosynthesis",0.336,1,1,44,1,"YARS"
"ABC transporters",0.336,1,1,44,1,"ABCC2"
"Basal transcription factors",0.336,1,1,44,1,"GTF2A2"
"Vasopressin-regulated water reabsorption",0.336,1,1,44,1,"CREB5"
"Relaxin signaling pathway",0.339,1,1,130,2,"RELA, CREB5"
"Intestinal immune network for IgA production",0.342,1,1,45,1,"CXCR4"
"Apoptosis",0.366,1,1,138,2,"CYCS, RELA"
"Endocytosis",0.391,1,1,243,3,"CXCR4, PIP5K1B, CAV2"
"Lysine degradation",0.423,1,1,59,1,"OGDH"
"Cytokine-cytokine receptor interaction",0.453,1,1,268,3,"GHR, IFNL1, CXCR4"
"Long-term potentiation",0.465,1,1,67,1,"EP300"
"p53 signaling pathway",0.47,1,1,68,1,"CYCS"
"B cell receptor signaling pathway",0.48,1,1,70,1,"RELA"
"Prolactin signaling pathway",0.48,1,1,70,1,"RELA"
"Bile secretion",0.484,1,1,71,1,"ABCC2"
"Adherens junction",0.489,1,1,72,1,"EP300"
"Thyroid hormone synthesis",0.499,1,1,74,1,"CREB5"
"Chemokine signaling pathway",0.508,1,1,183,2,"RELA, CXCR4"
"Ribosome biogenesis in eukaryotes",0.513,1,1,77,1,"NOP56"
"RNA degradation",0.517,1,1,78,1,"LSM2"
"Cardiac muscle contraction",0.517,1,1,78,1,"UQCRC1"
"Aldosterone synthesis and secretion",0.535,1,1,82,1,"CREB5"
"Insulin secretion",0.548,1,1,85,1,"CREB5"
"Fc gamma R-mediated phagocytosis",0.569,1,1,90,1,"PIP5K1B"
"Protein digestion and absorption",0.569,1,1,90,1,"COL14A1"
"IL-17 signaling pathway",0.581,1,1,93,1,"RELA"
"NF-kappa B signaling pathway",0.581,1,1,93,1,"RELA"
"Hematopoietic cell lineage",0.585,1,1,94,1,"CD4"
"AGE-RAGE signaling pathway in diabetic complications",0.604,1,1,99,1,"RELA"
"Melanogenesis",0.611,1,1,101,1,"EP300"
"Toll-like receptor signaling pathway",0.615,1,1,102,1,"RELA"
"Ras signaling pathway",0.621,1,1,225,2,"FGF9, RELA"
"Cholinergic synapse",0.649,1,1,112,1,"CREB5"
"Leukocyte transendothelial migration",0.649,1,1,112,1,"CXCR4"
"Carbon metabolism",0.659,1,1,115,1,"OGDH"
"Sphingolipid signaling pathway",0.669,1,1,118,1,"RELA"
"Neurotrophin signaling pathway",0.672,1,1,119,1,"RELA"
"Vascular smooth muscle contraction",0.675,1,1,120,1,"ARHGEF12"
"Platelet activation",0.681,1,1,122,1,"ARHGEF12"
"MAPK signaling pathway",0.687,1,1,254,2,"FGF9, RELA"
"Cell cycle",0.687,1,1,124,1,"EP300"
"Natural killer cell mediated cytotoxicity",0.69,1,1,125,1,"KLRC2"
"Osteoclast differentiation",0.693,1,1,126,1,"RELA"
"Autophagy - animal",0.699,1,1,128,1,"MTMR14"
"FoxO signaling pathway",0.704,1,1,130,1,"EP300"
"Dopaminergic synapse",0.704,1,1,130,1,"CREB5"
"Ribosome",0.707,1,1,131,1,"RPS10"
"Oxidative phosphorylation",0.71,1,1,132,1,"UQCRC1"
"Cell adhesion molecules (CAMs)",0.734,1,1,141,1,"CD4"
"Wnt signaling pathway",0.736,1,1,142,1,"EP300"
"Phospholipase D signaling pathway",0.741,1,1,144,1,"PIP5K1B"
"Adrenergic signaling in cardiomyocytes",0.741,1,1,144,1,"CREB5"
"Metabolic pathways",0.743,1,1,1250,10,"OGDH, CYCS, POLR2C, POLR2E, POLR2I, POLR2J, INPP5E, MTMR14, UQCRC1, PIP5K1B"
"Cellular senescence",0.773,1,1,158,1,"RELA"
"cGMP-PKG signaling pathway",0.782,1,1,162,1,"CREB5"
"NOD-like receptor signaling pathway",0.794,1,1,168,1,"RELA"
"Focal adhesion",0.845,1,1,198,1,"CAV2"
"Rap1 signaling pathway",0.862,1,1,210,1,"FGF9"
"Neuroactive ligand-receptor interaction",0.928,1,1,277,1,"GHR"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,36,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,79,0,""
"ErbB signaling pathway",1,1,1,85,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"VEGF signaling pathway",1,1,1,58,0,""
"Apelin signaling pathway",1,1,1,136,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,138,0,""
"Fc epsilon RI signaling pathway",1,1,1,66,0,""
"Insulin signaling pathway",1,1,1,138,0,""
"Progesterone-mediated oocyte maturation",1,1,1,96,0,""
"Regulation of lipolysis in adipocytes",1,1,1,54,0,""
"Carbohydrate digestion and absorption",1,1,1,44,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Peroxisome",1,1,1,82,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,48,0,""
"Tight junction",1,1,1,170,0,""
"Glycerophospholipid metabolism",1,1,1,96,0,""
"Ether lipid metabolism",1,1,1,44,0,""
"Arachidonic acid metabolism",1,1,1,61,0,""
"Linoleic acid metabolism",1,1,1,28,0,""
"alpha-Linolenic acid metabolism",1,1,1,24,0,""
"Necroptosis",1,1,1,162,0,""
"Glutamatergic synapse",1,1,1,113,0,""
"Serotonergic synapse",1,1,1,111,0,""
"Long-term depression",1,1,1,59,0,""
"Inflammatory mediator regulation of TRP channels",1,1,1,96,0,""
"GnRH signaling pathway",1,1,1,91,0,""
"Ovarian steroidogenesis",1,1,1,49,0,""
"Oxytocin signaling pathway",1,1,1,151,0,""
"Taste transduction",1,1,1,82,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Oocyte meiosis",1,1,1,121,0,""
"Base excision repair",1,1,1,33,0,""
"Protein processing in endoplasmic reticulum",1,1,1,166,0,""
