"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Focal adhesion",0,0,0,196,37,"ACTN3, ARHGAP5, BRAF, CAPN2, CAV3, CCND2, CCND3, CDC42, COL1A2, COL4A2, COL6A1, DIAPH1, EGFR, FLT4, TNC, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, JUN, LAMA4, LAMA5, PDGFRA, PDGFRB, PDPK1, PXN, RAP1A, VCL, PIK3R3, PIP5K1C, SHC2, MYLPF, MYL7, TNN, TLN2, MYLK2"
"Leukocyte transendothelial migration",0,0,0,112,26,"ACTN3, ARHGAP5, CDC42, CDH5, CTNND1, PTK2B, GNAI3, ICAM1, ITGAM, ITGB1, CLDN11, MAPK13, PXN, RAP1A, VCL, CXCR4, PIK3R3, CLDN6, CLDN2, RAPGEF3, CLDN14, CLDN15, MYLPF, MYL7, JAM3, CLDN19"
"Regulation of actin cytoskeleton",0,0,0,211,44,"ACTN3, BDKRB1, BDKRB2, BRAF, CD14, CDC42, CFL1, CFL2, CHRM2, DIAPH1, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, ITGA1, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, KRAS, MOS, PDGFRA, PDGFRB, PFN1, PXN, TMSB4XP8, VCL, PIK3R3, ARHGEF6, ARPC1B, MRAS, PIP5K1C, CYFIP2, GIT1, MYLPF, SSH3, MYL7, MYH14, MYLK2, PFN3"
"Amoebiasis",0,0,0,105,24,"ACTN3, CD14, COL1A2, COL4A2, CSF2, SERPINB1, GNA11, GNA15, IL1B, IL8, IL12A, ITGAM, LAMA4, LAMA5, SERPINB10, PLCB4, PRKX, RAB5A, RELA, TGFB2, TLR2, TLR4, VCL, PIK3R3"
"Cytokine-cytokine receptor interaction",0,0,0,260,51,"TNFRSF17, CXCR5, BMP7, BMPR1B, TNFRSF8, CCR8, CNTFR, CSF1R, CSF2, CX3CR1, EDA, EGFR, EPO, FLT4, GH2, CXCR3, IFNA13, IFNA14, IFNA16, IL1A, IL1B, IL3, IL3RA, IL8, IL12A, IL12RB2, TNFRSF9, IL17A, NGFR, PDGFRA, PDGFRB, PF4, PRL, CCL3, CCL7, CCL13, CCL15, CCL18, CXCL11, XCL2, TGFB2, TNFRSF1A, TNFRSF4, CXCR4, TNFRSF11A, CXCL13, EDAR, IL19, IL21R, IL22, PLEKHO2"
"Chemokine signaling pathway",0,0,0,184,36,"CXCR5, BRAF, CDC42, CCR8, CX3CR1, PTK2B, GNAI3, GNG3, GNG4, GNG10, CXCR3, GRK4, GSK3A, IKBKB, IL8, KRAS, NFKBIB, PF4, PLCB4, PRKX, PXN, RAP1A, RELA, CCL3, CCL7, CCL13, CCL15, CCL18, CXCL11, STAT1, XCL2, CXCR4, PIK3R3, CXCL13, SHC2, PARD3"
"Chagas disease (American trypanosomiasis)",0,0,0,104,26,"BDKRB2, CALR, ACE, GNA11, GNA15, GNAI3, GNAO1, IKBKB, IL1B, IL8, IL12A, IRAK1, JUN, MYD88, PLCB4, PPP2CB, MAPK13, RELA, CCL3, TGFB2, TLR2, TLR4, TNFRSF1A, PIK3R3, CFLAR, TICAM1"
"MAPK signaling pathway",0,0,0,264,50,"BRAF, CACNA1C, CACNA2D1, CACNB4, CD14, CDC25B, CDC42, MAP3K8, DUSP5, DUSP6, DUSP7, EGFR, ELK4, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, NR4A1, IKBKB, IL1A, IL1B, JUN, KRAS, STMN1, MAX, MAP3K3, MOS, PDGFRA, PDGFRB, PLA2G4A, PPP3R2, MAPK13, MAP2K6, PRKX, RAP1A, RELA, MAP3K7, TGFB2, TNFRSF1A, MAPKAPK3, PLA2G6, JMJD7-PLA2G4B, CACNA2D2, DUSP10, MRAS, TAB2, PLA2G2D, TAOK3"
"Toll-like receptor signaling pathway",0,0,0,102,28,"CD14, MAP3K8, IFNA13, IFNA14, IFNA16, IKBKB, IL1B, IL8, IL12A, IRAK1, JUN, MYD88, MAPK13, MAP2K6, RELA, CCL3, CXCL11, STAT1, MAP3K7, TLR2, TLR4, PIK3R3, RIPK1, TAB2, LY96, TOLLIP, TIRAP, TICAM1"
"Toxoplasmosis",0,0,0,128,30,"ALOX5, BCL2L1, GNAI3, GNAO1, HLA-DQA2, IKBKB, IL12A, IRAK1, ITGB1, LAMA4, LAMA5, LDLR, MYD88, NFKBIB, PLA2G4A, MAPK13, MAP2K6, RELA, STAT1, MAP3K7, TGFB2, TLR2, TLR4, TNFRSF1A, PLA2G6, PIK3R3, JMJD7-PLA2G4B, TAB2, LY96, PLA2G2D"
