"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Complement and coagulation cascades",0.001,0.143,0.143,73,4,"Bdkrb1, Cfi, Masp1, Kng2"
"Cytokine-cytokine receptor interaction",0.002,0.178,0.356,236,6,"Ccr5, Cxcl10, Il11, Il4ra, Ccl8, Cxcl5"
"Rheumatoid arthritis",0.009,0.527,1,80,3,"Il11, Mmp3, Cxcl5"
"ECM-receptor interaction",0.009,0.527,1,79,3,"Col3a1, Col5a1, Tnn"
"Chemokine signaling pathway",0.014,0.63,1,172,4,"Ccr5, Cxcl10, Ccl8, Cxcl5"
"Amoebiasis",0.023,0.736,1,111,3,"Col3a1, Col5a1, Nos2"
"Cytosolic DNA-sensing pathway",0.028,0.736,1,48,2,"Cxcl10, Il33"
"Staphylococcus aureus infection",0.029,0.736,1,49,2,"Cfi, Masp1"
"Arginine and proline metabolism",0.029,0.736,1,49,2,"Nos2, P4ha3"
"Caffeine metabolism",0.049,1,1,9,1,"Uox"
"Valine, leucine and isoleucine biosynthesis",0.059,1,1,11,1,"Bcat1"
"Protein digestion and absorption",0.061,1,1,73,2,"Col3a1, Col5a1"
"Calcium signaling pathway",0.064,1,1,168,3,"Bdkrb1, Camk4, Nos2"
"Hematopoietic cell lineage",0.068,1,1,78,2,"Il11, Il4ra"
"Focal adhesion",0.078,1,1,183,3,"Col3a1, Col5a1, Tnn"
"Primary bile acid biosynthesis",0.08,1,1,15,1,"Cyp7b1"
"Pantothenate and CoA biosynthesis",0.08,1,1,15,1,"Bcat1"
"Renin-angiotensin system",0.1,1,1,19,1,"Agtr2"
"Glycosaminoglycan biosynthesis - chondroitin sulfate",0.1,1,1,19,1,"Csgalnact1"
"Leukocyte transendothelial migration",0.124,1,1,111,2,"Cldn2, Mmp2"
"Toxoplasmosis",0.146,1,1,123,2,"Ccr5, Nos2"
"Neuroactive ligand-receptor interaction",0.168,1,1,258,3,"Agtr2, Bdkrb1, Vipr2"
"Glycine, serine and threonine metabolism",0.172,1,1,34,1,"Gldc"
"Jak-STAT signaling pathway",0.185,1,1,143,2,"Il11, Il4ra"
"Wnt signaling pathway",0.189,1,1,145,2,"Sfrp2, Sfrp1"
"Bladder cancer",0.203,1,1,41,1,"Mmp2"
"Other types of O-glycan biosynthesis",0.203,1,1,41,1,"Gxylt2"
"Vasopressin-regulated water reabsorption",0.208,1,1,42,1,"Aqp2"
"Valine, leucine and isoleucine degradation",0.238,1,1,49,1,"Bcat1"
"Steroid hormone biosynthesis",0.259,1,1,54,1,"Cyp7b1"
"RIG-I-like receptor signaling pathway",0.299,1,1,64,1,"Cxcl10"
"Leishmaniasis",0.299,1,1,64,1,"Nos2"
"Long-term potentiation",0.303,1,1,65,1,"Camk4"
"Gastric acid secretion",0.322,1,1,70,1,"Kcnj15"
"Adherens junction",0.326,1,1,71,1,"Snai1"
"Peroxisome",0.352,1,1,78,1,"Nos2"
"Small cell lung cancer",0.37,1,1,83,1,"Nos2"
"GnRH signaling pathway",0.417,1,1,97,1,"Mmp2"
"Chagas disease (American trypanosomiasis)",0.42,1,1,98,1,"Nos2"
"Toll-like receptor signaling pathway",0.42,1,1,98,1,"Cxcl10"
"Osteoclast differentiation",0.476,1,1,116,1,"Camk4"
"Tight junction",0.485,1,1,119,1,"Cldn2"
"Neurotrophin signaling pathway",0.496,1,1,123,1,"Camk4"
"Hepatitis C",0.505,1,1,126,1,"Cldn2"
"Pathways in cancer",0.513,1,1,309,2,"Mmp2, Nos2"
"Metabolic pathways",0.544,1,1,1063,6,"Bcat1, Nos2, Uox, Gldc, Csgalnact1, P4ha3"
"Cell adhesion molecules (CAMs)",0.545,1,1,141,1,"Cldn2"
"Purine metabolism",0.555,1,1,145,1,"Uox"
"Regulation of actin cytoskeleton",0.673,1,1,199,1,"Bdkrb1"
"Endocytosis",0.686,1,1,206,1,"Ccr5"
"Tryptophan metabolism",1,1,1,42,0,""
"ABC transporters",1,1,1,42,0,""
"Fat digestion and absorption",1,1,1,44,0,""
"Lysosome",1,1,1,121,0,""
"ErbB signaling pathway",1,1,1,80,0,""
"Cell cycle",1,1,1,121,0,""
"Axon guidance",1,1,1,122,0,""
"Chronic myeloid leukemia",1,1,1,68,0,""
"Viral myocarditis",1,1,1,82,0,""
"Fatty acid metabolism",1,1,1,43,0,""
"PPAR signaling pathway",1,1,1,74,0,""
"beta-Alanine metabolism",1,1,1,23,0,""
"Propanoate metabolism",1,1,1,32,0,""
"Butanoate metabolism",1,1,1,30,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Taste transduction",1,1,1,57,0,""
"Hypertrophic cardiomyopathy (HCM)",1,1,1,80,0,""
"Glycerophospholipid metabolism",1,1,1,72,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,19,0,""
"alpha-Linolenic acid metabolism",1,1,1,19,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,25,0,""
"Riboflavin metabolism",1,1,1,10,0,""
"Adipocytokine signaling pathway",1,1,1,66,0,""
"Type II diabetes mellitus",1,1,1,46,0,""
"Phagosome",1,1,1,162,0,""
"Bacterial invasion of epithelial cells",1,1,1,64,0,""
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",1,1,1,70,0,""
"Dilated cardiomyopathy",1,1,1,85,0,""
"Cardiac muscle contraction",1,1,1,70,0,""
"Vascular smooth muscle contraction",1,1,1,111,0,""
"Systemic lupus erythematosus",1,1,1,81,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,30,0,""
"Histidine metabolism",1,1,1,25,0,""
"Primary immunodeficiency",1,1,1,33,0,""
"Alzheimer's disease",1,1,1,156,0,""
"Notch signaling pathway",1,1,1,48,0,""
"Oocyte meiosis",1,1,1,109,0,""
"Gap junction",1,1,1,81,0,""
"Progesterone-mediated oocyte maturation",1,1,1,84,0,""
"Melanogenesis",1,1,1,98,0,""
"Salivary secretion",1,1,1,74,0,""
"Pancreatic secretion",1,1,1,97,0,""
"Bile secretion",1,1,1,66,0,""
"Glycolysis / Gluconeogenesis",1,1,1,55,0,""
"Tyrosine metabolism",1,1,1,36,0,""
"Retinol metabolism",1,1,1,70,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,72,0,""
"Drug metabolism - cytochrome P450",1,1,1,82,0,""
"Base excision repair",1,1,1,32,0,""
"Other glycan degradation",1,1,1,17,0,""
"Galactose metabolism",1,1,1,23,0,""
"Glycerolipid metabolism",1,1,1,47,0,""
"Sphingolipid metabolism",1,1,1,39,0,""
"Glycosphingolipid biosynthesis - globo series",1,1,1,15,0,""
"Intestinal immune network for IgA production",1,1,1,41,0,""
"Ubiquitin mediated proteolysis",1,1,1,126,0,""
"Folate biosynthesis",1,1,1,10,0,""
"MAPK signaling pathway",1,1,1,250,0,""
"mTOR signaling pathway",1,1,1,50,0,""
"Apoptosis",1,1,1,83,0,""
"VEGF signaling pathway",1,1,1,74,0,""
"T cell receptor signaling pathway",1,1,1,103,0,""
"B cell receptor signaling pathway",1,1,1,73,0,""
"Fc epsilon RI signaling pathway",1,1,1,78,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,87,0,""
"Insulin signaling pathway",1,1,1,129,0,""
"Carbohydrate digestion and absorption",1,1,1,32,0,""
"Colorectal cancer",1,1,1,62,0,""
"Renal cell carcinoma",1,1,1,68,0,""
"Pancreatic cancer",1,1,1,69,0,""
"Endometrial cancer",1,1,1,50,0,""
"Glioma",1,1,1,62,0,""
"Prostate cancer",1,1,1,86,0,""
"Melanoma",1,1,1,69,0,""
"Acute myeloid leukemia",1,1,1,54,0,""
"Non-small cell lung cancer",1,1,1,52,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,40,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Ascorbate and aldarate metabolism",1,1,1,25,0,""
"Lysine degradation",1,1,1,40,0,""
"Pyruvate metabolism",1,1,1,42,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Pentose phosphate pathway",1,1,1,27,0,""
"Fructose and mannose metabolism",1,1,1,34,0,""
"Arachidonic acid metabolism",1,1,1,78,0,""
"Cysteine and methionine metabolism",1,1,1,35,0,""
"Starch and sucrose metabolism",1,1,1,39,0,""
"Parkinson's disease",1,1,1,111,0,""
"Huntington's disease",1,1,1,157,0,""
"Vitamin B6 metabolism",1,1,1,7,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,24,0,""
"p53 signaling pathway",1,1,1,66,0,""
"Amyotrophic lateral sclerosis (ALS)",1,1,1,54,0,""
"Basal cell carcinoma",1,1,1,53,0,""
"Regulation of autophagy",1,1,1,30,0,""
"NOD-like receptor signaling pathway",1,1,1,52,0,""
"Vitamin digestion and absorption",1,1,1,21,0,""
"African trypanosomiasis",1,1,1,31,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,17,0,""
"Spliceosome",1,1,1,113,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,114,0,""
"Long-term depression",1,1,1,67,0,""
"Ribosome",1,1,1,84,0,""
"Circadian rhythm - mammal",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Protein processing in endoplasmic reticulum",1,1,1,155,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,41,0,""
"Oxidative phosphorylation",1,1,1,113,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Antigen processing and presentation",1,1,1,74,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Prion diseases",1,1,1,34,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Homologous recombination",1,1,1,26,0,""
"Hedgehog signaling pathway",1,1,1,52,0,""
"RNA degradation",1,1,1,59,0,""
"Phosphatidylinositol signaling system",1,1,1,73,0,""
"Olfactory transduction",1,1,1,912,0,""
"Phototransduction",1,1,1,25,0,""
"Nitrogen metabolism",1,1,1,21,0,""
"Thyroid cancer",1,1,1,26,0,""
"Autoimmune thyroid disease",1,1,1,62,0,""
"Type I diabetes mellitus",1,1,1,57,0,""
"Allograft rejection",1,1,1,50,0,""
"Graft-versus-host disease",1,1,1,51,0,""
"Malaria",1,1,1,45,0,""
"Pyrimidine metabolism",1,1,1,86,0,""
"Nucleotide excision repair",1,1,1,41,0,""
"Steroid biosynthesis",1,1,1,18,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,44,0,""
"RNA transport",1,1,1,139,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,7,0,""
"Dorso-ventral axis formation",1,1,1,21,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,72,0,""
"Linoleic acid metabolism",1,1,1,42,0,""
"Drug metabolism - other enzymes",1,1,1,55,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"One carbon pool by folate",1,1,1,16,0,""
"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis",1,1,1,24,0,""
"Asthma",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate",1,1,1,24,0,""
"Fatty acid biosynthesis",1,1,1,6,0,""
"DNA replication",1,1,1,33,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,6,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,25,0,""
"Glutathione metabolism",1,1,1,49,0,""
"Mucin type O-Glycan biosynthesis",1,1,1,25,0,""
"Terpenoid backbone biosynthesis",1,1,1,13,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,15,0,""
"Cyanoamino acid metabolism",1,1,1,6,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,2,0,""
"Protein export",1,1,1,21,0,""
"mRNA surveillance pathway",1,1,1,75,0,""
"Basal transcription factors",1,1,1,29,0,""
"Fatty acid elongation in mitochondria",1,1,1,8,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,41,0,""
"Butirosin and neomycin biosynthesis",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Proteasome",1,1,1,43,0,""
"Inositol phosphate metabolism",1,1,1,54,0,""
"Mismatch repair",1,1,1,20,0,""
"Sulfur relay system",1,1,1,9,0,""
"Thiamine metabolism",1,1,1,4,0,""
"Ether lipid metabolism",1,1,1,35,0,""
"RNA polymerase",1,1,1,20,0,""
"Selenocompound metabolism",1,1,1,16,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Lysine biosynthesis",1,1,1,3,0,""
"Biotin metabolism",1,1,1,2,0,""
