"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Wnt signaling pathway",0,0.004,0.004,142,32,"APC2, CSNK2B, DAAM1, FRAT2, DKK4, LRP6, MMP7, MYC, NFATC1, SERPINF1, WNT4, PPP3R1, PRKCA, PRKCB, MAPK9, PSEN1, CHD8, RAC1, RAC3, CCND1, SFRP5, WNT3, WNT7A, TBL1XR1, FZD3, WNT5B, CAMK2D, CAMK2G, AXIN2, RUVBL1, BTRC, RBX1"
"Dopaminergic synapse",0,0.006,0.012,130,29,"GNB5, COMT, MAPK14, CREB3L4, GNAL, GNB1, GNGT1, GRIN2B, ITPR2, KCNJ5, KIF5B, MAOB, ATF4, CALY, PPP1CA, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, PRKCA, PRKCB, MAPK11, MAPK9, SCN1A, CACNA1A, CAMK2D, CAMK2G, PPP1R1B"
"Hippo signaling pathway",0,0.006,0.019,153,32,"APC2, RASSF1, FRMD6, CTNNA2, AMOT, DLG2, BBC3, GLI2, CTNNA3, BIRC2, ITGB2, MYC, WNT4, PPP1CA, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, CCND1, BMP2, BMPR1A, SNAI2, TGFB3, TGFBR2, WNT3, WNT7A, YWHAE, FZD3, WNT5B, AXIN2, BTRC, LIMD1"
"Adrenergic signaling in cardiomyocytes",0,0.009,0.034,144,30,"ADCY3, ADCY9, MAPK14, ADRA1D, ADRA1B, CREB3L4, ADRB1, AGTR2, CACNG5, MYH7, ATF4, ATP1A4, ATP2B1, PPP1CA, PPP1R1A, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, PRKCA, MAPK11, CACNG6, BCL2, SCN1B, TPM1, CACNB2, CAMK2D, CAMK2G, CACNA2D4"
"Necroptosis",0,0.013,0.066,163,32,"RIPK3, FAF1, SPATA2L, PARP4, PYCARD, SLC25A6, H2AFZ, BIRC2, HSP90AA1, IFNA5, IFNA6, IFNG, PPIA, PPID, MAPK9, PYGB, PYGL, BCL2, STAT6, VDAC1, ZBP1, CAMK2D, CAMK2G, CAPN1, HIST1H2AI, HIST1H2AK, HIST1H2AJ, HIST1H2AC, H2AFB3, TNFRSF10B, SQSTM1, HIST3H2A"
"Hedgehog signaling pathway",0.001,0.021,0.144,46,13,"KIF3A, CSNK1G3, GLI1, GLI2, GLI3, DHH, CDON, SMURF1, CCND1, BCL2, CUL3, BTRC, BOC"
"cGMP-PKG signaling pathway",0.001,0.021,0.145,163,31,"MRVI1, ADCY3, ADCY9, ADORA1, ADRA1D, ADRA1B, CREB3L4, ADRA2A, ADRB1, KCNMB3, KCNMB4, SLC25A6, GUCY1A2, ITPR2, MEF2A, MYH7, PPP1R12A, ATF4, NFATC1, ATP1A4, NPPB, NPR2, ATP2B1, PDE2A, PDE3A, PPP1CA, PPP3R1, MAP2K2, SLC8A3, VASP, VDAC1"
"Apoptosis - multiple species",0.001,0.043,0.343,33,10,"BBC3, HTRA2, BIRC2, CYCS, MAPK9, BAK1, BCL2, BOK, CASP9, BECN1"
"Cellular senescence",0.002,0.047,0.427,159,29,"TRAF3IP2, CHEK1, MAPK14, HIPK4, GADD45A, FOXO3, SIRT1, HIPK2, SLC25A6, HLA-A, ITPR2, MYC, GADD45B, NFATC1, NRAS, PIK3CD, PPID, PPP1CA, PPP3R1, MAPK11, MAP2K2, CCND1, TGFB3, TGFBR2, VDAC1, CAPN1, SQSTM1, BTRC, CDC25A"
"Neurotrophin signaling pathway",0.002,0.053,0.576,119,23,"SH2B2, MAPK14, FOXO3, ABL1, SH2B1, RAPGEF1, ATF4, NFKBIA, NRAS, NTF4, NTRK3, PIK3CD, MAPK11, MAPK9, MAP2K2, MAP2K5, PSEN1, RAC1, BCL2, RPS6KA2, YWHAE, CAMK2D, CAMK2G"
