"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Autophagy - animal",0,0,0.001,122,57,"Atg14, Raf1, Akt1, Akt2, Bcl2, Bnip3, Cflar, Dapk3, Eif2ak3, Itpr1, Kras, Lamp2, Mras, Nras, Igbp1, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Prkaca, Pten, Rras, Camkk2, Atg9b, Ulk1, Vamp8, Pik3c3, Ambra1, Atg4d, Akt3, Atg4c, Map2k1, Mapk9, Eif2ak4, Ulk2, Atg2a, Atg13, Rragd, Rragc, Sh3glb1, Mlst8, Supt20, Tsc1, Snap29, Akt1s1, Atg3, Trp53inp2, Dapk1, Atg16l2, Atg7, Wipi2, Atg2b, Atg16l1, Uvrag, Ern1, Mtmr14, Deptor"
"NOD-like receptor signaling pathway",0,0,0.001,148,66,"Nod1, Birc3, Birc2, Xiap, Bcl2, Casp1, Casp4, Casp8, Gbp2, Ifi204, Ifnar1, Ifnar2, Il18, Il6, Irf9, Itpr1, Itpr2, Jun, Myd88, Naip5, Naip6, Nfkb1, Nfkbia, Nfkbib, P2rx7, Plcb3, Ripk2, Ccl12, Ccl5, Stat1, Stat2, Tank, Mcu, Dhx33, Tnf, Tnfaip3, Traf2, Txn1, Vdac3, Gbp5, Gbp7, Oas1b, Oas3, Oas1a, Nod2, Mapk14, Mapk9, Irak4, Rnf31, Nlrc4, Nlrx1, Trp53bp1, Card9, Aim2, Irf7, Tyk2, Gbp3, Panx1, Tbk1, Nampt, Nek7, Tab1, Tab2, Gsdmd, Dnm1l, Atg16l1"
"Apoptosis",0,0,0.001,125,58,"Raf1, Actb, Actg1, Parp1, Akt1, Akt2, Apaf1, Birc3, Birc2, Xiap, Atm, Bak1, Bcl2, Bcl2a1d, Bid, Casp2, Casp3, Casp7, Casp8, Casp9, Cflar, Ctsc, Ctss, Cycs, Daxx, Gadd45a, Eif2ak3, Fas, Itpr1, Itpr2, Jun, Kras, Mcl1, Gadd45b, Nfkb1, Nfkbia, Nras, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Spta1, Tnf, Tnfrsf10b, Tnfrsf1a, Traf2, Tnfsf10, Parp3, Akt3, Gadd45g, Map2k1, Mapk9, Parp4, Map3k14, Pmaip1, Ctsz, Dab2ip, Ern1"
"TNF signaling pathway",0,0,0.001,106,51,"Akt1, Akt2, Birc3, Birc2, Bcl3, Casp3, Casp7, Casp8, Cflar, Socs3, Csf1, Edn1, Fas, Cxcl10, Ifi47, Il15, Il6, Jun, Junb, Nfkb1, Nfkbia, Pik3ca, Pik3cd, Pik3r2, Ptgs2, Ccl12, Ccl5, Creb3l2, Tnf, Tnfaip3, Tnfrsf1a, Tnfrsf1b, Traf2, Creb5, Akt3, Nod2, Map2k1, Map2k4, Map2k7, Map3k8, Mapk14, Mapk9, Gm5431, Map3k14, Tab1, Bag4, Tab2, Dab2ip, Rps6ka5, Dnm1l, Mlkl"
"Toll-like receptor signaling pathway",0,0.001,0.003,85,42,"Akt1, Akt2, Casp8, Cd86, Tlr3, Cxcl10, Ifnar1, Ifnar2, Il6, Jun, Tlr7, Tlr8, Cxcl9, Myd88, Nfkb1, Nfkbia, Pik3ca, Pik3cd, Pik3r2, Ccl3, Ccl4, Ccl5, Stat1, Tlr1, Tlr6, Tnf, Cd40, Ticam2, Akt3, Map2k1, Map2k4, Map2k7, Map3k8, Mapk14, Mapk9, Irak4, Irf5, Irf7, Tbk1, Tab1, Tab2, Tlr9"
"FoxO signaling pathway",0,0.001,0.006,120,54,"Prkag2, Raf1, Akt1, Akt2, Atm, Bcl6, Bnip3, Ccnd2, Cdk2, Cdkn1a, Cdkn1b, Cdkn2b, Cdkn2d, Gadd45a, S1pr1, Il10, Il6, Insr, Kras, Sgk3, Smad3, Smad4, Mdm2, Gadd45b, Nlk, Nras, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Plk1, Prkag1, Pten, Rbl2, Sod2, Sos1, Stat3, Tgfbr1, Tnfsf10, Akt3, Gadd45g, Usp7, Map2k1, Mapk14, Mapk9, Homer1, Homer3, Skp2, Foxo4, Foxo1, Foxo3, Fbxo32, Setd7, Sirt1"
"Prolactin signaling pathway",0,0.001,0.008,56,30,"Raf1, Akt1, Akt2, Ccnd2, Socs3, Socs1, Galt, Irf1, Jak2, Kras, Nfkb1, Nras, Pik3ca, Pik3cd, Pik3r2, Socs7, Shc1, Sos1, Src, Stat1, Stat3, Stat5a, Tnfrsf11a, Akt3, Map2k1, Mapk14, Mapk9, Socs6, Socs5, Foxo3"
"Cellular senescence",0,0.001,0.01,159,67,"Traf3ip2, Fbxw11, Raf1, Akt1, Akt2, Atm, Zfp36l1, Zfp36l2, Ccnd2, Ccne2, Cdc25a, Cdk2, Cdkn1a, Cdkn2b, Gadd45a, E2f1, Foxm1, H2-D1, H2-K1, H2-L, H2-M3, H2-Q4, H2-T10, H2-T23, H2-T24, Hus1, Il6, Itpr1, Itpr2, Kras, Smad3, Mapkapk2, Mdm2, Mras, Gadd45b, Nfatc2, Nfkb1, Nras, Pik3ca, Pik3cd, Pik3r2, Serpine1, Ppp1cc, Ppp3cb, Pten, Rad1, Rad50, Rad9a, Rb1, Rbl1, Rbl2, Rras, Mcu, Lin52, Tgfbr1, Vdac3, Akt3, Ets1, Gadd45g, E2f2, Map2k1, Mapk14, Chek2, Foxo1, Foxo3, Tsc1, Sirt1"
"Neurotrophin signaling pathway",0,0.005,0.043,107,47,"Camk2d, Irak2, Raf1, Abl1, Akt1, Akt2, Bcl2, Camk2g, Cdc42, Crk, Crkl, Gab1, Jun, Kras, Sh2b3, Zfp369, Mapkapk2, Nfkb1, Nfkbia, Nfkbib, Nras, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Plcg1, Psen1, Ripk2, Rps6ka1, Sh2b1, Shc1, Sort1, Sos1, Rap1b, Ywhae, Akt3, Mapk7, Map2k1, Map2k7, Map3k1, Map3k3, Mapk14, Mapk9, Irak4, Foxo3, Zfp110, Rps6ka5"
"Phosphatidylinositol signaling system",0,0.01,0.097,90,40,"Inpp5f, Synj1, Dgkz, Pip4k2b, Pip4k2c, Dgka, Inpp1, Inpp5b, Inpp5d, Itpr1, Itpr2, Mtm1, Pik3c2a, Pik3ca, Pik3cd, Pik3r2, Pikfyve, Pip5k1c, Plcb3, Plcg1, Inpp5k, Pten, Synj2, Inpp5a, Itpk1, Tmem55b, Mtmr6, Pik3c3, Ppip5k2, Itpkb, Ppip5k1, Dgkh, Inpp5e, Pi4k2b, Tmem55a, Cds1, Ippk, Ip6k2, Pi4k2a, Mtmr14"
