EntrezID	GeneSymbol
218865	Chdh
56248	Ak3
56554	Raet1d
224826	Ubr2
68795	Ubr3
56622	Adam21
56620	Clec4n
56619	Clec4e
110606	Fntb
54519	Apbb1ip
56643	Slc15a1
56636	Fgf21
56640	Klk4
56632	Sphk2
56464	Ctsf
56637	Gsk3b
107889	Gcm2
56631	Trim17
11891	Rab27a
66392	Prl2b1
56635	Prl2a1
56642	Ankrd2
56703	Pigo
56456	Actl6a
56455	Dynll1
56702	Hist1h1b
56735	Krt71
56734	Tulp2
51786	Cpsf2
54188	Cpsf4
56753	Tacstd2
107338	Gbf1
56752	Aldh9a1
56226	Espn
54369	Nme6
56839	Lgi1
56222	Cited4
56844	Tssc4
56843	Trpm5
56846	Necab3
56847	Aldh1a3
56835	Ctsr
245474	Dkc1
107568	Wwp1
56325	Abcb9
56838	Ccl28
104401	Pcnx3
56363	Tmeff2
56486	Gabarap
56873	Lmbr1
56874	Rnf32
433864	Nom1
56876	Nsmf
56878	Rbms1
56516	Rbms2
57014	Htr3b
56527	Mast1
57080	Gtf2ird1
57138	Slc12a5
51788	H2afz
57248	Ly6i
57247	Zfp276
57246	Tbx20
57249	Gabrq
55985	Cxcl13
57260	Ltb4r2
57262	Retnla
57263	Retnlb
57264	Retn
57265	Fzd2
57266	Cxcl14
56315	Rhcg
57257	Vav3
110648	Lmx1a
57261	Brd4
57259	Tob2
57258	Xpo4
57267	Apba3
107970	Hist1h1t
57295	Icmt
57296	Psmd8
57294	Rps27
57330	Gigyf1
57329	Otor
108143	Taf9
54613	St3gal6
56744	Pf4
57349	Ppbp
56219	Extl1
226143	Cyp2c23
56441	Nat6
56454	Aldh18a1
56401	P3h1
56526	6-Sep
29859	Sult4a1
57764	Ntn4
104444	Rexo2
57765	Tbx21
53310	Dlg3
56047	Msln
11800	Api5
57778	Fmnl1
333883	Cd59b
57775	Usp29
57875	Angptl4
56626	Poll
53312	Nub1
57773	Wdr4
108017	Fxyd4
57780	Fxyd7
57776	Ttyh1
235574	Atp2c1
104069	Sncb
53325	Banp
57781	Cd200r1
57785	Rangrf
54381	Cpq
54353	Skap2
54124	Cks1b
54120	Gipc2
54725	Cadm1
56188	Fxyd1
56077	Dgke
56079	Astn2
56075	Pdss1
56410	Cbln3
56190	Rbm38
57837	Eral1
627049	Zfp800
57869	Adck2
57874	Hacd3
54390	Sit1
57908	Zfp318
433693	Akirin2
57890	Il17re
57895	Ccdc126
57896	Krcc1
108012	Ap1s2
232430	Crebl2
57916	Tnfrsf13b
53625	B3gnt2
57914	Crlf2
57913	Pidd1
57915	Tbc1d1
57911	Gsdma
57912	Cdc42se1
56338	Txnip
58193	Extl2
56417	Adar
26920	Cntrl
58194	Sh3kbp1
58198	Sall1
58200	Ppp1r1a
233271	Luzp2
58518	Cts6
58522	Trim54
58523	Elp2
58521	Eid1
58807	Slco1c1
58916	Myot
58875	Hibadh
243816	Gp6
58887	Repin1
269831	Tspan12
58909	Fam13a
58911	Sumf1
54722	Gsdme
56458	Foxo1
56484	Foxo3
268902	Robo2
54712	Plxnc1
104384	Rhox9
59069	Tpm3
55943	Stx8
73158	Larp1
59079	Erbin
53627	Porcn
57751	Rnf25
56774	Slc6a14
56697	Akap10
22295	Cdh23
56696	Gpr132
59083	Fetub
59090	Midn
59095	Fxyd6
667992	Tas2r103
112408	Tas2r116
140486	Igf2bp1
319765	Igf2bp2
140488	Igf2bp3
83921	Tmem2
65020	Zfp110
70394	Kptn
56223	Fscn3
83554	Fstl3
246196	Zfp277
70615	Ankrd24
64707	Suv39h2
68607	Serhl
63954	Rbp7
60525	Acss2
55982	Paxip1
93841	Uchl4
112403	Dxo
93837	Dach2
57738	Slc15a2
93719	Ear6
93725	Ear10
93726	Rnase2a
65114	Vps35
59093	Pcbp3
59092	Pcbp4
329244	Il19
58181	Il20
60505	Il21
60504	Il21r
58186	Rad18
64454	Slc5a4b
171212	Galnt10
114128	Laptm4b
114615	Elac1
68626	Elac2
84094	Plvap
94178	Mcoln1
171166	Mcoln3
103806	Maml1
103968	Plin1
230709	Zmpste24
114143	Atp6v0b
83564	Nlrp4c
116733	Vps4a
83491	Pramel1
83555	Tex13b
83556	Tex16
83557	Lin28a
83767	Wasf1
54720	Rcan1
80297	Sptbn4
57317	Srsf4
192663	Abcg4
59056	Evc
93739	Gabarapl2
64934	Pes1
80915	Dusp12
406218	Panx2
64706	Scube1
79233	Zfp319
209239	Gan
60364	Donson
59125	Nek7
140859	Nek8
60344	Fign
60530	Fignl1
93871	Brwd1
79455	Pdcl2
83565	Pramel3
79263	Trim39
65962	Slc9a3r2
56811	Dkk2
216984	Evi2b
56382	Rab9
224694	Zfp81
330502	Zfp82
116912	Sox16
60595	Actn4
328440	Npm2
114889	Vsx1
595136	Ndufs5
78330	Ndufv3
114741	Supt16
58992	F12
81909	Zfpl1
210009	Mtrr
64059	Oxct2a
64008	Aqp9
218138	Gmds
246133	Kcne2
57442	Kcne3
57814	Kcne4
56291	Styx
83993	Tbx19
54371	Chst2
56205	Ensa
64138	Ctsz
54678	Zfp108
114863	Plpbp
58859	Efemp2
237091	Lhfpl1
94187	Zfp423
56693	Crtap
59022	Edf1
64929	Scel
84704	Snurf
83762	Otof
232431	Gprc5a
213539	Bag2
235587	Parp3
79235	Lrat
52150	Kcnk6
117146	Ube3b
252903	Ap1s3
170644	Ubn1
503692	Aym1
56504	Srpk3
14245	Lpin1
64898	Lpin2
64899	Lpin3
241113	Prkag3
96875	Prg4
80857	Fgf20
94214	Spock2
434540	Psg20
72242	Psg21
243862	Psg22
56868	Psg23
114868	Psg25
574429	Psg26
545925	Psg27
114871	Psg28
114872	Psg29
83674	Cnnm1
60594	Capn12
170442	Bbox1
114642	Brdt
64918	Bhmt2
83456	Mov10l1
65956	Ccl21c
100040048	Ccl27b
80719	Igsf6
170643	Kirrel
225631	Onecut2
246086	Onecut3
80708	Pacsin3
116732	Tsga13
83922	Cep41
80889	Tlnrd1
67943	Mesd
64654	Fgf23
11994	Pcdh15
246049	Slc36a2
74585	Sppl3
83679	Pde4dip
66477	Usmg5
20371	Foxp3
114564	Csprs
353236	Pcdhac1
353237	Pcdhac2
93834	Peli2
192656	Ripk2
80905	Polh
83924	Gpr137b
107515	Lgr4
79043	Spsb3
57339	Jph1
59091	Jph2
57340	Jph3
59126	Nek6
207839	Galnt6
56444	Actr10
231841	Brat1
59288	Dctn5
56403	Syncrip
59046	Arpp19
74326	Hnrnpr
54384	Mtmr7
56278	Gkap1
59289	Ackr2
59047	Pnkp
59041	Stk25
59287	Ncstn
59038	Pxmp4
59042	Cope
59290	Gpa33
56422	Hbs1l
59310	Myl10
56381	Spen
54615	Npff
56541	Habp4
59308	Emcn
59044	Rnf130
56727	Miox
56424	Stub1
59036	Dact1
59003	Maea
59002	Wrap73
56309	Mycbp
56310	Gps2
56420	Ppp4c
55984	Camkk1
60322	Chst7
54473	Tollip
60321	Wbp11
56215	Acin1
55981	Pigb
56427	Tubd1
56209	Gde1
56208	Becn1
56438	Rbx1
56460	Pkp3
55948	Sfn
56218	Patz1
56421	Pfkp
56312	Nupr1
56233	Hdac7
59030	Mkks
56373	Cpb2
58206	Zbtb32
56698	Phax
433702	Ncbp1
207781	C2cd2
60345	Nrip2
54601	Foxo4
56711	Plag1
54401	Ywhab
54604	Pcnx
59013	Hnrnph1
59006	Myoz2
59009	Sh3rf1
60361	Ms4a4b
57748	Jmy
56742	Psrc1
56863	Cldn9
58187	Cldn10
57255	Cldn13
60363	Cldn15
269346	Slc28a2
60367	Il1rapl2
107527	Il1rl2
56277	Tmem45a
56469	Pias1
229615	Pias3
54399	Bet1l
60365	Rbm8a
56009	Alyref2
83433	Trem2
57312	Mrps31
57756	Fhl5
59035	Carm1
58240	Hs1bp3
57813	Tk2
58802	Kcnmb4
59028	Rcl1
59007	Ngly1
58799	Crbn
56629	Dnase2b
59029	Psmd14
56760	Clec1b
71238	Sdhaf3
56748	Nfu1
66042	Sostdc1
66043	Atp5d
66044	Dtd1
66046	Ndufb5
66047	Mrpl54
66048	Emc6
66049	Rogdi
66050	0610009B22Rik
106264	0610012G03Rik
66052	Sdhc
106369	Ypel1
66054	Cndp2
66055	Sf3b6
66058	Tmem176a
66059	Krtcap2
66060	Cystm1
66061	Tctex1d2
66065	Hsd17b14
66066	Gng11
66067	Gtpbp8
56700	Glmp
66069	Snupn
66070	Cwc15
66071	Ethe1
66072	Sdhaf2
66073	Txndc12
66074	Tmem167
66075	Chchd3
66077	Aurkaip1
66078	Tsen34
106025	Sharpin
66082	Abhd6
66083	Setd6
66084	Rmnd1
66085	Eif3f
66086	Fopnl
66087	Emc3
66089	Rmnd5b
66090	Ypel3
66091	Ndufa3
66092	Ghitm
66094	Lsm7
66096	Lamtor4
66098	Chchd6
69225	Naxd
594844	Tceal3
66105	Ube2d3
66106	Smpx
66107	Wfdc21
66108	Ndufa9
66109	Tspan13
66111	Tmed3
66112	1-Mar
66113	Apoa5
66114	Dnajc30
66116	Nat8f1
66117	Fmc1
66118	Sarnp
66119	Tomm6
66120	Fkbp11
66121	Chchd1
66124	Josd2
66125	Sf3b5
66126	Elof1
66128	Mrps36
66129	Aaed1
66132	1110008L16Rik
207182	Ggt7
66136	Znrd1
66138	Bud23
66139	Mymk
66140	Ska2
66141	Ifitm3
66142	Cox7b
66143	Eef1e1
66144	Atp6v1f
66147	Necap2
66148	Dnajc15
104725	Sptssa
66151	Prr13
66152	Uqcr10
66154	Tmem14c
66155	Ufc1
66156	Anapc11
66158	Rtl8a
66161	Pop4
66162	Bola2
66164	Nip7
66165	Bccip
66166	S100a14
66167	Tma7
66168	Grina
66169	Tomm7
66170	Chchd5
66171	Pgls
66172	Med11
622404	Ccdc107
66174	Nudt14
66175	Mustn1
66176	Nat9
66177	Ubl5
66179	Ogfod3
66180	P3h4
66181	Nop10
66183	Sptssb
66185	Virma
55942	Sertad1
66190	Acer3
66191	Ier3ip1
66192	Lage3
66193	Pithd1
66194	Pycrl
66195	Lce1g
66196	Myo19
66197	Cks2
66198	Them5
66199	Commd4
66200	Commd6
66201	Vta1
66202	1110059G10Rik
66203	Lce1m
66204	Acyp1
66205	Cd302
66206	1110059E24Rik
66208	Nenf
66209	Inip
66211	Rpl3l
66212	Sec61b
66213	Med7
66214	Rgcc
100383	Bsdc1
66218	Ndufb9
66220	Zdhhc12
66222	Serpinb1a
66223	Mrpl35
66225	Llph
66226	Trappc2
66229	Rpl7l1
66230	Mrps28
66231	Thoc7
56390	Sssca1
66233	Dmap1
66234	Msmo1
66235	Eif1ax
66236	1500011B03Rik
66237	Atp6v1g2
208606	Rsrc2
66240	Kcne1l
66241	Tmem9
66242	Mrps16
59048	C1galt1c1
66245	Hspbp1
66246	Osgep
66248	Alg5
66249	Pno1
99730	Taf13
66251	Arfgap3
66253	Aig1
66254	Dimt1
66255	Hsbp1l1
66256	Ssr2
66257	Nicn1
66258	Mrps17
66259	Camk2n1
66260	Tmem54
66261	Tm4sf20
66264	Ccdc28b
66266	Eapp
66268	Pigyl
66269	Tmed6
66270	Retreg1
66271	Tmem126a
66272	Cox16
66273	Aamdc
66274	Lyrm9
66276	1810009A15Rik
66278	Smim20
66279	Tmem218
66282	Tma16
66283	Gkn1
66284	Gkn2
66286	Sec11c
56330	Pdcd5
66289	Mptx1
66290	Atp6v1g1
66291	Smim8
66292	Mrps21
66293	1810032O08Rik
66294	Fam3a
66296	Haus2
66298	Defa21
66300	Inafm1
66302	Rmdn1
66306	Fam53c
66307	Isoc1
66308	Mplkip
66309	Tmem128
66310	Dpy30
66311	Cenpw
66313	Smurf2
66314	Tpd52l2
66315	Senp7
66320	Tmem208
66322	Krt88
66323	1700001K19Rik
66326	Dnajc5b
66328	Scp2d1
66329	Susd3
66330	1700020L24Rik
270049	Galntl6
66333	Aqp11
66335	Atp6v1c1
66336	Cenpp
66337	Fam229b
66338	Cdrt4
74711	Ttll9
66340	Psenen
66341	Eid3
66343	Tmem177
66344	Lce3b
66346	1700029P11Rik
66349	Dmac2
66350	Pla2g12a
66353	Riiad1
66354	Snw1
66355	Gmpr
66356	Knop1
66357	Ostc
66358	Adprm
66359	Cox20
100503572	Bbip1
66361	Zfand1
66362	Exosc3
66365	Ccdc90b
66366	Ergic3
66367	2310022A10Rik
66368	Rtca
66369	Dus2
66371	Chmp4c
66373	Lsm5
66374	2310011J03Rik
66375	Dhrs7
66377	Ndufc1
433771	Minos1
66379	Cox14
66380	Krtap3-3
66381	Rnf113a2
66383	Iscu
66384	Srp19
66385	Ppp1r7
66387	Nudt8
66388	Cutc
66390	Prelid3b
66394	Nosip
66396	Ccdc82
66397	Sar1b
66398	Commd5
66399	Tsfm
66400	Alkbh7
66401	Nudt2
66402	Sln
66403	Asf1a
66404	Rtf2
66405	Mcts2
66406	Sac3d1
66407	Mrps15
66408	Aptx
66409	Rsl1d1
66410	Mterf3
66411	Tbcb
66412	Arrdc4
66413	Psmd6
66414	Ndufa12
66416	Ndufa7
108645	Mat2b
66420	Polr2e
66421	2410004B18Rik
66422	Dctpp1
66423	Coprs
66425	Pcp4l1
208501	Ndufaf8
66427	Cyb5b
103742	Mien1
192169	Ufsp2
66431	Oxld1
66433	Chchd7
100504309	Smim27
66435	Uggt2
66437	Fis1
66439	Borcs7
66440	Cdc26
66441	Magohb
66442	Spc25
66443	Tnfaip8l1
66445	Cyc1
66446	Exosc7
66447	Mgst3
66449	Pam16
66451	2610528J11Rik
66454	Nmnat1
66455	Cnpy4
66459	Pyurf
66460	Sys1
66461	Ptpmt1
66462	Rex1bd
66464	Taf12
66468	Ska1
66469	Fam213b
66471	Anp32e
66475	Rps23
673094	Cd99
66479	1700029F12Rik
66480	Rpl15
66481	Rps21
66482	Exoc2
66483	Rpl36al
329910	Acot11
66487	Smim4
66488	Fam136a
66489	Rpl35
66491	Polr2l
66492	Zmat2
66493	Mrpl51
66494	Prelid1
66495	Ndufb3
66496	Ppdpf
66497	Cmss1
66498	Dda1
66500	Slc30a7
66501	1700029H14Rik
226562	Prrc2c
66505	Zmynd11
66506	Psmg3
66508	Lamtor1
66510	Rnf181
66511	Chtop
232449	Dera
66513	Tab1
66514	Asrgl1
66515	Cul7
66520	2610001J05Rik
66521	Rwdd1
66522	Pgpep1
66523	2810004N23Rik
66525	Timm50
66526	Tceanc2
66528	Smim5
329384	Ptrh1
66530	Ubxn6
66531	Cmc2
66532	Rep15
66533	2310050C09Rik
66536	Nipsnap3b
66537	Pomp
66538	Rps19bp1
72322	Xpo5
66540	Fam107b
66541	Immp1l
66548	Adamtsl5
66549	Aggf1
66552	Sppl2a
66556	Drap1
66557	Bpifb2
107045	Lars
66559	Metap1d
66561	Teddm3
93681	Zkscan8
66566	Ntpcr
66569	Gdpd1
66570	Cenpm
66576	Uqcrh
66578	Mis18a
66580	Esf1
66583	Exosc1
66585	Snrnp40
66586	Crls1
66587	Fastk
66588	Cmpk1
66589	Ube2v1
66590	Farsa
66591	Mad2l1bp
66592	Stoml2
66593	Diablo
66594	Uqcr11
66595	Aste1
66596	Gtf3a
66597	Trim13
	3110001I22Rik
66599	Rdm1
56615	Mgst1
66601	Tmigd1
66603	Gemin2
66605	1700017N19Rik
66606	Lrrc57
66607	Ms4a4d
66609	Cryzl1
66610	Abi3
66611	Ribc1
66612	Ormdl3
329777	Pigk
66614	Gpatch4
66615	Atg4b
66616	Snx9
66617	Ntmt1
66618	Snrnp27
73242	Atat1
66622	Ubr7
66624	Spcs2
66625	Pnisr
66626	Cdip1
66627	Ogfod2
66628	Thg1l
66629	Golph3
66631	Mfsd14b
66632	Dph6
59050	Nsa2
66634	Mcm8
66637	Tsen15
66641	Sike1
66642	Ctnnbl1
66643	Lix1
231380	Uba6
66645	Pspc1
66646	Rpe
66647	Nsmce3
66648	Tpgs2
66650	Nepn
66653	Brf2
66654	Tex12
66656	Eef1d
66658	Ccdc51
66660	Sltm
66663	Uba5
66664	Tmem41a
66665	Msantd3
66667	Hspbap1
93790	Nipa2
230279	Tmem268
66671	Ccnh
105513	Chmp7
66673	Sorcs3
66674	Spryd7
66676	Tmed7
66679	Rae1
66680	Oser1
66682	Trappc5
66684	Tceal8
66686	Dcbld1
66687	Tbc1d15
66689	Klhl28
66690	Tmem186
66691	Gapvd1
66694	Uqcrfs1
66695	Aspn
66696	Snx31
432508	Cpsf6
66700	Chmp3
66701	Spryd4
66704	Rbm4b
66705	Dnase1l2
66706	Ndufaf3
66707	Nkapl
66708	Krtap3-2
66711	Sbds
66712	Spesp1
66713	Actr2
66714	4921524J17Rik
66715	Henmt1
66716	Ccer1
66717	Ccdc96
66722	Spag16
66724	Tab3
66725	Lrrk2
71175	Nipbl
66727	Hrasls5
108652	Slc35b3
66729	Ankrd61
66732	4921530L21Rik
66733	Kcng4
66736	Emc2
100088	Rcc1
66740	4931417E11Rik
66743	Rnf220
216618	Cfap36
66745	Trpd52l3
213575	Dync2li1
66747	4933400A11Rik
66748	Erich2
108654	Fam210a
66753	Erlec1
108655	Foxp1
66755	4933415F23Rik
66756	Cfap97
66757	Adat2
66758	Zfp474
66761	4933417A18Rik
57755	Dnajb7
66763	4933425L06Rik
66765	4933411K16Rik
66766	Tmem239
66768	Pacrgl
66771	Gid4
66772	Asb17
100502967	Speer4c
66775	Hacd4
99650	4933434E20Rik
66780	4933436I01Rik
66784	Fam187a
66787	Gskip
66789	Alg14
66790	Grtp1
66793	Efcab1
66795	Atg10
66797	Cntnap2
66799	Ube2w
76367	Trp53rkb
66801	Prkrip1
232210	Hmces
66805	Tspan1
278279	Tmtc2
66808	9030624G23Rik
66809	Krt20
66810	Rbm22
66811	Duoxa2
66812	Ppcdc
66813	Bcl2l14
66815	Mcub
66816	Thap2
66818	Smim7
66821	Bcs1l
66822	Fbxo25
66825	Rnf186
66827	Ttc1
66830	Nacc1
69008	Cab39l
66832	Rsph3a
66834	Acot13
66836	Tmem223
66838	0610009L18Rik
66839	Dele1
66840	Wdr45b
57170	Dolpp1
66844	Ormdl2
66847	Hint3
66848	Fuca2
66849	Ppp1r2
66853	Pnpla2
66854	Trim35
66855	Tcf25
66857	Plbd1
66859	Slc16a9
66860	Tanc1
66861	Dnajc10
66863	Lztr1
66864	Clec14a
66866	Nhlrc2
66867	Hmg20a
66868	Mfsd1
66869	Zfp869
66870	Serbp1
66871	Cpne8
66873	Tril
66874	Ncbp3
66875	Swt1
66877	Crnkl1
66878	Riok3
66880	Rsrc1
66881	Pcyox1
66882	Bzw1
66884	Appbp2
66885	Acadsb
66887	Lonp2
66889	Rnf128
66890	Lman2
66892	Eif4e3
72325	Vps9d1
66894	Wwp2
66895	Pxdc1
66897	Naa16
66898	Baiap2l1
66899	Fip1l1
66902	Mtap
66904	Pccb
66905	Plin3
66910	Tmem107
66911	Nudt16l1
66912	Bzw2
66913	Kdelr2
66914	Vps28
66915	Cops9
66916	Ndufb7
66917	Chordc1
108657	Rnpepl1
66921	Prpf38b
66922	Rras2
66925	Sdhd
66926	Trmt6
66928	Dmac1
66929	Asf1b
66930	Fank1
66931	1700010I14Rik
66932	Rexo1
66934	Dsn1
66935	Cir1
65973	Asph
66938	Sh3d21
66939	Aagab
66942	Ddx18
66943	Pqlc1
66945	Sdha
99311	Commd7
66948	Acad8
66949	Trim59
66950	Tmem206
66952	2310030G06Rik
66953	Cdca7
66957	Serpinb11
66958	Tmx2
66959	Dusp26
66960	Mindy3
66962	Swsap1
66964	Golt1b
66965	Ctu2
66966	Trit1
66967	Edem3
66968	Plin5
66970	Ssbp2
66971	Cdk5rap1
66972	Slc25a23
66973	Mrps18b
108660	Rnf187
66975	Trappc13
668661	2410002F23Rik
66977	Nuf2
66978	Luc7l
66979	Pole4
66980	Zdhhc6
66983	Zfp830
381379	Med19
66985	Rassf7
66988	Lap3
66989	Kctd20
66990	Tmem134
66991	Khdc3
66993	Smarcd3
66994	Cep19
66995	Zcchc18
66996	Ceacam11
66997	Psmd12
66998	Psmd5
66999	Med28
67000	Prl3a1
101867	Rrp8
67003	Uqcrc2
67005	Polr3k
67006	Cisd2
67008	Yae1d1
67009	Ttc23
67010	Rbm7
67011	Mettl6
107358	Tm9sf3
67013	Oma1
67014	Riox2
67015	Ccdc91
67016	Tbc1d2b
67017	Fam210b
67019	Actr6
67020	Tmem88
229211	Acad9
67023	Use1
67025	Rpl11
67026	Thap4
67027	Mkrn2
67028	2610002M06Rik
67030	Fancl
67031	Upf3a
330959	Snapc5
67035	Dnajb4
67036	Mrpl45
67037	Pmf1
67038	2010109I03Rik
67039	Rbm25
67040	Ddx17
67041	Oxct1
67042	Ift27
67043	Syap1
67044	Higd2a
67045	Riok2
67046	Tbc1d7
104458	Rars
67048	Vma21
67049	Pus3
67050	Nkap
67052	Ndc80
67053	Rpp14
67054	Paics
554327	2610042L04Rik
56412	Noa1
67057	Yaf2
67059	Ola1
66573	Dzip1
67062	Slc25a53
67063	Tmem246
67064	Chmp1b
67065	Polr3d
67067	Romo1
67068	Dynlrb1
67070	Lsm14a
67071	Rps6ka6
67072	Cdc37l1
67073	Pi4k2b
67074	Mon2
67075	Magt1
67077	Catsperz
67078	Pgp
67080	1700019D03Rik
67084	Ceacam14
67085	1700024G13Rik
67088	Cand2
67089	Psmc6
67091	Trappc6a
67092	Gatm
54608	Abhd2
67095	Trak1
67096	Mmachc
67097	Rps10
67099	Mettl21a
67101	2310039H08Rik
67103	Ptgr1
67106	Zbtb8os
106585	Ankrd12
67109	Zfp787
67111	Naaa
67112	Fgf22
67115	Rpl14
67116	Cuedc2
67117	Dynlt3
67118	Bfar
67119	Ccdc159
67120	Ttc14
67121	Mastl
67122	Nrarp
100040353	2810416G20Rik
67125	Tspan31
67127	Lce1a1
67128	Ube2g1
381820	Smim10l1
67130	Ndufa6
67131	Acbd4
67133	Gp2
67134	Nop56
67135	Bpifa5
67136	Kbtbd4
67138	Herc6
67139	Mis12
67141	Fbxo5
67143	Ikzf5
67144	Lrrc40
67145	Tomm34
67149	Nkain1
67150	Rnf141
67151	Psmd9
67153	Rnaseh2b
67154	Mtdh
67157	2610301B20Rik
67158	Sft2d3
67160	Eef1g
67161	Sclt1
67163	Ccdc47
67164	Lipt2
67166	Arl8b
67168	Lpar6
67169	Nradd
67171	Dram2
67177	Cdt1
67178	Zmat5
67179	Ccdc25
67180	Yipf5
67181	Ctdnep1
67182	Pdzk1ip1
67184	Ndufa13
67186	Rplp2
67187	Zmynd19
26987	Eif4e2
67196	Ube2t
67197	Zcrb1
67198	Spats2l
67199	Pfdn1
67200	Ccdc77
67201	Glod4
67203	Nde1
67204	Eif2s2
67205	Utp11
67207	Lsm1
67210	Gatad1
67211	Armc10
67212	Mrpl55
67216	Mboat2
67217	L3hypdh
67219	Med18
67220	Plekho1
67222	Srfbp1
67223	Rrp15
67224	Med29
67225	Rnpc3
67226	Tmem19
67228	Dph7
67229	Prpf18
67231	Tbc1d20
56032	Nprl2
67235	Zkscan14
67236	Cinp
99375	Cul4a
67238	Fam220a
67239	Rpf2
216965	Taok1
67241	Smc6
67242	Gemin6
67245	Peli1
67246	2810474O19Rik
67247	2-Mar
67248	Rpl39
67249	Tbc1d19
56791	Ube2l6
67252	Cap2
67254	2900011O08Rik
67255	Zfp422
67260	Cers4
67263	Zswim6
67264	Ndufb8
227059	Slc39a10
67266	Fam69a
67267	Uqcc2
67268	Myl12a
67273	Ndufa10
58188	Vstm2b
67276	Eri1
67278	Pagr1a
67279	Med31
67281	Rpl37
67282	Washc3
67283	Slc25a19
67285	Cwc27
67286	Ift22
67287	Parp6
67288	Srek1ip1
67290	3110040N11Rik
67291	Ccdc137
67292	Pigc
230233	Ikbkap
67295	Rab3c
67296	Socs4
67299	Dock7
67302	Zc3h13
67305	Gpx7
67306	Zc2hc1a
67307	Pbld2
67308	Mrpl46
67310	Prl8a9
67311	Nanp
67315	Ceacam12
67317	1700022I11Rik
67320	Iqcf4
67323	1700042G07Rik
67326	1700037H04Rik
67328	Lyzl1
67331	Atp8b3
67332	Snrpd3
67333	Stk35
67334	Hypm
67337	Cstf1
67338	Rffl
67341	Ascl4
67343	Tex43
67344	Tctex1d1
67345	Herc4
208846	Daam1
106572	Rab31
214048	Larp1b
67356	Tmco5
67358	1700093K21Rik
240411	Loxhd1
67365	Pudp
67366	Tmed11
67367	Paxbp1
330577	Saxo2
67369	Qpctl
67370	Zfp606
67371	Gtf3c6
67373	2210010C04Rik
67375	Qprt
67379	Dedd2
67381	Med4
67382	Brd3
67383	Carnmt1
67384	Bag4
319370	Ubald2
67387	Unc50
67388	Rab5if
67389	C1qtnf12
67390	Mrm3
67391	Fundc2
67392	4833420G17Rik
67393	Cxxc5
67397	Erp29
67398	Srpr
67399	Pdlim7
67402	Txndc8
67407	Cylc1
383348	Kctd16
67410	4930449I24Rik
73447	Wdr13
67412	Soga3
67414	Mfn1
77574	Tcaf1
67416	Armcx2
67417	Ears2
67418	Ppil4
67419	Armh4
67420	Far1
67422	Dhdds
231646	Myo1h
67425	Eps8l1
67426	Coq8a
67427	Rps20
67429	Nudcd1
67430	4921536K21Rik
233918	4933402N03Rik
67432	Hoga1
67433	Ccdc127
67437	Ssr3
54391	Rfk
67439	Xab2
67440	Mtpap
67441	Isoc2b
67442	Retsat
67443	Map1lc3b
67444	Ilkap
67445	C1qtnf4
67446	Dusp28
67448	Plxdc2
67451	Pkp2
67452	Pnpla8
67453	Slc25a46
67454	Ikbip
67455	Klhl13
67456	Ergic2
67457	Frmd8
67458	Ergic1
67459	Nvl
67460	Decr1
67463	Poc5
67464	Entpd4
67465	Sf3a1
67466	Pdcl
67467	Gpalpp1
67468	Mmd
67469	Abhd5
67470	Abcg8
67471	Gpatch1
67472	Mtfr1
67473	Slc47a1
67474	Snap29
67475	Ero1lb
67477	Abhd15
57439	Tmem183a
67480	Cwc25
56737	Alg2
67483	1700028P14Rik
67484	Eepd1
103136	Pwp1
67486	Polr3g
67487	Dhx40
67488	Calcoco1
67490	Ufl1
67492	Zfand4
67493	Mettl16
67495	Tmem167b
67498	Kcnv1
67500	Ccar1
67501	Ccdc50
67504	Rnf151
67505	Prl7c1
67507	1700019N19Rik
56043	Akr1e1
67509	Saysd1
67510	Tvp23b
67511	Tmed9
67512	Agpat2
67513	Faap20
67515	Ttc33
67516	Kctd4
329877	Dennd4c
67525	Trim62
67526	Atg12
67528	Nudt7
67529	Fgfr1op2
67530	Uqcrb
67532	Mfap1a
67533	Ppfibp1
67534	Ttll4
67537	Glipr1l2
67538	Zswim3
319899	Dock6
67542	Cog6
67543	Pabpc6
67544	Fam120b
67547	Slc39a8
67549	Gpr89
67553	Gstcd
67554	Slc25a30
67555	Mgat4d
67556	Pigm
67557	Larp6
67561	Wdr48
67563	Narfl
67564	Tmem35a
107022	Gramd3
109346	Ankrd39
67568	Mrfap1
67569	Mgat4c
328133	Slc39a9
67573	Loxl4
67574	Alg13
67575	4930430A15Rik
67578	Patl2
67579	Cpeb4
67580	Lrrc18
67581	Tbc1d23
67582	Slc25a26
67586	Ubxn11
67588	Rnf41
67590	Tctn3
67591	Ubl4b
67592	4930524B15Rik
67593	4930519G04Rik
67596	Tespa1
56207	Uchl5
67602	Necap1
67603	Dusp6
67604	Get4
67605	Akt1s1
67606	Fibin
67607	Zfp788
67608	Narf
67609	4930453N24Rik
67610	Rspry1
102209	Snapc2
59052	Mettl9
108664	Atp6v1h
67615	Ube2r2
67618	Aasdhppt
67619	Nob1
67620	Lrp2bp
67621	Bend5
67622	Mxra7
67623	Tm7sf3
99543	Olfml3
67628	Anp32b
67629	Spc24
67630	Samd8
67634	Ftmt
67636	Etfrf1
67637	4930470P17Rik
67645	Armc12
67646	4930522H14Rik
67652	Spaca1
67653	4930544G11Rik
67656	4930548H24Rik
67657	Rabl3
67659	4930563I02Rik
67663	Tex46
67664	Rnf125
