"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Estrogen signaling pathway",0.007,0.702,1,98,2,"ITPR2, KCNJ5"
"Serotonergic synapse",0.009,0.702,1,112,2,"ITPR2, KCNJ5"
"Dopaminergic synapse",0.013,0.702,1,130,2,"ITPR2, KCNJ5"
"Apoptosis",0.014,0.702,1,138,2,"ITPR2, TNFRSF10B"
"Retrograde endocannabinoid signaling",0.016,0.702,1,147,2,"ITPR2, KCNJ5"
"Oxytocin signaling pathway",0.017,0.702,1,152,2,"ITPR2, KCNJ5"
"Fructose and mannose metabolism",0.044,1,1,33,1,"GMDS"
"Amino sugar and nucleotide sugar metabolism",0.063,1,1,48,1,"GMDS"
"N-Glycan biosynthesis",0.065,1,1,49,1,"MAN1B1"
"Fanconi anemia pathway",0.07,1,1,53,1,"UBE2T"
"Long-term depression",0.079,1,1,60,1,"ITPR2"
"Renin secretion",0.085,1,1,65,1,"ITPR2"
"Long-term potentiation",0.087,1,1,67,1,"ITPR2"
"p53 signaling pathway",0.089,1,1,68,1,"TNFRSF10B"
"Thyroid hormone synthesis",0.096,1,1,74,1,"ITPR2"
"Gastric acid secretion",0.097,1,1,75,1,"ITPR2"
"Aldosterone synthesis and secretion",0.106,1,1,82,1,"ITPR2"
"Gap junction",0.113,1,1,88,1,"ITPR2"
"Salivary secretion",0.116,1,1,90,1,"ITPR2"
"GnRH signaling pathway",0.118,1,1,92,1,"ITPR2"
"Pancreatic secretion",0.123,1,1,96,1,"ITPR2"
"Circadian entrainment",0.123,1,1,96,1,"KCNJ5"
"Inflammatory mediator regulation of TRP channels",0.124,1,1,97,1,"ITPR2"
"Phosphatidylinositol signaling system",0.127,1,1,99,1,"ITPR2"
"Glucagon signaling pathway",0.132,1,1,103,1,"ITPR2"
"Cholinergic synapse",0.142,1,1,112,1,"ITPR2"
"Glutamatergic synapse",0.145,1,1,114,1,"ITPR2"
"Vascular smooth muscle contraction",0.153,1,1,121,1,"ITPR2"
"Oocyte meiosis",0.153,1,1,121,1,"ITPR2"
"Platelet activation",0.155,1,1,123,1,"ITPR2"
"Natural killer cell mediated cytotoxicity",0.16,1,1,127,1,"TNFRSF10B"
"Ribosome",0.164,1,1,131,1,"MRPS10"
"Spliceosome",0.166,1,1,132,1,"RBMX"
"Apelin signaling pathway",0.171,1,1,137,1,"ITPR2"
"Ubiquitin mediated proteolysis",0.171,1,1,137,1,"UBE2E2"
"Cellular senescence",0.196,1,1,159,1,"ITPR2"
"cGMP-PKG signaling pathway",0.201,1,1,163,1,"ITPR2"
"Necroptosis",0.201,1,1,163,1,"TNFRSF10B"
"Protein processing in endoplasmic reticulum",0.204,1,1,166,1,"MAN1B1"
"NOD-like receptor signaling pathway",0.206,1,1,168,1,"ITPR2"
"Calcium signaling pathway",0.221,1,1,181,1,"ITPR2"
"Cytokine-cytokine receptor interaction",0.312,1,1,270,1,"TNFRSF10B"
"Metabolic pathways",0.534,1,1,1262,2,"MAN1B1, GMDS"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,45,0,""
"Purine metabolism",1,1,1,172,0,""
"Cell adhesion molecules (CAMs)",1,1,1,143,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,79,0,""
"Endocrine resistance",1,1,1,95,0,""
"Platinum drug resistance",1,1,1,73,0,""
"MAPK signaling pathway",1,1,1,255,0,""
"ErbB signaling pathway",1,1,1,85,0,""
"Ras signaling pathway",1,1,1,226,0,""
"Rap1 signaling pathway",1,1,1,210,0,""
"cAMP signaling pathway",1,1,1,198,0,""
"Chemokine signaling pathway",1,1,1,185,0,""
"HIF-1 signaling pathway",1,1,1,99,0,""
