"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Endocytosis",0,0,0,260,85,"Rab31, Arap3, Wwp1, Arrb1, Ap2a2, Ap2m1, Arf1, Arf5, Arf6, Rhoa, Arpc1b, Capza1, Capza2, Capzb, Cav2, Cbl, Cdc42, Clta, Dab2, Asap1, Dnm2, Ehd1, Epn1, Epn2, Eps15, Hspa8, Il2rg, Itch, Kif5b, Smad3, Rab8a, Nedd4, Pdcd6ip, Pip5k1c, Cyth2, Cyth3, Rab10, Rab11b, Rab5c, Rab7, Vps4b, Arfgef1, Wipf1, Rab11fip3, Eea1, Arrb2, Git1, Tgfbr2, Tsg101, Ubb, Iqsec1, Ap2s1, Git2, Snf8, Spg21, Vps25, Vps26a, Bin1, Rab11a, Snx3, Sh3glb1, Arpc3, Vps29, Arpc1a, Ehd3, Sh3kbp1, Smurf2, Chmp3, Cltc, Arpc5, Snx2, Chmp2b, Chmp2a, Snx5, Arap1, Smap2, Snx6, Wasl, Chmp4b, Smurf1, Arpc2, Acap2, Usp8, Smap1, Ehd4"
"Protein processing in endoplasmic reticulum",0,0,0,165,35,"Dnajc3, Sec13, Atf4, Bax, Calr, Canx, Capn2, Dnajc5, Dnajc1, Ganab, Pdia3, Hspa5, Hspa8, Hsp90ab1, Hsp90aa1, Ppp1r15a, Nfe2l2, P4hb, Rad23b, Rpn2, Skp1a, Hsp90b1, Xbp1, Atf6, Mapk9, Vcp, Ubqln2, Rbx1, Ube2d3, Dnajc10, Erp29, Pdia6, Sec24a, Dnajb1, Sec24b"
"Osteoclast differentiation",0,0,0,124,32,"Akt1, Creb1, Csf1, Cyba, Fos, Fyn, Grb2, Ifnar2, Ifngr1, Irf9, Jak1, Jun, Junb, Jund, Nfatc1, Nfkb1, Nfkbia, Sqstm1, Pik3ca, Ppp3ca, Sirpa, Rac1, Rela, Stat1, Tgfbr2, Tnfrsf1a, Tyrobp, Mapk1, Mapk3, Mapk9, Mapk12, Tab2"
"Tight junction",0,0,0,166,44,"Scrib, Rap1a, Actb, Rhoa, Ccnd1, Cdc42, Cdk4, Cttn, Dlg1, Gata4, Hspa4, Itgb1, F11r, Jun, Arhgef2, Rab8a, Msn, Myh9, Myl6, Nedd4, Pcna, Prkaca, Prkacb, Ppp2ca, Ppp2cb, Rac1, Rdx, Rock1, Rock2, Tjp1, Tjp2, Tuba1a, Vasp, Ezr, Mapk9, Ppp2r1a, Actn4, Actr2, Jam2, Myl12b, Arhgap17, Wasl, Actr3, Rapgef2"
"Leukocyte transendothelial migration",0,0,0,114,36,"Rap1a, Actb, Rhoa, Arhgap5, Ctnna1, Ctnnb1, Ctnnd1, Cdc42, Cdh5, Bcar1, Cyba, Ptk2, Gnai2, Itgal, Itgb1, Itgb2, F11r, Msn, Pecam1, Pik3ca, Pxn, Rac1, Rac2, Rock1, Rock2, Sipa1, Rap1b, Vasp, Vcam1, Vcl, Ezr, Mapk12, Vav3, Actn4, Jam2, Myl12b"
"Sphingolipid signaling pathway",0,0,0,121,34,"Akt1, Rhoa, Bax, Ctsd, S1pr1, Fcer1g, Fyn, Gna12, Gnai2, Gnaq, Kras, Nfkb1, Nos3, Nras, Pik3ca, Plcb4, Ppp2ca, Ppp2cb, Pten, Rac1, Rac2, Rela, Rock1, Rock2, Tnfrsf1a, Ppp2r5a, Map2k2, Mapk1, Mapk3, Mapk9, Ppp2r5c, Ppp2r5e, Mapk12, Ppp2r1a"
"PI3K-Akt signaling pathway",0,0,0,342,75,"Itga9, Itga1, Akt1, Atf2, Atf4, Ccnd1, Ccnd2, Ccnd3, Cdc37, Cdk4, Cdkn1a, Col4a1, Col4a2, Creb1, Csf1, Efna1, Eif4ebp1, F2r, Ptk2, Flt1, Flt4, Ghr, Gnb1, Gnb2, Gng12, Gng5, Gngt2, Grb2, Hsp90ab1, Hsp90aa1, Ifnar2, Igf1, Il2rg, Insr, Itgb1, Itgb7, Jak1, Kdr, Kit, Kras, Lamb2, Mcl1, Kitl, Nfkb1, Nos3, Nras, Pik3ca, Ppp2ca, Ppp2cb, Pten, Rac1, Rela, Rheb, Rxra, Tek, Hsp90b1, Tsc2, Vtn, Ywhae, Ywhaq, Ywhaz, Ppp2r5a, Map2k2, Mapk1, Mapk3, Ppp2r5c, Ppp2r5e, Ppp2r1a, Ywhab, Gsk3b, Tsc1, Gng11, Lpar6, Rps6kb1, Crtc2"
"Adrenergic signaling in cardiomyocytes",0,0,0,145,31,"Camk2d, Adcy6, Akt1, Atf2, Atf4, Atp1a1, Atp1b3, Calm1, Calm2, Creb1, Gnai2, Gnaq, Gnas, Prkaca, Prkacb, Plcb4, Ppp1ca, Ppp1cb, Ppp2ca, Ppp2cb, Slc9a1, Ppp2r5a, Mapk1, Mapk3, Ppp2r5c, Ppp2r5e, Mapk12, Tpm4, Atp2b4, Ppp2r1a, Atp2b1"
"Dopaminergic synapse",0,0,0,131,35,"Camk2d, Akt1, Atf2, Atf4, Calm1, Calm2, Creb1, Fos, Gnai2, Gnaq, Gnas, Gnb1, Gnb2, Gng12, Gng5, Gngt2, Itpr2, Kif5b, Prkaca, Prkacb, Plcb4, Ppp1ca, Ppp1cb, Ppp2ca, Ppp2cb, Ppp3ca, Arrb2, Ppp2r5a, Mapk9, Ppp2r5c, Ppp2r5e, Mapk12, Ppp2r1a, Gsk3b, Gng11"
"Chemokine signaling pathway",0,0,0,186,49,"Arrb1, Rap1a, Adcy6, Akt1, Rhoa, Cdc42, Bcar1, Crk, Ptk2, Gnai2, Gnb1, Gnb2, Gng12, Gng5, Gngt2, Grb2, Cxcl10, Kras, Lyn, Cxcl9, Nfkb1, Nfkbia, Nras, Pik3ca, Prkaca, Prkacb, Prkcd, Plcb4, Pxn, Rac1, Rac2, Rasgrp2, Rela, Rock1, Rock2, Ccl5, Ccl6, Stat1, Stat3, Stat5b, Rap1b, Arrb2, Mapk1, Mapk3, Gsk3b, Vav3, Gng11, Cxcl16, Wasl"
"ErbB signaling pathway",0,0,0,85,23,"Camk2d, Abl1, Abl2, Akt1, Cbl, Cdkn1a, Crk, Eif4ebp1, Ptk2, Grb2, Jun, Kras, Nck1, Nras, Pik3ca, Stat5b, Pak2, Map2k2, Mapk1, Mapk3, Mapk9, Gsk3b, Rps6kb1"
"Phagosome",0,0,0,169,34,"Atp6v0b, Actb, Atp6v0d1, Atp6v1e1, Atp6v0e, Atp6v0a1, Atp6v0c, C3, Calr, Canx, Coro1a, Ctsl, Ctss, Cyba, Dync1h1, Dync1i2, Itgb1, Itgb2, M6pr, Rab5c, Rab7, Rac1, Tap1, Tap2, Eea1, Atp6v0a2, Tuba1a, Tubb5, Vamp3, Tcirg1, Atp6ap1, Atp6v1f, Atp6v1g1, Atp6v1d"
"Spliceosome",0,0,0,130,38,"Snrpd2, Srsf1, Dhx15, Hnrnpc, Hnrnpk, Hspa8, Magoh, Prpf8, Sart1, Srsf2, Srsf3, Srsf5, Tra2b, Snrnp70, Snrpb, Snrpe, Bud31, Pcbp1, Prpf19, Sf3b2, Snrnp200, Ncbp1, Hnrnpu, Prpf40a, Wbp11, Cwc15, Sf3b5, Snrnp27, Rbm22, Snrpd3, Puf60, Srsf6, Syf2, Prpf6, Dhx16, Sf3a3, Smndc1, Rbm17"
"Autophagy - animal",0,0,0,129,34,"Akt1, Cflar, Ctsb, Ctsd, Ctsl, Dapk2, Dapk3, Hmgb1, Kras, Nras, Igbp1, Pik3ca, Prkaca, Prkacb, Prkcd, Ppp2ca, Ppp2cb, Pten, Rab7, Rheb, Rras, Tsc2, Ulk1, Map2k2, Mapk1, Mapk3, Mapk9, Sh3glb1, Becn1, Gabarap, Gabarapl1, Tsc1, Rps6kb1, Gabarapl2"
"cGMP-PKG signaling pathway",0,0,0,167,36,"Adcy6, Akt1, Rhoa, Atf2, Atf4, Atp1a1, Atp1b3, Calm1, Calm2, Creb1, Ednrb, Gata4, Gna11, Gna12, Gnai2, Gnaq, Insr, Itpr2, Mef2a, Mef2c, Nfatc1, Nfatc3, Nos3, Plcb4, Ppp1ca, Ppp1cb, Ppp3ca, Rock1, Rock2, Pde2a, Vasp, Map2k2, Mapk1, Mapk3, Atp2b4, Atp2b1"
"MAPK signaling pathway",0,0,0,252,57,"Arrb1, Rap1a, Akt1, Atf2, Atf4, Cdc42, Crk, Dusp2, Elk4, Mecom, Fos, Gna12, Gng12, Grb2, Hspa8, Jun, Jund, Kras, Mef2c, Mknk2, Nfatc1, Nfatc3, Nfkb1, Nlk, Nras, Prkaca, Prkacb, Ppm1a, Ppp3ca, Flna, Dusp1, Rac1, Rac2, Rasgrp2, Rela, Rps6ka1, Rras, Rap1b, Arrb2, Tgfbr2, Rasa1, Tnfrsf1a, Pak2, Dusp7, Rasgrp3, Dusp5, Map2k2, Map2k3, Mapk1, Mapk3, Mapk9, Flnb, Mapk12, Dusp6, Tab2, Dusp3, Rapgef2"
"Ras signaling pathway",0,0,0,226,54,"Rap1a, Abl1, Abl2, Akt1, Arf6, Rhoa, Calm1, Calm2, Cdc42, Csf1, Efna1, Flt1, Flt4, Gnb1, Gnb2, Gng12, Gng5, Gngt2, Grb2, Igf1, Insr, Kdr, Kit, Kras, Kitl, Nfkb1, Nras, Pik3ca, Prkaca, Prkacb, Rab5c, Rac1, Rac2, Rasgrp2, Rela, Rgl1, Ralbp1, Rras, Rap1b, Tek, Rapgef5, Rasa1, Pak2, Rasal2, Ets1, Ets2, Rasgrp3, Map2k2, Mapk1, Mapk3, Mapk9, Rala, Ralb, Gng11"
"Apelin signaling pathway",0,0,0,137,33,"Adcy6, Akt1, Calm1, Calm2, Ccnd1, Gnai2, Gnaq, Gnb1, Gnb2, Gng12, Gng5, Gngt2, Itpr2, Kras, Smad3, Mef2a, Mef2c, Nos3, Nras, Prkaca, Prkacb, Plcb4, Rras, Slc9a1, Map2k2, Mapk1, Mapk3, Becn1, Gabarap, Gabarapl1, Gng11, Rps6kb1, Gabarapl2"
"Regulation of actin cytoskeleton",0,0,0,213,62,"Itga9, Itga1, Actb, Apc, Rhoa, Arpc1b, Cdc42, Cfl2, Bcar1, Crk, F2, F2r, Ptk2, Gna12, Gng12, Itgal, Itgb1, Itgb2, Itgb7, Kras, Arhgef1, Msn, Myh9, Nras, Pfn1, Pik3ca, Pip5k1c, Pip4k2a, Ppp1ca, Ppp1cb, Tmsb4x, Pxn, Rac1, Rac2, Rdx, Rock1, Rock2, Rras, Cyfip1, Slc9a1, Git1, Vcl, Ezr, Pak2, Wasf2, Map2k2, Mapk1, Mapk3, Iqgap1, Dock1, Nckap1, Arhgef7, Iqgap2, Arpc3, Arpc1a, Vav3, Actn4, Arpc5, Myl12b, Arhgef12, Wasl, Arpc2"
"Relaxin signaling pathway",0,0,0,129,38,"Arrb1, Adcy6, Akt1, Atf2, Atf4, Col4a1, Col4a2, Creb1, Ednrb, Fos, Gnai2, Gnas, Gnb1, Gnb2, Gng12, Gng5, Gngt2, Grb2, Jun, Kras, Smad3, Nfkb1, Nfkbia, Nos3, Nras, Pik3ca, Prkaca, Prkacb, Plcb4, Rela, Arrb2, Tgfbr2, Map2k2, Mapk1, Mapk3, Mapk9, Mapk12, Gng11"
"Cellular senescence",0,0,0,175,40,"Fbxw11, Akt1, Zfp36l1, Calm1, Calm2, Capn2, Ccnd1, Ccnd2, Ccnd3, Cdk4, Cdkn1a, Eif4ebp1, Gata4, Itpr2, Kras, Smad3, Nfatc1, Nfatc3, Nfkb1, Nras, Sqstm1, Pik3ca, Ppp1ca, Ppp1cb, Ppp3ca, Pten, Rela, Rheb, Rras, Tgfbr2, Tsc2, Ets1, Map2k2, Map2k3, Mapk1, Mapk3, Mapk12, Foxo1, Trpm7, Tsc1"
"Antigen processing and presentation",0,0,0,80,21,"B2m, Calr, Canx, Creb1, Ctsb, Ctsl, Ctss, Pdia3, Hspa5, Hspa8, Hsp90ab1, Hsp90aa1, Hspa4, Cd74, Nfyb, Lgmn, Psme1, Tap1, Tap2, Tapbp, Ifi30"
"Insulin signaling pathway",0,0,0,139,30,"Rhoq, Rapgef1, Akt1, Calm1, Calm2, Cbl, Crk, Eif4ebp1, Grb2, Insr, Kras, Mknk2, Nras, Pik3ca, Prkaca, Prkacb, Ppp1ca, Ppp1cb, Prkar1a, Ptpn1, Rheb, Tsc2, Map2k2, Mapk1, Mapk3, Mapk9, Foxo1, Gsk3b, Tsc1, Rps6kb1"
"Mitophagy - animal",0,0,0,63,21,"Atf4, Csnk2a1, Csnk2a2, Csnk2b, Jun, Kras, Nbr1, Nras, Sqstm1, Rab7, Rela, Rras, Ubb, Ulk1, Mapk9, Tax1bp1, Becn1, Gabarap, Gabarapl1, Usp8, Gabarapl2"
"Rap1 signaling pathway",0,0,0,213,59,"Prkd2, Arap3, Rapgef1, Rap1a, Actb, Adcy6, Akt1, Rhoa, Calm1, Calm2, Ctnnb1, Ctnnd1, Cdc42, Bcar1, Crk, Csf1, Efna1, F2r, Flt1, Flt4, Gnai2, Gnaq, Gnas, Id1, Igf1, Insr, Itgal, Itgb1, Itgb2, Kdr, Kit, Kras, Kitl, Nras, P2ry1, Pfn1, Pik3ca, Plcb4, Rac1, Rac2, Rasgrp2, Rras, Sipa1, Rap1b, Tek, Rapgef5, Tln1, Vasp, Rasgrp3, Map2k2, Map2k3, Mapk1, Mapk3, Mapk12, Rala, Ralb, Prkd3, Rapgef2, Magi3"
"Hippo signaling pathway",0,0,0,153,34,"Fbxw11, Csnk1d, Scrib, Actb, Apc, Bmp2, Bmp6, Bmpr2, Ctnna1, Ctnnb1, Ccnd1, Ccnd2, Ccnd3, Dlg1, Id1, Itgb2, Smad1, Smad3, Smad7, Ppp1ca, Ppp1cb, Ppp2ca, Ppp2cb, Tcf7l1, Tcf7l2, Tgfbr2, Ywhae, Ywhaq, Ywhaz, Csnk1e, Ppp2r1a, Ywhab, Gsk3b, Wwtr1"
"Hedgehog signaling pathway",0,0,0,44,17,"Csnk1g2, Fbxw11, Csnk1d, Arrb1, Ccnd1, Ccnd2, Prkaca, Prkacb, Spop, Csnk1g1, Arrb2, Cul3, Csnk1e, Gsk3b, Smurf2, Smurf1, Csnk1a1"
"Proteasome",0,0,0,46,21,"Psmb8, Psmd7, Psma2, Psmb1, Psmb10, Psmb4, Psmb6, Psmb7, Psmc1, Psmc3, Psmd4, Psme1, Psmd2, Psmd3, Psma1, Psma4, Psma5, Psma7, Psmb3, Psmc6, Psmd11"
"Oocyte meiosis",0,0,0,114,33,"Fbxw11, Camk2d, Adcy6, Calm1, Calm2, Smc3, Igf1, Itpr2, Prkaca, Prkacb, Ppp1ca, Ppp1cb, Ppp2ca, Ppp2cb, Ppp3ca, Rps6ka1, Skp1a, Ywhae, Ywhaq, Ywhaz, Ppp2r5a, Mapk1, Mapk3, Ppp2r5c, Ppp2r5e, Mapk12, Ppp2r1a, Ywhab, Rbx1, Anapc5, Anapc11, Cdc26, Anapc2"
