"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Metabolic pathways",0,0,0,1307,662,"Pafah2, H6pd, Psph, Acacb, Ugt2b34, Chpf2, Inpp5f, Xylb, Alg9, Rdh9, Upb1, Pnpo, Nt5m, Gck, Cyp27a1, Dgkz, Pld4, Aldh6a1, Adi1, Thtpa, Ppcs, Cyp2c50, Psat1, Acaca, Pi4kb, Uap1, Haao, Cth, Mthfs, Mgat5, Shmt2, B3gnt5, Atic, Galnt7, Mthfd1, Mat2b, Atp6v1h, Gpt2, Sephs1, Ampd2, Hyal3, Maob, Blvra, Cbr3, Dut, Pygb, Pygl, Mpi, Fdps, Pgd, Qdpr, Pigh, Acat2, Dgkq, Prps2, Aldh7a1, Pcca, Hlcs, Acadvl, Acads, Slc33a1, Aco1, Acp2, Acp5, Impa2, Aspa, Ada, Adsl, Adssl1, Gm4737, Ak1, Ak4, Alpl, Alas2, Aldh3a2, Aldoc, Alox12, Alox12e, Pnpla3, Acsm1, Ampd3, Amy1, Aox1, Aprt, Arsb, Atp5g1, Atp6v1a, Atp6v1b2, Baat, Bcat2, Bckdha, Bckdhb, Glb1, Bst1, Bpgm, Cbr1, Cbs, Cdo1, Cel, Chkb, Chka, Ckb, Cmas, Coq7, Cox17, Cox7c, Cpox, Cs, Pcyt1a, Cycs, Cyp1a2, Cyp2a12, Cyp2a4, Cyp2b10, Cyp2c29, Cyp2c37, Cyp2c38, Cyp2j5, Cyp2j6, Cyp3a13, Cyp4a10, Cyp4a12b, Cyp4a14, Cyp51, Cyp7a1, Cyp8b1, Dbt, Dck, Dgat1, Dhcr7, Dhfr, Dld, Dnmt1, Dnmt3a, Dnmt3b, Dpm1, Dpm2, Eno1, Eno3, Ephx2, Ces1e, Ext1, Man2a2, Fah, Fasn, Fdft1, Fech, Fpgs, Ftcd, Fut1, G6pdx, Galc, B4galnt1, Galnt1, Galnt4, Galt, Gapdh, Gart, Gba, Gch1, Gcnt2, Gda, Gfpt1, Gfpt2, Ggps1, Gclc, Galk1, Got1, Gpaa1, Gpam, Pigq, Gss, Guk1, Gys1, Hal, Hao1, Hexb, Hgd, Hk2, Hmbs, Hmgcl, Hmgcr, Hmox1, Lipc, Hsd17b2, Hsd17b7, Hsd3b5, Hyal1, Ids, Idua, Inpp1, Inpp5b, Itpa, Lama3, Lama5, Anpep, Lipg, Lss, Lta4h, Cyp4f13, Mtmr4, Acot8, Acer1, Amacr, Acot2, Galnt10, Acot3, Acot4, Nme7, Rdh11, Minpp1, Ndst2, Mocs2, Me1, Mthfr, Mtm1, Mvk, Ndufv1, Nfs1, Nme1, Nnmt, Nnt, Nsdhl, Odc1, P4ha2, Pafah1b3, Pah, Pcx, Pdha1, Enpp1, Pemt, Pfkl, Pfkm, Pigf, Pik3c2a, Pip5k1a, Pklr, Pla2g1b, Pla2g4a, Plcb1, Plcb2, Plcb3, Plcd1, Plcg1, Pld1, Pld2, Pld3, Pola1, Pola2, Pold1, Pold2, Polg, Ppox, Inpp5k, Prim1, Prim2, Prodh, Prps1, Pipox, Ptdss1, Mvd, Pts, Rdh16, Rev3l, Rpia, Polr1c, Polr1b, Polr1a, Polr2c, Polr2j, Rrm1, Rrm2, Acsm3, Sat1, Shmt1, St6gal1, St3gal3, St3gal1, St3gal2, St6galnac4, Smpd1, Smpd2, Sms, Spr, Sephs2, Sqle, Galnt6, Alg11, Srm, Alg1, Alg3, Akr1d1, Sucla2, Suclg2, Ido2, Synj2, Lpcat1, Pank3, Suox, Pla2g4b, Ado, Aldh4a1, Chpt1, Etnk2, Aldh5a1, Pdxk, Gls2, Xylt2, Nags, Coq6, Pomt2, Itpk1, Gmds, B4galt7, Tk1, Polr3a, Chdh, Mtmr6, Dtymk, Tst, Tsta3, Cmpk2, Tyms, Ugdh, Uck1, Umps, Upp1, Urod, Uros, Mcat, Alg12, Pi4ka, Lclat1, Pik3c3, Pla2g16, Ndufs8, Cyp2c70, Cox15, Nmnat2, Hibch, Ndufs1, Dgkd, Uap1l1, Dolk, Agps, Pigu, Gmps, Coq3, Gba2, Pigv, Galnt11, Ppat, Ugt2b36, Sds, Gys2, Mgam, Itpkc, Blvrb, Csgalnact1, Inpp4b, Plcg2, Sc5d, Dlat, Glyctk, Pfas, Phospho1, Aoc2, Hexdc, Bpnt1, Mtr, Impdh1, Impdh2, Aadat, Nt5e, Papss1, Papss2, Pik3c2b, Pgap1, Dhrs9, Impad1, Ugt2b35, Uroc1, Fkrp, Cyp2r1, Polr2h, Fktn, Mpst, Csad, Sdsl, Aldh1a7, Btd, Gphn, Sptlc1, Gulo, Adh4, B3galt1, B3galt2, Agxt2, Abat, Acot1, Inpp4a, Mgat4a, Mecr, Pank4, Chsy1, Idh2, Lpcat2, Sgsh, Asns, Mthfd1l, Galnt13, Pla2g7, Acsm5, Gyg, Srr, Dguok, Ptdss2, Hsd17b6, Pdhx, Atp5l, Pigs, Cyp4a12a, B3gat2, Dhrs4, Tpk1, Pmm1, Galm, Flad1, Glt28d2, Alg6, Ocrl, Pigl, Prps1l3, Gmppb, Uprt, Cox6b2, Dgkh, Alg10b, Alg8, Rrm2b, Cyp2c54, Ndufs6, Ndufa4l2, Cyp2c68, Nt5c, Polg2, Acsl4, Gne, Galns, St6galnac6, Ctps, Coq5, Hgsnat, Mtmr1, Pla2g6, Fut8, Pmm2, B3galt4, Nme6, Ppt2, Asah2, Hpgds, Extl3, Ctps2, Agpat1, Impa1, Dgke, Nagk, Pigp, Prodh2, Ivd, Apip, B4galt4, B4galt6, Cyp3a25, Pfkp, Suclg1, Sphk2, Mlycd, Alg2, Mocs1, Dhodh, Aldh9a1, Aldh1a3, B4galt3, Mogs, Tk2, Extl2, Pole3, Nampt, C1galt1c1, Ndufs5, Acss2, Cyp4f14, Polr1e, Inpp5e, Dpys, Lpin2, Lpin3, Bhmt2, Ndufb5, Cndp2, Ndufa9, Znrd1, Pycrl, Atp6v1g2, Alg5, Pigyl, Atp6v1c1, Pla2g12a, Polr2e, Dctpp1, Cyc1, Nmnat1, Polr2l, Ntpcr, Crls1, Cyp4a31, Rpe, Pgm1, Pnp2, Alg14, Ppcdc, Mtap, Sdhd, Acad8, Trit1, Pole4, Polr3k, Polr3d, Pi4k2b, Pgp, Mboat2, Qprt, Ears2, Hoga1, Polr3g, Agpat2, Pigm, Alg13, Aldh3b1, Polr2g, Idh3a, Akr1b10, Enoph1, Mri1, Dcxr, Uxs1, Atp5g2, Gnpda2, Nudt12, Hyi, Ndufb2, Ndufa5, Agpat4, Pdhb, Pomgnt1, G6pc3, Uckl1, Pmvk, Cryl1, Fahd1, Pcyt2, Acss1, Ak8, Pycr2, Gmppa, Sat2, Polr2d, Cmbl, Cad, Bdh2, Cox11, Polr2f, Polr3gl, Cyp2c66, Polr2i, Agk, Degs2, Cox10, Polr3f, Polr3b, Kdsr, Kynu, Trak2, Afmid, Galnt14, Coasy, Amdhd1, Ugt2b1, Tha1, Csl, Coq2, Mccc1, Cyp4f18, Pigx, Ugt2a3, Adpgk, Pgm2, Cda, B3gnt3, Plcd3, Aldh1b1, B3gat3, Tm7sf2, Phospho2, Nmnat3, Dmgdh, Ehhadh, Gbe1, Acsl3, Chpf, Gale, Ahcyl2, Polr3c, Sgms2, Pank2, Pgs1, Cyp2j9, Pck2, Etnk1, Ndufs7, Fpgt, Ippk, Ispd, Agmat, Ganc, Grhpr, Atp6v0e2, Gpt, Qrsl1, Upp2, Nt5c2, Mtmr2, Agl, Smpd4, Mmab, Mccc2, Cox7b2, Csgalnact2, Nadsyn1, Pigt, Nme3, Lias, Tusc3, Acox3, Uck2, Sacm1l, Pi4k2a, Glce, Acox2, Echs1, C1galt1, Ugt1a6a, Ptges2, Qars, B3galnt2, Kmo, Rdh10, Lpcat4, Pomt1, Dpyd"
"Ubiquitin mediated proteolysis",0,0,0,138,83,"Gm10705, Ube3c, Fbxo4, Ddb2, Cdc20, Ube2q2, Ube3b, Birc2, Btrc, Socs3, Socs1, Ubox5, Ube4a, Herc2, Anapc1, Mgrn1, Mdm2, Mid1, Pias2, Pml, Siah1a, Siah1b, Cblb, Ube2d1, Cdc34, Cdc27, Ube2o, Ube2e2, Traf6, Ube2e3, Ube2i, Uba3, Ube2a, Ube2b, Ube2g2, Ube3a, Vhl, Pias3, Uba6, Fbxw8, Herc1, Rhobtb2, Map3k1, Ube2z, Cul1, Fbxw7, Keap1, Uba2, Anapc4, Cdc23, Ube2k, Anapc7, Fzr1, Stub1, Ube2l6, Pias4, Ppil2, Cul7, Ube2w, Wwp2, Fancl, Ube2g1, Herc4, Klhl13, Ube2f, Ube2c, Trim37, Anapc10, Anapc13, Rhobtb1, Trim32, Cdc16, Cul2, Ercc8, Cul4b, Herc3, Syvn1, Uba7, Cul5, Ube2s, Nedd4l, Ube2n, Cul4a"
"Purine metabolism",0,0,0,176,105,"Nt5m, Adcy4, Adcy3, Gmpr2, Atic, Ampd2, Pde4c, Prps2, Ada, Adcy7, Adcy9, Adsl, Adssl1, Ak1, Ak4, Ampd3, Aprt, Entpd1, Entpd6, Entpd5, Dck, Gart, Gda, Guk1, Itpa, Nme7, Nme1, Pde1c, Pde3b, Pde4a, Pde4b, Pde7a, Pde8a, Enpp1, Pklr, Pola1, Pola2, Pold1, Pold2, Prim1, Prim2, Prps1, Polr1c, Polr1b, Polr1a, Polr2c, Polr2j, Rrm1, Rrm2, Polr3a, Adcy5, Gmps, Npr2, Ppat, Gucy1a2, Pfas, Pde4d, Impdh1, Impdh2, Nt5e, Papss1, Papss2, Pde10a, Pde11a, Pde5a, Polr2h, Polr3e, Adcy10, Dguok, Pde7b, Prps1l3, Rrm2b, Nt5c, Nudt5, Nme6, Ak3, Pole3, Polr1e, Znrd1, Nudt2, Polr2e, Polr2l, Ntpcr, Pgm1, Pnp2, Pole4, Polr3k, Polr3d, Polr3g, Polr2g, Ak8, Polr2d, Polr2f, Polr3gl, Polr2i, Polr3f, Polr3b, Pnpt1, Pgm2, Nudt9, Polr3c, Nudt16, Cant1, Nt5c2, Nme3"
"Pyrimidine metabolism",0,0,0,99,73,"Upb1, Nt5m, Dut, Entpd1, Entpd6, Entpd5, Dck, Nme7, Nme1, Enpp1, Pola1, Pola2, Pold1, Pold2, Prim1, Prim2, Polr1c, Polr1b, Polr1a, Polr2c, Polr2j, Rrm1, Rrm2, Tk1, Polr3a, Dtymk, Cmpk2, Tyms, Uck1, Umps, Upp1, Nt5e, Polr2h, Polr3e, Uprt, Rrm2b, Nt5c, Ctps, Nme6, Ctps2, Dhodh, Tk2, Pole3, Polr1e, Dpys, Znrd1, Nudt2, Polr2e, Dctpp1, Polr2l, Pnp2, Pole4, Polr3k, Polr3d, Polr3g, Polr2g, Uckl1, Polr2d, Cad, Polr2f, Polr3gl, Polr2i, Polr3f, Polr3b, Pnpt1, Cda, Polr3c, Cant1, Upp2, Nt5c2, Nme3, Uck2, Dpyd"
"Basal transcription factors",0,0,0,43,38,"Taf5l, Taf9, Cdk7, Ercc2, Ercc3, Gtf2h1, Gtf2h4, Mnat1, Gtf2h3, Taf3, Taf6, Tbp, Taf6l, Taf5, Tbpl2, Gtf2b, Gtf2a2, Tbpl1, Gtf2h2, Taf7, Taf1, Taf2, Taf9b, Gtf2ird1, Taf8, Taf12, Gtf2h5, Ccnh, Gtf2e2, Gtf2f2, Taf11, Taf15, Taf4b, Gtf2e1, Taf7l, Gtf2a1, Gtf2f1, Taf13"
"Platinum drug resistance",0,0,0,76,54,"Gstt3, Akt2, Birc2, Birc5, Atm, Atp7a, Bad, Bak1, Bcl2, Bcl2l1, Bid, Casp8, Casp9, Cdkn2a, Abcc2, Cycs, Erbb2, Ercc1, Fadd, Fas, Fasl, Gsta2, Gsta4, Gstm2, Gstm3, Gstm4, Gstm5, Gstm6, Gstp1, Gstt1, Gstt2, Gsto1, Bbc3, Mdm2, Mlh1, Msh2, Msh3, Msh6, Pdpk1, Pik3cd, Pik3r1, Pik3r2, Pik3r3, Rev3l, Top2a, Trp53, Xpa, Akt3, Map3k5, Pmaip1, Mgst3, Gstm7, Pik3cb, Polh"
"Cell cycle",0,0,0,123,76,"E2f4, Cdc20, Atm, Bub1b, Ccna2, Ccnb2, Ccne1, Ccne2, Cdc25a, Cdc25b, Cdk1, Cdc45, Cdk2, Cdk6, Cdk7, Cdkn1b, Cdkn1c, Cdkn2a, Cdkn2b, Cdkn2c, Cdkn2d, Gadd45a, E2f1, E2f3, E2f5, Mad1l1, Smad2, Smad4, Mcm2, Mcm4, Mcm5, Mcm6, Mcm7, Anapc1, Mdm2, Myc, Gadd45b, Orc1, Orc2, Prkdc, Rb1, Rbl1, Tfdp2, Cdc27, Tgfb1, Tgfb2, Cdc14b, Trp53, Wee1, Ywhag, Ywhah, Zbtb17, Cdc14a, E2f2, Atr, Orc4, Orc5, Ccnb1, Pkmyt1, Cul1, Dbf4, Pttg1, Orc3, Chek2, Anapc4, Cdc23, Sfn, Mad2l1, Anapc7, Fzr1, Orc6, Ccnh, Anapc10, Anapc13, Cdc16, Mad2l2"
"Ribosome biogenesis in eukaryotes",0,0,0.001,78,51,"Mdn1, Utp15, Pwp2, Pop5, Fbl, Emg1, Eif6, Utp14b, Tbl3, Bms1, Tcof1, Utp6, Utp18, Heatr1, Lsg1, Wdr36, Rpp38, Nol6, Gnl2, Nxt2, Gnl3l, Xrn1, Dkc1, Wdr3, Imp4, Gnl3, Nhp2, Rpp30, Nop58, Nxt1, Spata5, Rcl1, Pop4, Nop10, Rexo1, Riok2, Nop56, Nvl, Nob1, Pop1, Mphosph10, Gar1, Riok1, Wdr43, Utp14a, Wdr75, Fcf1, Pop7, Rrp7a, Nmd3, Nat10"
"Amino sugar and nucleotide sugar metabolism",0,0,0.001,49,35,"Gck, Uap1, Mpi, Cmah, Cmas, Galt, Gfpt1, Gfpt2, Galk1, Hexb, Hk2, Renbp, Gmds, Tsta3, Ugdh, Uap1l1, Cyb5rl, Amdhd2, Cyb5r4, Pmm1, Cyb5r2, Gmppb, Gne, Pmm2, Gnpnat1, Nagk, Pgm1, Uxs1, Gnpda2, Gmppa, Cyb5r1, Pgm2, Npl, Gale, Fpgt"
"Nucleotide excision repair",0,0,0.001,43,32,"Rfc4, Ddb2, Cdk7, Ercc1, Ercc2, Ercc3, Gtf2h1, Gtf2h4, Lig1, Mnat1, Pold1, Pold2, Rad23a, Rfc2, Rpa2, Gtf2h3, Xpa, Ercc5, Gtf2h2, Cetn2, Ercc6, Ercc4, Pole3, Gtf2h5, Ccnh, Pole4, Rpa3, Rfc3, Ercc8, Rfc5, Cul4b, Cul4a"
