"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Ribosome",0,0,0,133,34,"RPS10-NUDT3, MRPL3, RPL13A, RPL36, RSL24D1, RPL3, RPL6, RPL7A, RPL8, RPL10, RPL11, RPL13, RPL15, RPL17, RPL18A, RPL19, RPL23A, RPL29, RPL32, RPL37, RPL37A, RPLP2, RPS4X, RPS5, RPS11, RPS14, RPS15A, RPS18, RPS19, RPS23, RPS27, RPS29, RPL23, MRPL33"
"Spliceosome",0,0,0,129,15,"SF3B4, TXNL4A, SNRNP27, SNW1, PRPF19, HNRNPC, HSPA8, PRPF38B, SRSF2, TRA2B, SNRPD1, SNRPD3, SNRPF, BUD31, PRPF4"
"RNA polymerase",0,0.005,0.015,31,6,"ZNRD1, POLR3K, POLR2D, POLR2E, POLR2I, POLR2L"
"Pyrimidine metabolism",0,0.03,0.119,101,9,"DTYMK, ZNRD1, POLR3K, POLE3, POLR2D, POLR2E, POLR2I, POLR2L, RRM2"
"Ribosome biogenesis in eukaryotes",0.001,0.066,0.331,73,7,"AK6, RPP38, SPATA5, DROSHA, EIF6, POP5, RAN"
"Purine metabolism",0.002,0.072,0.429,170,11,"AK6, PAICS, GUK1, ZNRD1, POLR3K, POLE3, POLR2D, POLR2E, POLR2I, POLR2L, RRM2"
"Aminoacyl-tRNA biosynthesis",0.003,0.101,0.704,43,5,"FARSB, NARS, SARS2, IARS2, YARS"
"Nucleotide excision repair",0.004,0.119,0.949,46,5,"ERCC2, PCNA, POLE3, RFC5, RPA1"
"DNA replication",0.008,0.221,1,35,4,"PCNA, POLE3, RFC5, RPA1"
"RNA transport",0.011,0.284,1,161,9,"POM121C, RPP38, KPNB1, POP5, PHAX, RAN, RPP21, NUP93, NUP153"
"Mismatch repair",0.015,0.338,1,23,3,"PCNA, RFC5, RPA1"
"Biosynthesis of amino acids",0.021,0.427,1,69,5,"ENO1, ENO3, GAPDH, ALDH18A1, TPI1"
"Cell cycle",0.023,0.449,1,124,7,"MYC, PCNA, RBL2, CDC45, CDC16, CCND3, CDC20"
"RNA degradation",0.026,0.455,1,73,5,"BTG3, ENO1, ENO3, HSPA9, EXOSC10"
"Glycolysis / Gluconeogenesis",0.064,1,1,66,4,"ENO1, ENO3, GAPDH, TPI1"
"Proteasome",0.079,1,1,44,3,"PSMA4, PSMA6, PSMB3"
"Terpenoid backbone biosynthesis",0.09,1,1,22,2,"NUS1, PDSS2"
"Protein export",0.09,1,1,22,2,"SRP9, SRP19"
"Carbon metabolism",0.117,1,1,113,5,"ENO1, ENO3, GAPDH, SDHD, TPI1"
"Collecting duct acid secretion",0.126,1,1,27,2,"ATP6V0C, ATP6V0D1"
"Glutathione metabolism",0.126,1,1,54,3,"TXNDC12, RRM2, SRM"
"Oxidative phosphorylation",0.141,1,1,120,5,"ATP5I, ATP6V0C, ATP5O, SDHD, ATP6V0D1"
"Autophagy - other",0.142,1,1,29,2,"GABARAPL1, MLST8"
"Cytosolic DNA-sensing pathway",0.169,1,1,62,3,"POLR3K, POLR2E, POLR2L"
"Sulfur relay system",0.169,1,1,8,1,"CTU2"
"Base excision repair",0.174,1,1,33,2,"PCNA, POLE3"
"Ubiquinone and other terpenoid-quinone biosynthesis",0.225,1,1,11,1,"COQ6"
