"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"RNA transport",0,0,0,161,39,"POM121C, SNUPN, EIF1, POP7, RPP38, RNPS1, RPP25L, EIF1AX, EIF2S3, EIF4G1, FMR1, NUP62, GEMIN5, KPNB1, NCBP1, NUP98, POP5, PHAX, NDC1, NXT2, RAN, RANGAP1, UPF1, SMN1, UBE2I, XPO1, DDX39B, RPP21, NUP85, THOC3, EIF3A, EIF3D, EIF2B4, EIF2B2, NUP155, NUP93, EIF4A3, RBM8A, NUP153"
"Pyrimidine metabolism",0,0,0,101,18,"POLD3, POLR3A, POLR3H, DHODH, DTYMK, DUT, ZNRD1, POLR3K, POLE3, POLE2, POLR2D, POLR2E, POLR2I, POLR2L, PRIM1, RRM2, CAD, POLR1B"
"Ribosome",0,0,0,133,60,"RPL17-C18orf32, RPS10-NUDT3, MRPL28, MRPL3, MRPL10, RPL13A, RPL36, MRPL13, MRPS16, RSL24D1, MRPS21, MRPL16, MRPL20, RPL3, RPL6, RPL7A, RPL8, RPL9, RPL10, RPL11, RPL13, RPL15, RPL17, RPL18A, RPL19, RPL21, RPL23A, RPL24, RPL30, RPL28, RPL29, RPL32, RPL34, RPL37, RPL37A, RPLP0, RPLP1, RPLP2, RPS3A, RPS4X, RPS5, RPS11, RPS14, RPS15A, RPS16, RPS17, RPS18, RPS19, RPS23, RPS24, RPS25, RPS26, RPS27, RPS28, RPS29, MRPS15, MRPL36, RPL14, RPL23, MRPL33"
"Nucleotide excision repair",0,0,0,46,13,"POLD3, DDB1, ERCC2, ERCC5, GTF2H2, PCNA, POLE3, POLE2, RAD23B, RFC4, RFC5, RPA1, RPA3"
"Spliceosome",0,0,0,129,41,"SF3B4, PRPF8, SRSF10, TXNL4A, SNRNP27, U2AF2, DHX15, HNRNPA3, SNW1, SF3B1, PRPF19, HNRNPC, HNRNPK, HSPA8, NCBP1, PRPF38B, PRPF40A, LSM2, SRSF1, SRSF2, SRSF3, SRSF7, TRA2B, SNRNP70, SNRPA1, SNRPC, SNRPD1, SNRPD3, SNRPF, SNRPG, DDX39B, SF3A2, SF3B5, THOC3, PHF5A, BUD31, PRPF4, PRPF3, EIF4A3, CDC5L, RBM8A"
"Aminoacyl-tRNA biosynthesis",0,0,0,43,12,"FARSB, DARS, FARSA, LARS2, NARS, SEPSECS, SARS2, DARS2, IARS2, CARS2, YARS, MARS2"
"RNA degradation",0,0,0,73,15,"BTG3, EXOSC6, DHX36, ENO1, ENO3, EXOSC7, EDC4, DCPS, HSPA9, EXOSC3, PFKP, EXOSC10, LSM2, PAPD5, TTC37"
"Cell cycle",0,0,0,124,22,"SMC1B, ANAPC2, MAD2L1, MCM7, MYC, PCNA, ANAPC5, PLK1, RBL2, YWHAG, YWHAH, CDC45, CCNB3, CDC23, CDC16, CCNA2, CCND3, PKMYT1, SMC3, BUB3, PTTG1, CDC20"
"Ribosome biogenesis in eukaryotes",0,0,0,73,21,"AK6, POP7, RPP38, UTP14A, RPP25L, SPATA5, FBL, WDR43, MDN1, DROSHA, EIF6, POP5, NOP58, HEATR1, NHP2, NXT2, PWP2, RAN, XPO1, UTP15, IMP4"
"DNA replication",0,0,0,35,11,"RNASEH2A, POLD3, MCM7, PCNA, POLE3, POLE2, PRIM1, RFC4, RFC5, RPA1, RPA3"
"RNA polymerase",0,0,0.001,31,9,"POLR3A, POLR3H, ZNRD1, POLR3K, POLR2D, POLR2E, POLR2I, POLR2L, POLR1B"
"Biosynthesis of amino acids",0,0,0.002,69,13,"ENO1, ENO3, ALDOA, GAPDH, IDH2, ACO1, ACO2, PFKP, PGAM1, ALDH18A1, TPI1, TKTL1, TKTL2"
"Mismatch repair",0,0.001,0.012,23,7,"POLD3, MLH3, PCNA, RFC4, RFC5, RPA1, RPA3"
