"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Longevity regulating pathway",0.005,0.836,1,81,18,"Adcy7, Akt2, Kras, Nfkb1, Nras, Pik3ca, Prkaca, Prkag1, Camkk2, Creb3l2, Sesn2, Atg13, Foxo1, Tsc1, Adipor2, Adipor1, Sesn3, Sirt1"
"Endocytosis",0.011,0.836,1,238,40,"Arap3, Vps37c, Arf1, Arf5, Capza1, Cdc42, Epn1, Acap3, Grk4, H2-L, Il2ra, Il2rg, Kif5a, Kif5b, Rab8a, Pip5k1c, Pld1, Rab10, Rab5b, Hspa1a, Src, Cblb, Arfgef1, Arrb2, Tgfbr1, Snx32, Iqsec2, Ehd2, Bin1, Agap1, Smurf2, Chmp1b, Arpc5, Chmp2a, Ap2b1, Mvb12b, Rab11fip2, Rab11fip1, Chmp5, Rbsn"
"Selenocompound metabolism",0.018,0.836,1,14,5,"Sephs1, Sephs2, Mars2, Pstk, Txnrd3"
"Cell cycle",0.021,0.836,1,120,22,"Cdc20, Atm, Bub1b, Ccnd2, Cdc7, Cdk7, Cdkn1b, Cdkn2c, Cdkn2d, Smc3, Gadd45a, Smad4, Orc2, Plk1, Prkdc, Rb1, Ywhae, Orc5, Anapc5, Ccnh, Anapc10, Mad2l2"
"FoxO signaling pathway",0.021,0.836,1,120,22,"Akt2, Atm, Bnip3, Ccnd2, Cdkn1b, Cdkn2d, Gadd45a, Il10, Kras, Smad4, Nras, Pdpk1, Pik3ca, Plk1, Prkag1, Sos1, Tgfbr1, Usp7, Mapk14, Foxo1, Setd7, Sirt1"
"Mitophagy - animal",0.022,0.836,1,61,13,"Bnip3, Bnip3l, Csnk2b, Kras, Mitf, Cited2, Nras, Sp1, Src, Rhot2, Ambra1, Rhot1, Optn"
"Autophagy - animal",0.025,0.836,1,122,22,"Atg14, Akt2, Bnip3, Dapk3, Kras, Nras, Igbp1, Pdpk1, Pik3ca, Prkaca, Camkk2, Pik3c3, Ambra1, Atg4d, Atg13, Rragd, Rragc, Mlst8, Tsc1, Trp53inp2, Atg7, Ern1"
"Adipocytokine signaling pathway",0.038,0.836,1,59,12,"Npy, Akt2, Cpt1a, Acsl1, Nfkb1, Prkag1, Rxrb, Camkk2, Tnf, Tnfrsf1b, Adipor2, Adipor1"
"RNA polymerase",0.039,0.836,1,28,7,"Polr1b, Polr3e, Twistnb, Polr1e, Polr2e, Polr3d, Polr3h"
"Neurotrophin signaling pathway",0.041,0.836,1,107,19,"Irak2, Akt2, Cdc42, Crk, Kras, Sh2b3, Zfp369, Mapkapk2, Nfkb1, Nras, Pdpk1, Pik3ca, Sort1, Sos1, Ywhae, Mapk7, Map2k7, Mapk14, Zfp110"
"T cell receptor signaling pathway",0.044,0.836,1,94,17,"Akt2, Cdc42, Il10, Kras, Lck, Nfkb1, Nras, Pdpk1, Pik3ca, Ppp3cb, Ptprc, Sos1, Cblb, Tnf, Malt1, Map2k7, Mapk14"
"Cellular senescence",0.048,0.836,1,159,26,"Traf3ip2, Akt2, Atm, Ccnd2, Gadd45a, Foxm1, H2-L, Hus1, Itpr2, Kras, Mapkapk2, Nfkb1, Nras, Pik3ca, Ppp3cb, Rad1, Rb1, Mcu, Lin52, Tgfbr1, Vdac3, Ets1, Mapk14, Foxo1, Tsc1, Sirt1"
"Ribosome biogenesis in eukaryotes",0.051,0.836,1,75,14,"Utp15, Pwp2, Csnk2b, Utp6, Cirh1a, Heatr1, Wdr3, 2610020H08Rik, Nxt1, Mphosph10, Utp14a, Wdr75, Rrp7a, Nat10"
"GnRH signaling pathway",0.051,0.836,1,75,14,"Adcy7, Cdc42, Gna11, Itpr2, Kras, Nras, Prkaca, Pld1, Sos1, Src, Mapk7, Map2k7, Map3k2, Mapk14"
"Sphingolipid metabolism",0.053,0.836,1,36,8,"Galc, Neu1, Smpd2, Ugcg, Cers6, Asah2, Cers4, Cers5"
"Ubiquitin mediated proteolysis",0.054,0.836,1,132,22,"Ube3c, Fbxo4, Cdc20, Birc3, Xiap, Cblb, Ube2l3, Uba1, Uba6, Herc1, AA414768, Ube2z, Pias1, Anapc5, Ube2d3, Smurf2, Ube2r2, Rchy1, Trim37, Anapc10, Trim32, Syvn1"
"Prolactin signaling pathway",0.057,0.836,1,56,11,"Akt2, Ccnd2, Kras, Nfkb1, Nras, Pik3ca, Sos1, Src, Stat5a, Mapk14, Socs5"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.063,0.855,1,19,5,"B3galt6, Hs3st1, B4galt7, Extl3, Glce"
"Aminoacyl-tRNA biosynthesis",0.065,0.855,1,44,9,"Eprs, Mars2, Pstk, Nars2, Farsa, Vars2, Hars2, Tars2, Cars2"
"Endocrine resistance",0.073,0.862,1,86,15,"Adcy7, Akt2, Cdkn1b, Cdkn2c, Kras, Notch1, Nras, Pik3ca, Prkaca, Med1, Rb1, Sos1, Sp1, Src, Mapk14"
"AMPK signaling pathway",0.076,0.862,1,108,18,"Akt2, Cab39, Cpt1a, Fasn, Lipe, Rab8a, Pdpk1, Pik3ca, Prkag1, Rab10, Camkk2, Creb3l2, Ppp2r5d, Foxo1, Tsc1, Adipor2, Adipor1, Sirt1"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.076,0.862,1,20,5,"Chpf2, B3galt6, B4galt7, Chst3, Chst15"
"Homologous recombination",0.089,0.947,1,40,8,"Atm, Rad51d, Top3a, Palb2, Pold3, Fam175a, Mus81, Xrcc3"
"mTOR signaling pathway",0.099,0.947,1,134,21,"Akt2, Cab39, Fzd1, Kras, Slc3a2, Nras, Pdpk1, Pik3ca, Sos1, Tnf, Sesn2, Mios, Depdc5, Wdr59, Fnip2, Rragd, Rragc, Mlst8, Tsc1, Atp6v1d, Eif4b"
"VEGF signaling pathway",0.103,0.947,1,55,10,"Akt2, Casp9, Cdc42, Kras, Mapkapk2, Nras, Pik3ca, Ppp3cb, Src, Mapk14"
"Longevity regulating pathway - multiple species",0.103,0.947,1,55,10,"Adcy7, Akt2, Kras, Nras, Pik3ca, Prkaca, Prkag1, Hspa1a, Foxo1, Sirt1"
"Mismatch repair",0.106,0.947,1,22,5,"Mlh1, Msh3, Mlh3, Exo1, Pold3"
"AGE-RAGE signaling pathway in diabetic complications",0.107,0.947,1,91,15,"Akt2, Cdc42, Cdkn1b, Edn1, Kras, Smad4, Nfkb1, Nras, Pik3ca, Ccl12, Stat5a, Tgfbr1, Tnf, Mapk14, Foxo1"
"Progesterone-mediated oocyte maturation",0.111,0.947,1,77,13,"Kif22, Adcy7, Akt2, Cpeb1, Kras, Pde3b, Pik3ca, Prkaca, Plk1, Mapk14, Anapc5, Anapc10, Mad2l2"
"Sphingolipid signaling pathway",0.117,0.964,1,107,17,"Akt2, S1pr2, Kras, Nfkb1, Nras, Pdpk1, Pik3ca, Pld1, Rock2, Smpd2, Ppp2r5d, Tnf, Cers6, Mapk14, Asah2, Cers4, Cers5"
"Gap junction",0.131,0.964,1,72,12,"Adcy7, Gna11, Lpar1, Itpr2, Kras, Nras, Prkaca, Sos1, Src, Mapk7, Map3k2, Tubb6"
"Fanconi anemia pathway",0.136,0.964,1,51,9,"Fancf, Fanca, Mlh1, Top3a, Palb2, Fan1, Ercc4, Mus81, Fance"
"N-Glycan biosynthesis",0.136,0.964,1,44,8,"Mgat4b, Mgat5, Dpagt1, Man2a2, Rpn2, Alg10b, Fut8, Mogs"
"Oxytocin signaling pathway",0.137,0.964,1,117,18,"Adcy7, Cacnb1, Itpr2, Kcnj2, Kras, Mef2c, Ppp1r12a, Nras, Prkaca, Ppp3cb, Prkag1, Rgs2, Rock2, Camkk2, Src, Mapk7, Cacna2d4, Rcan1"
"Platinum drug resistance",0.141,0.964,1,73,12,"Akt2, Birc3, Xiap, Atm, Atp7a, Casp9, Mlh1, Msh3, Pdpk1, Pik3ca, Mgst2, Top2b"
"Inositol phosphate metabolism",0.144,0.964,1,66,11,"Pip4k2b, Pip4k2c, Inpp5d, Mtm1, Pik3ca, Pikfyve, Pip5k1c, Mtmr6, Pik3c3, Inpp5e, Ippk"
"Autophagy - other",0.148,0.964,1,31,6,"Igbp1, Pik3c3, Atg4d, Atg13, Mlst8, Atg7"
