"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"RNA transport",0,0,0,166,17,"NXF1, RNPS1, RPP25L, EIF4G2, CASC3, NUP62, KPNB1, MAGOH, NUP98, NXF2, NUP107, RAN, XPO1, DDX39B, SEH1L, EIF3F, RBM8A"
"Spliceosome",0,0,0,133,26,"ISY1-RAB43, SF3A1, SF3A3, SF3B2, DHX8, HNRNPA3, SNRNP200, SF3B3, SF3B1, LSM5, HSPA8, MAGOH, SF3B6, PLRG1, SRSF3, SNRPA1, SNRPB, SNRPC, SNRPD1, SNRPD3, SNRPE, SNRPG, DDX39B, SF3B5, PHF5A, RBM8A"
"Proteasome",0,0,0,45,22,"PSMD14, POMP, PSMA1, PSMA2, PSMA3, PSMA4, PSMA6, PSMA7, PSMB1, PSMB2, PSMB3, PSMB4, PSMB6, PSMC1, PSMC3, PSMC4, PSMC5, PSMC6, PSMD2, PSMD3, PSMD11, PSMD6"
"Pyrimidine metabolism",0,0,0,99,11,"NME6, CANT1, NME3, NME4, POLR2A, POLR2B, POLR2D, POLR2G, POLR2K, TK1, UCK2"
"mRNA surveillance pathway",0,0.001,0.003,90,9,"NXF1, RNPS1, CASC3, MAGOH, NXF2, DDX39B, CPSF7, PABPN1, RBM8A"
"RNA polymerase",0,0.005,0.029,31,5,"POLR2A, POLR2B, POLR2D, POLR2G, POLR2K"
"Purine metabolism",0,0.014,0.096,171,10,"NME6, CANT1, AK8, NME3, NME4, POLR2A, POLR2B, POLR2D, POLR2G, POLR2K"
"Protein export",0,0.014,0.109,23,4,"SEC11A, SEC61A1, SEC61A2, SRP68"
"Ribosome biogenesis in eukaryotes",0.008,0.211,1,77,5,"NXF1, RPP25L, NXF2, RAN, XPO1"
"Cell cycle",0.048,1,1,124,5,"EP300, PLK1, RAD21, WEE1, SMC3"
"Protein processing in endoplasmic reticulum",0.05,1,1,166,6,"SEC61A1, HSPA8, DNAJB1, SEC61A2, RPN2, VCP"
"Drug metabolism - other enzymes",0.129,1,1,39,2,"TK1, UCK2"
"FoxO signaling pathway",0.158,1,1,131,4,"EP300, FOXO3, FOXO4, PLK1"
