"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Endocytosis",0,0,0,238,61,"Arap3, Vps37c, Ap2a1, Arf1, Arf5, Rhoa, Capza1, Cdc42, Epn1, Acap3, Grk4, Grk5, H2-L, Il2ra, Il2rg, Kif5a, Kif5b, Rab8a, Pip5k1c, Pip5k1b, Pld1, Pld2, Cyth1, Rab10, Rab5b, Hspa1a, Src, Cblb, Arfgef1, Arrb2, Tgfbr1, Snx32, Sh3glb2, Zfyve9, Iqsec2, Ehd2, Git2, Snf8, Bin1, Zfyve27, Vps37b, Agap1, Pard6a, Pard6b, Smurf2, Chmp1b, Ccdc53, Rnf41, Arpc5, Chmp2a, Stambp, Ap2b1, Snx6, Mvb12b, Wasl, Rab11fip2, Rab11fip1, Arpc2, Chmp5, Rbsn, Arfgef2"
"Ribosome biogenesis in eukaryotes",0,0,0,75,27,"Mdn1, Utp15, Pwp2, Csnk2a1, Csnk2b, Eif6, Utp6, Utp18, Cirh1a, Heatr1, Nol6, Gnl2, Dkc1, Wdr3, Imp4, Gnl3, 2610020H08Rik, Nop58, Nxt1, Pop4, Nob1, Mphosph10, Gar1, Utp14a, Wdr75, Rrp7a, Nat10"
"MAPK signaling pathway",0,0,0,211,50,"Akt1, Akt2, Cacnb1, Cdc42, Crk, Gadd45a, Egf, Elk1, Fos, Jun, Jund, Kras, Rac3, Mapkapk2, Mef2c, Nfatc3, Nfkb1, Nfkb2, Nras, Prkaca, Ppm1b, Ppp3ca, Ppp3cb, Ppp3r1, Mapk8ip1, Hspa1a, Rasgrp2, Rela, Rras, Sos1, Sos2, Arrb2, Tgfbr1, Rasa1, Tnf, Mapk7, Dusp5, Map2k7, Map3k11, Map3k2, Map3k7, Mapk14, Mapk8, Mapk8ip3, Cacna2d4, Stk3, Dusp10, Tab1, Dusp6, Dusp9"
"Ras signaling pathway",0,0,0,178,41,"Angpt1, Akt1, Akt2, Rhoa, Cdc42, Egf, Elk1, Flt1, Flt4, Gab1, Gnb1, Gnb5, Htr7, Kras, Rac3, Met, Kitl, Nfkb1, Nras, Pik3ca, Pik3r1, Prkaca, Pld1, Pld2, Rab5b, Rasgrp2, Rasal1, Rel, Rela, Rras, Sos1, Sos2, Rasa1, Tiam1, Ets1, Mapk8, Rasal3, Shoc2, Exoc2, Pak4, Brap"
"Autophagy - animal",0,0,0,122,43,"Atg14, Akt1, Akt2, Atg5, Bnip3, Rb1cc1, Dapk3, Hif1a, Kras, Mtmr4, Nras, Igbp1, Pdpk1, Pik3ca, Pik3r1, Prkaca, Ppp2ca, Rab33b, Rras, Camkk2, Stk11, Zfyve1, Pik3c3, Ambra1, Atg4d, Map3k7, Mapk8, Atg13, Rragd, Wipi1, Rragc, Becn1, Mlst8, Gabarapl1, Tsc1, Snap29, Stx17, Atg3, Atg101, Trp53inp2, Atg16l2, Atg7, Ern1"
"Cellular senescence",0,0,0,159,40,"Traf3ip2, Akt1, Akt2, Atm, Capn2, Ccna2, Ccnd2, Cdc25a, Gadd45a, E2f5, Foxm1, H2-L, Hus1, Il6, Itpr2, Kras, Mapkapk2, Nfatc3, Nfkb1, Nras, Pik3ca, Pik3r1, Ppp3ca, Ppp3cb, Ppp3r1, Rad1, Rad9a, Rb1, Rela, Rras, Mcu, Lin52, Tgfbr1, Vdac3, Ets1, Mapk14, Foxo1, Tsc1, Ppid, Sirt1"
"AMPK signaling pathway",0,0,0,108,30,"Prkab2, Akt1, Akt2, Cab39, Ccna2, Cpt1a, Creb3, Fasn, Lipe, Rab8a, Pdpk1, Pik3ca, Pik3r1, Ppp2ca, Prkab1, Prkag1, Rab10, Camkk2, Creb3l2, Stk11, Ppp2r5d, Stradb, Map3k7, Foxo1, Mlycd, Tsc1, Adipor2, Adipor1, Pck2, Sirt1"
"Mitophagy - animal",0,0,0,61,25,"Usp30, Atg5, Bnip3, Bnip3l, Csnk2a1, Csnk2b, Hif1a, Jun, Kras, Mitf, Cited2, Nras, Rela, Rras, Sp1, Src, Rhot2, Ambra1, Mapk8, Becn1, Gabarapl1, Rhot1, Fis1, Pink1, Optn"
"Prolactin signaling pathway",0,0,0,56,19,"Akt1, Akt2, Ccnd2, Fos, Kras, Nfkb1, Nras, Pik3ca, Pik3r1, Rela, Sos1, Sos2, Src, Stat5a, Stat5b, Mapk14, Mapk8, Socs6, Socs5"
"Longevity regulating pathway",0,0,0,81,28,"Prkab2, Adcy7, Akt1, Akt2, Atg5, Rb1cc1, Creb3, Kras, Nfkb1, Nras, Pik3ca, Pik3r1, Prkaca, Prkab1, Prkag1, Rela, Camkk2, Creb3l2, Stk11, Sesn2, Atg13, Foxo1, Tsc1, Atg101, Adipor2, Adipor1, Sesn3, Sirt1"
