"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Autophagy - animal",0,0,0,122,43,"Atg14, Akt1, Akt2, Atg5, Bnip3, Rb1cc1, Dapk3, Hif1a, Kras, Mtmr4, Nras, Igbp1, Pdpk1, Pik3ca, Pik3r1, Prkaca, Ppp2ca, Rab33b, Rras, Camkk2, Stk11, Zfyve1, Pik3c3, Ambra1, Atg4d, Map3k7, Mapk8, Atg13, Rragd, Wipi1, Rragc, Becn1, Mlst8, Gabarapl1, Tsc1, Snap29, Stx17, Atg3, Atg101, Trp53inp2, Atg16l2, Atg7, Ern1"
"Mitophagy - animal",0,0,0,61,25,"Usp30, Atg5, Bnip3, Bnip3l, Csnk2a1, Csnk2b, Hif1a, Jun, Kras, Mitf, Cited2, Nras, Rela, Rras, Sp1, Src, Rhot2, Ambra1, Mapk8, Becn1, Gabarapl1, Rhot1, Fis1, Pink1, Optn"
"Endocytosis",0,0,0.001,238,61,"Arap3, Vps37c, Ap2a1, Arf1, Arf5, Rhoa, Capza1, Cdc42, Epn1, Acap3, Grk4, Grk5, H2-L, Il2ra, Il2rg, Kif5a, Kif5b, Rab8a, Pip5k1c, Pip5k1b, Pld1, Pld2, Cyth1, Rab10, Rab5b, Hspa1a, Src, Cblb, Arfgef1, Arrb2, Tgfbr1, Snx32, Sh3glb2, Zfyve9, Iqsec2, Ehd2, Git2, Snf8, Bin1, Zfyve27, Vps37b, Agap1, Pard6a, Pard6b, Smurf2, Chmp1b, Ccdc53, Rnf41, Arpc5, Chmp2a, Stambp, Ap2b1, Snx6, Mvb12b, Wasl, Rab11fip2, Rab11fip1, Arpc2, Chmp5, Rbsn, Arfgef2"
"Ribosome biogenesis in eukaryotes",0,0,0.001,75,27,"Mdn1, Utp15, Pwp2, Csnk2a1, Csnk2b, Eif6, Utp6, Utp18, Cirh1a, Heatr1, Nol6, Gnl2, Dkc1, Wdr3, Imp4, Gnl3, 2610020H08Rik, Nop58, Nxt1, Pop4, Nob1, Mphosph10, Gar1, Utp14a, Wdr75, Rrp7a, Nat10"
"MAPK signaling pathway",0,0,0.001,211,56,"Akt1, Akt2, Cacna1a, Cacnb1, Cdc42, Crk, Gadd45a, Egf, Elk1, Fos, Jun, Jund, Kras, Rac3, Mapkapk2, Mef2c, Nfatc3, Nfkb1, Nfkb2, Nras, Prkaca, Ppm1b, Ppp3ca, Ppp3cb, Ppp3r1, Ppp5c, Mapk8ip1, Hspa1a, Rasgrp2, Rela, Rras, Sos1, Sos2, Arrb2, Tgfbr1, Rasa1, Tnf, Map4k3, Mapk7, Cacna1i, Dusp5, Map2k7, Map3k11, Map3k2, Map3k7, Mapk14, Mapk8, Ecsit, Mapk8ip3, Cacna2d4, Stk3, Dusp10, Tab1, Dusp6, Flnc, Dusp9"
"Longevity regulating pathway",0,0,0.001,81,28,"Prkab2, Adcy7, Akt1, Akt2, Atg5, Rb1cc1, Creb3, Kras, Nfkb1, Nras, Pik3ca, Pik3r1, Prkaca, Prkab1, Prkag1, Rela, Camkk2, Creb3l2, Stk11, Sesn2, Atg13, Foxo1, Tsc1, Atg101, Adipor2, Adipor1, Sesn3, Sirt1"
"FoxO signaling pathway",0,0,0.001,120,37,"Prkab2, Akt1, Akt2, Araf, Atm, Bnip3, Ccnd2, Ccng2, Cdkn1b, Cdkn2d, Plk3, Gadd45a, Egf, Il10, Il6, Il7r, Kras, Smad4, Nras, Pdpk1, Pik3ca, Pik3r1, Plk1, Prkab1, Prkag1, Sos1, Sos2, Stk11, Tgfbr1, Usp7, Mapk14, Mapk8, Foxo1, Gabarapl1, Setd7, Pck2, Sirt1"
"T cell receptor signaling pathway",0,0,0.001,94,31,"Akt1, Akt2, Rhoa, Cdc42, Dlg1, Fos, Il10, Jun, Kras, Lck, Nfatc3, Nfkb1, Nras, Pdcd1, Pdpk1, Pik3ca, Pik3r1, Ppp3ca, Ppp3cb, Ppp3r1, Ptprc, Rela, Sos1, Sos2, Cblb, Tnf, Malt1, Map2k7, Map3k7, Mapk14, Pak4"
"RNA polymerase",0,0,0.002,28,14,"Polr1b, Polr1a, Polr2a, Polr2c, Polr2h, Polr3e, Twistnb, Polr1e, Znrd1, Polr2e, Polr3k, Polr3d, Polr2d, Polr3h"
"B cell receptor signaling pathway",0,0,0.005,69,24,"Akt1, Akt2, Btk, Cr2, Fos, Cd79b, Inpp5d, Jun, Kras, Rac3, Nfatc3, Nfkb1, Nras, Pik3ca, Pik3r1, Pirb, Ppp3ca, Ppp3cb, Ppp3r1, Rela, Sos1, Sos2, Malt1, Ifitm1"
"Neurotrophin signaling pathway",0,0.001,0.007,107,32,"Irak2, Akt1, Akt2, Rhoa, Cdc42, Crk, Gab1, Jun, Kras, Sh2b3, Zfp369, Mapkapk2, Matk, Nfkb1, Nras, Pdpk1, Pik3ca, Pik3r1, Arhgdia, Rela, Sh2b1, Sort1, Sos1, Sos2, Ywhae, Mapk7, Map2k7, Mapk14, Mapk8, Frs2, Zfp110, Prdm4"
"AMPK signaling pathway",0,0.001,0.009,108,32,"Prkab2, Akt1, Akt2, Cab39, Ccna2, Cpt1a, Creb3, Fasn, Lipe, Rab8a, Pdpk1, Pfkl, Pfkm, Pik3ca, Pik3r1, Ppp2ca, Prkab1, Prkag1, Rab10, Camkk2, Creb3l2, Stk11, Ppp2r5d, Stradb, Map3k7, Foxo1, Mlycd, Tsc1, Adipor2, Adipor1, Pck2, Sirt1"
"Pyrimidine metabolism",0,0.001,0.012,91,28,"Nt5m, Entpd5, Nme2, Pola1, Pold1, Polr1b, Polr1a, Polr2a, Polr2c, Rrm2, Uck1, Polr2h, Polr3e, Twistnb, Dctd, Nt5c, Ctps, Dhodh, Tk2, Polr1e, Znrd1, Polr2e, Polr3k, Polr3d, Pold3, Polr2d, Nt5c2, Polr3h"
"Ras signaling pathway",0,0.001,0.02,178,45,"Angpt1, Angpt2, Akt1, Akt2, Rhoa, Cdc42, Egf, Elk1, Flt1, Flt4, Gab1, Gnb1, Gnb5, Htr7, Kras, Ksr1, Rac3, Met, Kitl, Nfkb1, Nras, Pik3ca, Pik3r1, Prkaca, Pld1, Pld2, Rab5b, Rasgrp2, Rasal1, Rel, Rela, Rras, Sos1, Sos2, Rasa1, Tiam1, Ets1, Ets2, Mapk8, Rasal3, Ksr2, Shoc2, Exoc2, Pak4, Brap"
"Purine metabolism",0,0.002,0.023,148,39,"Nt5m, Atic, Adcy7, Ampd3, Entpd5, Nme2, Pde1c, Pde3b, Pde4b, Pde7a, Pde6b, Pola1, Pold1, Polr1b, Polr1a, Polr2a, Polr2c, Rrm2, Ppat, Pfas, Polr2h, Polr3e, Twistnb, Nt5c, Polr1e, Znrd1, Gmpr, Adprm, Polr2e, Ntpcr, Pgm1, Polr3k, Polr3d, Pold3, Hddc3, Polr2d, Nudt9, Nt5c2, Polr3h"
"Regulation of actin cytoskeleton",0,0.002,0.028,175,44,"Nckap1l, Pip4k2b, Pip4k2c, Apc, Araf, Rhoa, Cdc42, Cfl1, Cfl2, Crk, Egf, Itga6, Itgb3, Kras, Limk2, Rac3, Myh9, Ppp1r12a, Nras, Pik3ca, Pik3r1, Pikfyve, Pip5k1c, Pip5k1b, Rdx, Rock2, Rras, Cyfip1, Sos1, Sos2, Src, Tiam1, Spata13, Ppp1r12c, Apc2, Iqgap1, Itgb8, Arhgef7, Myl12a, Arpc5, Arhgef12, Pak4, Wasl, Arpc2"
"AGE-RAGE signaling pathway in diabetic complications",0,0.002,0.034,91,27,"Akt1, Akt2, Cdc42, Cdkn1b, Cybb, Edn1, Egr1, Icam1, Il6, Jun, Kras, Smad4, Mmp2, Nfkb1, Nras, Pik3ca, Pik3r1, Rela, Ccl12, Stat5a, Stat5b, Tgfbr1, Tnf, Mapk14, Mapk8, Foxo1, Plcd3"
"Autophagy - other",0,0.003,0.046,31,13,"Atg5, Igbp1, Ppp2ca, Pik3c3, Atg4d, Atg13, Wipi1, Becn1, Mlst8, Gabarapl1, Atg3, Atg101, Atg7"
"Prolactin signaling pathway",0,0.003,0.049,56,19,"Akt1, Akt2, Ccnd2, Fos, Kras, Nfkb1, Nras, Pik3ca, Pik3r1, Rela, Sos1, Sos2, Src, Stat5a, Stat5b, Mapk14, Mapk8, Socs6, Socs5"
"Cellular senescence",0,0.003,0.056,159,40,"Traf3ip2, Akt1, Akt2, Atm, Capn2, Ccna2, Ccnd2, Cdc25a, Gadd45a, E2f5, Foxm1, H2-L, Hus1, Il6, Itpr2, Kras, Mapkapk2, Nfatc3, Nfkb1, Nras, Pik3ca, Pik3r1, Ppp3ca, Ppp3cb, Ppp3r1, Rad1, Rad9a, Rb1, Rela, Rras, Mcu, Lin52, Tgfbr1, Vdac3, Ets1, Mapk14, Foxo1, Tsc1, Ppid, Sirt1"
"Apoptosis",0,0.004,0.076,125,33,"Parp1, Akt1, Akt2, Birc3, Xiap, Atm, Bcl2a1b, Capn2, Casp9, Ctsh, Ctss, Gadd45a, Dffa, Endog, Fadd, Fos, Il3ra, Itpr2, Jun, Kras, Lmnb2, Nfkb1, Nras, Pdpk1, Pik3ca, Pik3r1, Rela, Spta1, Tnf, Tnfrsf10b, Mapk8, Ctsz, Ern1"
"Adipocytokine signaling pathway",0,0.005,0.105,59,19,"Prkab2, Npy, Akt1, Akt2, Cpt1a, Acsl1, Nfkb1, Prkab1, Prkag1, Rela, Rxrb, Camkk2, Stk11, Tnf, Tnfrsf1b, Mapk8, Adipor2, Adipor1, Pck2"
"NOD-like receptor signaling pathway",0,0.005,0.109,148,37,"Atg5, Birc3, Xiap, Rhoa, Cybb, Fadd, Ifnar2, Il6, Itpr2, Jak1, Jun, Naip5, Naip6, Nfkb1, Rela, Ccl12, Mcu, Dhx33, Tnf, Traf3, Vdac3, Mavs, Gbp5, Map3k7, Mapk14, Mapk8, Nlrc4, Nlrx1, Irf3, Panx1, Ikbke, Gabarapl1, Nek7, Nlrp1b, Tab1, Pycard, Dnm1l"
