"","name","imports","weights","datasource","Confidence","Color"
"1","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.UBB",900,"database","Medium","431B6B"
"2","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.NXF1",630,"experimental","Medium","431B6B"
"3","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.NDUFA2",503,"experimental","Medium","431B6B"
"4","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.SMAD4",900,"database","Medium","431B6B"
"5","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.TOP2A",900,"database","Medium","431B6B"
"6","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.NUP155",900,"database","Medium","431B6B"
"7","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.NUP188",900,"database","Medium","431B6B"
"8","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.UBC",900,"database","Medium","431B6B"
"9","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.RAD21",900,"database","Medium","431B6B"
"10","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.SH3GLB1",417,"experimental","Medium","431B6B"
"11","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.UBE2V2",900,"database","Medium","431B6B"
"12","RNA transport & NF-kappa B signaling pathway.UBE2I","NF-kappa B signaling pathway.PARP1",900,"database","Medium","431B6B"
"13","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.BIRC5",900,"database","Medium","431B6B"
"14","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.PHC2",900,"database","Medium","431B6B"
"15","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.TSG101",417,"experimental","Medium","431B6B"
"16","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.KDM4A",900,"database","Medium","431B6B"
"17","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.SYNE2",900,"database","Medium","431B6B"
"18","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.HIST1H2BJ",900,"database","Medium","431B6B"
"19","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.HIST1H2BK",900,"database","Medium","431B6B"
"20","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.CDCA8",900,"database","Medium","431B6B"
"21","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.SYCE1",900,"database","Medium","431B6B"
"22","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.HDAC4",900,"database","Medium","431B6B"
"23","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.SYCP3",900,"database","Medium","431B6B"
"24","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.SUN1",900,"database","Medium","431B6B"
"25","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.RANBP2",953,"experimental","Medium","431B6B"
"26","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.SUMO3",953,"experimental","Medium","431B6B"
"27","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.XPA",900,"database","Medium","431B6B"
"28","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.PCNA",900,"database","Medium","431B6B"
"29","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.RANGAP1",922,"experimental","Medium","431B6B"
"30","RNA transport & NF-kappa B signaling pathway.UBE2I","Novel.RPS27A",900,"database","Medium","431B6B"
"31","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.RAE1",900,"database","Medium","431B6B"
"32","RNA transport & NF-kappa B signaling pathway.UBE2I","RNA transport.NUP43",900,"database","Medium","431B6B"
"33","RNA transport.ACIN1","Novel.BCAS2",503,"experimental","High","17A2A7"
"34","RNA transport.ACIN1","Novel.SON",442,"experimental","High","17A2A7"
"35","RNA transport.ACIN1","Novel.SAFB",429,"experimental","High","17A2A7"
"36","RNA transport.ACIN1","Novel.SRPK2",612,"experimental","High","17A2A7"
"37","RNA transport.ACIN1","Novel.SLC3A2",774,"experimental","High","17A2A7"
"38","RNA transport.EIF2S1","Novel.EIF4H",900,"database","High","17A2A7"
"39","RNA transport.EIF2S1","Novel.MAX",900,"database","High","17A2A7"
"40","RNA transport.EIF2S1","Novel.RPL37",900,"database","High","17A2A7"
"41","RNA transport.EIF2S1","Novel.DNTTIP1",417,"experimental","High","17A2A7"
"42","RNA transport.EIF2S1","Novel.RPL36AL",900,"database","High","17A2A7"
"43","RNA transport.EIF2S1","Novel.YBX1",503,"experimental","High","17A2A7"
"44","RNA transport.EIF2S1","Novel.RPL23A",900,"database","High","17A2A7"
"45","RNA transport.EIF2S1","Novel.RPS2",900,"database","High","17A2A7"
"46","RNA transport.EIF2S1","Novel.RPS8",900,"database","High","17A2A7"
"47","RNA transport.EIF2S1","Novel.RPL19",900,"database","High","17A2A7"
"48","RNA transport.EIF2S1","Novel.EIF2AK2",900,"database","High","17A2A7"
"49","RNA transport.EIF2S1","Novel.RPL27",900,"database","High","17A2A7"
"50","RNA transport.EIF2S1","Novel.RPS27A",900,"database","High","17A2A7"
"51","RNA transport.EIF2S1","Novel.RPL4",900,"database","High","17A2A7"
"52","RNA transport.EIF2S1","Novel.RPLP2",900,"database","High","17A2A7"
"53","RNA transport.EIF2S1","Novel.RPL3",900,"database","High","17A2A7"
