"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Apoptosis - multiple species",0,0,0,31,5,"PMAIP1, BAK1, CASP3, CASP8, FADD"
"Platinum drug resistance",0,0.001,0.001,73,6,"FAS, PMAIP1, BAK1, CASP3, CASP8, FADD"
"Apoptosis",0,0.012,0.035,135,6,"FAS, PMAIP1, BAK1, CASP3, CASP8, FADD"
"p53 signaling pathway",0.001,0.039,0.156,66,4,"FAS, PMAIP1, CASP3, CASP8"
"Non-alcoholic fatty liver disease (NAFLD)",0.002,0.08,0.401,144,5,"COX6B1, FAS, MLX, CASP3, CASP8"
"TNF signaling pathway",0.004,0.161,0.968,108,4,"FAS, CASP3, CASP8, FADD"
"Necroptosis",0.016,0.535,1,162,4,"CHMP4B, FAS, CASP8, FADD"
"IL-17 signaling pathway",0.017,0.535,1,91,3,"CASP3, CASP8, FADD"
"Ferroptosis",0.024,0.626,1,40,2,"GPX4, ACSL5"
"Type I diabetes mellitus",0.025,0.626,1,41,2,"HLA-C, FAS"
"Natural killer cell mediated cytotoxicity",0.039,0.867,1,125,3,"HLA-C, FAS, CASP3"
"Glutathione metabolism",0.042,0.867,1,54,2,"GPX4, SRM"
"Sulfur relay system",0.047,0.873,1,8,1,"URM1"
"Cell adhesion molecules (CAMs)",0.049,0.873,1,137,3,"NEGR1, HLA-C, CD2"
"RIG-I-like receptor signaling pathway",0.063,1,1,68,2,"CASP8, FADD"
"NOD-like receptor signaling pathway",0.076,1,1,164,3,"TRPV2, CASP8, FADD"
"Fatty acid biosynthesis",0.076,1,1,13,1,"ACSL5"
"Pyrimidine metabolism",0.124,1,1,101,2,"NME6, NME1"
"Protein export",0.125,1,1,22,1,"SRP9"
"Toll-like receptor signaling pathway",0.126,1,1,102,2,"CASP8, FADD"
"Proximal tubule bicarbonate reclamation",0.13,1,1,23,1,"SLC25A10"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.136,1,1,24,1,"NDST4"
"Phototransduction",0.156,1,1,28,1,"SAG"
"Autophagy - other",0.162,1,1,29,1,"WIPI2"
"Endocytosis",0.165,1,1,233,3,"CHMP4B, HLA-C, TSG101"
"beta-Alanine metabolism",0.172,1,1,31,1,"SRM"
"Propanoate metabolism",0.177,1,1,32,1,"ECHDC1"
"Spliceosome",0.183,1,1,129,2,"ISY1-RAB43, WBP11"
"Porphyrin and chlorophyll metabolism",0.192,1,1,35,1,"MMAB"
"mTOR signaling pathway",0.229,1,1,150,2,"DVL2, EIF4E"
"Fatty acid degradation",0.23,1,1,43,1,"ACSL5"
"Hippo signaling pathway",0.232,1,1,151,2,"DVL2, TP53BP2"
"Cysteine and methionine metabolism",0.235,1,1,44,1,"SRM"
"Fatty acid metabolism",0.235,1,1,44,1,"ACSL5"
"Arginine and proline metabolism",0.244,1,1,46,1,"SRM"
"Notch signaling pathway",0.253,1,1,48,1,"DVL2"
"Purine metabolism",0.274,1,1,170,2,"NME6, NME1"
"Lysine degradation",0.28,1,1,54,1,"SETD7"
"Synaptic vesicle cycle",0.319,1,1,63,1,"UNC13C"
"Antigen processing and presentation",0.339,1,1,68,1,"HLA-C"
"Adipocytokine signaling pathway",0.343,1,1,69,1,"ACSL5"
"PPAR signaling pathway",0.355,1,1,72,1,"ACSL5"
"RNA degradation",0.359,1,1,73,1,"PAN2"
"Cardiac muscle contraction",0.363,1,1,74,1,"COX6B1"
"EGFR tyrosine kinase inhibitor resistance",0.382,1,1,79,1,"EIF4E"
"Complement and coagulation cascades",0.382,1,1,79,1,"VWF"
"ECM-receptor interaction",0.394,1,1,82,1,"VWF"
"Peroxisome",0.397,1,1,83,1,"ACSL5"
"Longevity regulating pathway",0.416,1,1,88,1,"EIF4E"
"Hematopoietic cell lineage",0.426,1,1,91,1,"CD2"
"Inflammatory mediator regulation of TRP channels",0.444,1,1,96,1,"TRPV2"
"HIF-1 signaling pathway",0.447,1,1,97,1,"EIF4E"
"AGE-RAGE signaling pathway in diabetic complications",0.447,1,1,97,1,"CASP3"
"MAPK signaling pathway",0.456,1,1,253,2,"FAS, CASP3"
"Melanogenesis",0.46,1,1,101,1,"DVL2"
"Insulin resistance",0.477,1,1,106,1,"MLX"
"Serotonergic synapse",0.493,1,1,111,1,"CASP3"
"Oxidative phosphorylation",0.52,1,1,120,1,"COX6B1"
"Platelet activation",0.526,1,1,122,1,"VWF"
"Autophagy - animal",0.529,1,1,123,1,"WIPI2"
"FoxO signaling pathway",0.549,1,1,130,1,"SETD7"
"Ribosome",0.557,1,1,133,1,"RPL3"
"Insulin signaling pathway",0.571,1,1,138,1,"EIF4E"
"Signaling pathways regulating pluripotency of stem cells",0.573,1,1,139,1,"DVL2"
"Wnt signaling pathway",0.581,1,1,142,1,"DVL2"
"Phagosome",0.591,1,1,146,1,"HLA-C"
"PI3K-Akt signaling pathway",0.612,1,1,337,2,"EIF4E, VWF"
"Cellular senescence",0.614,1,1,155,1,"HLA-C"
"Metabolic pathways",0.618,1,1,1212,7,"NME6, COX6B1, MMAB, NME1, ACSL5, NDST4, SRM"
"Protein processing in endoplasmic reticulum",0.623,1,1,159,1,"BAK1"
"RNA transport",0.628,1,1,161,1,"EIF4E"
"Focal adhesion",0.701,1,1,196,1,"VWF"
"Olfactory transduction",0.715,1,1,407,2,"OR8K5, OR4S1"
"Cytokine-cytokine receptor interaction",0.804,1,1,263,1,"FAS"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,39,0,""
"Endocrine resistance",1,1,1,95,0,""
"ErbB signaling pathway",1,1,1,84,0,""
"Ras signaling pathway",1,1,1,221,0,""
"Rap1 signaling pathway",1,1,1,207,0,""
"cGMP-PKG signaling pathway",1,1,1,161,0,""
"cAMP signaling pathway",1,1,1,197,0,""
"Chemokine signaling pathway",1,1,1,181,0,""
"Sphingolipid signaling pathway",1,1,1,116,0,""
"Phospholipase D signaling pathway",1,1,1,140,0,""
"AMPK signaling pathway",1,1,1,118,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"Adrenergic signaling in cardiomyocytes",1,1,1,142,0,""
"VEGF signaling pathway",1,1,1,58,0,""
"Apelin signaling pathway",1,1,1,135,0,""
"Osteoclast differentiation",1,1,1,125,0,""
"Jak-STAT signaling pathway",1,1,1,152,0,""
"T cell receptor signaling pathway",1,1,1,100,0,""
"B cell receptor signaling pathway",1,1,1,70,0,""
"Fc epsilon RI signaling pathway",1,1,1,66,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,87,0,""
"Neurotrophin signaling pathway",1,1,1,118,0,""
"Cholinergic synapse",1,1,1,112,0,""
"Dopaminergic synapse",1,1,1,128,0,""
"Progesterone-mediated oocyte maturation",1,1,1,94,0,""
"Estrogen signaling pathway",1,1,1,98,0,""
"Prolactin signaling pathway",1,1,1,70,0,""
"Thyroid hormone signaling pathway",1,1,1,116,0,""
"Glucagon signaling pathway",1,1,1,100,0,""
"Regulation of lipolysis in adipocytes",1,1,1,54,0,""
"Relaxin signaling pathway",1,1,1,129,0,""
"Carbohydrate digestion and absorption",1,1,1,43,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,47,0,""
"Protein digestion and absorption",1,1,1,88,0,""
"Tight junction",1,1,1,167,0,""
"Leukocyte transendothelial migration",1,1,1,110,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Arachidonic acid metabolism",1,1,1,60,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Vascular smooth muscle contraction",1,1,1,119,0,""
"Glutamatergic synapse",1,1,1,109,0,""
"Long-term depression",1,1,1,59,0,""
"GnRH signaling pathway",1,1,1,91,0,""
"Ovarian steroidogenesis",1,1,1,49,0,""
"Oxytocin signaling pathway",1,1,1,151,0,""
"Taste transduction",1,1,1,82,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"Lysosome",1,1,1,123,0,""
"Retrograde endocannabinoid signaling",1,1,1,140,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"Ubiquitin mediated proteolysis",1,1,1,134,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"Antifolate resistance",1,1,1,29,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Regulation of actin cytoskeleton",1,1,1,210,0,""
"Calcium signaling pathway",1,1,1,180,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Pancreatic secretion",1,1,1,95,0,""
"Axon guidance",1,1,1,172,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,274,0,""
"Adherens junction",1,1,1,67,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,124,0,""
"Oocyte meiosis",1,1,1,118,0,""
"Retinol metabolism",1,1,1,55,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,73,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Proteasome",1,1,1,44,0,""
"Basal transcription factors",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Insulin secretion",1,1,1,85,0,""
"Folate biosynthesis",1,1,1,25,0,""
"GABAergic synapse",1,1,1,87,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Cytosolic DNA-sensing pathway",1,1,1,62,0,""
"TGF-beta signaling pathway",1,1,1,83,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Glycolysis / Gluconeogenesis",1,1,1,66,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Gap junction",1,1,1,88,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Phosphatidylinositol signaling system",1,1,1,97,0,""
"Long-term potentiation",1,1,1,67,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"NF-kappa B signaling pathway",1,1,1,92,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Aldosterone synthesis and secretion",1,1,1,82,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,35,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Mineral absorption",1,1,1,50,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"RNA polymerase",1,1,1,31,0,""
"Intestinal immune network for IgA production",1,1,1,45,0,""
"Circadian entrainment",1,1,1,96,0,""
"Th1 and Th2 cell differentiation",1,1,1,90,0,""
"Salivary secretion",1,1,1,90,0,""
"Gastric acid secretion",1,1,1,75,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Steroid hormone biosynthesis",1,1,1,50,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,65,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Carbon metabolism",1,1,1,113,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,69,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Renin secretion",1,1,1,65,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Starch and sucrose metabolism",1,1,1,34,0,""
"Tryptophan metabolism",1,1,1,35,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Th17 cell differentiation",1,1,1,105,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Type II diabetes mellitus",1,1,1,46,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Galactose metabolism",1,1,1,30,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fructose and mannose metabolism",1,1,1,30,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
