"","name","imports","weights","datasource","Confidence","Color"
"1","NF-kappa B signaling pathway.BCL2L1","Novel.STAT1",900,"database","High","#ff6600"
"2","NF-kappa B signaling pathway.BCL2L1","Novel.PRKAR2B",900,"database","High","#ff6600"
"3","NF-kappa B signaling pathway.BCL2L1","Novel.NMI",900,"database","High","#ff6600"
"4","NF-kappa B signaling pathway.BCL2L1","Novel.DIABLO",900,"database","High","#ff6600"
"5","NF-kappa B signaling pathway.BCL2L1","Novel.PMAIP1",900,"database","High","#ff6600"
"6","NF-kappa B signaling pathway.CD14","Novel.DNM1",900,"database","High","#ff6600"
"7","NF-kappa B signaling pathway.CD14","Novel.TLR2",900,"database","High","#ff6600"
"8","NF-kappa B signaling pathway.CD14","TNF signaling pathway & NF-kappa B signaling pathway.RIPK1",900,"database","High","#ff6600"
"9","NF-kappa B signaling pathway.CD14","TNF signaling pathway & NF-kappa B signaling pathway.IKBKB",900,"database","High","#ff6600"
"10","NF-kappa B signaling pathway.CD14","Novel.EIF2AK2",900,"database","High","#ff6600"
"11","NF-kappa B signaling pathway.CD14","Novel.RPS27A",900,"database","High","#ff6600"
"12","NF-kappa B signaling pathway.CD14","Novel.UBB",900,"database","High","#ff6600"
"13","NF-kappa B signaling pathway.CD14","TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7",900,"database","High","#ff6600"
"14","NF-kappa B signaling pathway.CD14","Novel.ITGB1",900,"database","High","#ff6600"
"15","NF-kappa B signaling pathway.CD14","Novel.NDUFS4",774,"experimental","High","#ff6600"
"16","NF-kappa B signaling pathway.CD14","Novel.ITGAM",900,"database","High","#ff6600"
"17","NF-kappa B signaling pathway.CD14","Novel.TOLLIP",900,"database","High","#ff6600"
"18","NF-kappa B signaling pathway.CD14","Novel.UBC",900,"database","High","#ff6600"
"19","NF-kappa B signaling pathway.CSNK2A2","Novel.TOP2A",503,"experimental","High","#ff6600"
"20","NF-kappa B signaling pathway.CSNK2A2","Novel.HCFC1",800,"database","High","#ff6600"
"21","NF-kappa B signaling pathway.CSNK2A2","Novel.NCAPD2",900,"database","High","#ff6600"
"22","NF-kappa B signaling pathway.CSNK2A2","Novel.NOP2",417,"experimental","High","#ff6600"
"23","NF-kappa B signaling pathway.CSNK2A2","RNA transport.EIF3J",594,"experimental","High","#ff6600"
"24","NF-kappa B signaling pathway.CSNK2A2","Novel.SIN3A",774,"experimental","High","#ff6600"
"25","NF-kappa B signaling pathway.CSNK2A2","Novel.BHLHE40",599,"experimental","High","#ff6600"
"26","NF-kappa B signaling pathway.CXCL8","Novel.DNM1",900,"database","Medium","#ff6600"
"27","NF-kappa B signaling pathway.CXCL8","Novel.CXCR5",900,"database","Medium","#ff6600"
"28","NF-kappa B signaling pathway.CXCL8","Novel.CHRM2",900,"database","Medium","#ff6600"
