"","name","imports","weights","datasource","Confidence","Color"
"1","MAPK signaling pathway.BRAF","Novel.BRAP",900,"database","Medium","#ff0000"
"2","MAPK signaling pathway.BRAF","Novel.PPP2R5E",900,"database","Medium","#ff0000"
"3","MAPK signaling pathway.BRAF","Novel.PPP2CB",900,"database","Medium","#ff0000"
"4","MAPK signaling pathway.BRAF","Novel.PEBP1",900,"database","Medium","#ff0000"
"5","MAPK signaling pathway.BRAF","Novel.YWHAH",900,"database","Medium","#ff0000"
"6","MAPK signaling pathway.BRAF","Novel.SFN",900,"database","Medium","#ff0000"
"7","MAPK signaling pathway.BRAF","Novel.VCL",900,"database","Medium","#ff0000"
"8","MAPK signaling pathway.BRAF","Novel.YWHAG",900,"database","Medium","#ff0000"
"9","MAPK signaling pathway.BRAF","Novel.FGA",900,"database","Medium","#ff0000"
"10","MAPK signaling pathway.BRAF","Novel.PPP2R5A",900,"database","Medium","#ff0000"
"11","MAPK signaling pathway.BRAF","Novel.LAMTOR2",900,"database","Medium","#ff0000"
"12","MAPK signaling pathway.BRAF","MAPK signaling pathway & TNF signaling pathway.MAP2K6",900,"database","Medium","#ff0000"
"13","MAPK signaling pathway.CACNA1C","Novel.PPP2CB",800,"database","Medium","#ff0000"
"14","MAPK signaling pathway.CACNA1C","Novel.GNG3",900,"database","Medium","#ff0000"
"15","MAPK signaling pathway.CACNA1C","Novel.GNG10",900,"database","Medium","#ff0000"
"16","MAPK signaling pathway.CACNA1C","Novel.PPP2R5A",800,"database","Medium","#ff0000"
"17","MAPK signaling pathway.CACNA1C","Novel.GNAI3",800,"database","Medium","#ff0000"
"18","MAPK signaling pathway.CACNA1C","Novel.STX1A",900,"database","Medium","#ff0000"
"19","MAPK signaling pathway.CACNA1C","Novel.GNAO1",800,"database","Medium","#ff0000"
"20","MAPK signaling pathway.CACNA1C","Novel.NCAM1",900,"database","Medium","#ff0000"
"21","MAPK signaling pathway.CACNA1C","Novel.CATSPERB",720,"database","Medium","#ff0000"
"22","MAPK signaling pathway.CACNA1C","Novel.SMDT1",900,"database","Medium","#ff0000"
"23","MAPK signaling pathway.CACNA1C","Novel.ATP2A1",540,"database","Medium","#ff0000"
"24","MAPK signaling pathway.CACNA1C","Novel.CATSPERG",720,"database","Medium","#ff0000"
"25","MAPK signaling pathway.CACNA1C","Novel.SYT5",900,"database","Medium","#ff0000"
"26","MAPK signaling pathway.CACNA1C","Novel.PPP2R5E",800,"database","Medium","#ff0000"
"27","MAPK signaling pathway.CACNA2D1","Novel.PPP2R5A",800,"database","High","#ff0000"
"28","MAPK signaling pathway.CACNA2D1","Novel.CATSPERB",720,"database","High","#ff0000"
"29","MAPK signaling pathway.CACNA2D1","Novel.SMDT1",900,"database","High","#ff0000"
"30","MAPK signaling pathway.CACNA2D1","Novel.ATP2A1",540,"database","High","#ff0000"
"31","MAPK signaling pathway.CACNA2D1","Novel.CATSPERG",720,"database","High","#ff0000"
"32","MAPK signaling pathway.CACNA2D1","Novel.PPP2R5E",800,"database","High","#ff0000"
"33","MAPK signaling pathway.CACNA2D1","Novel.PPP2CB",800,"database","High","#ff0000"
"34","MAPK signaling pathway.CACNA2D1","Novel.NDUFS4",503,"experimental","High","#ff0000"
"35","MAPK signaling pathway.CACNA2D2","Novel.GNG3",900,"database","Medium","#ff0000"
"36","MAPK signaling pathway.CACNA2D2","Novel.GNG10",900,"database","Medium","#ff0000"
"37","MAPK signaling pathway.CACNA2D2","Novel.PPP2R5A",800,"database","Medium","#ff0000"
"38","MAPK signaling pathway.CACNA2D2","Novel.STX1A",900,"database","Medium","#ff0000"
"39","MAPK signaling pathway.CACNA2D2","Novel.SYT5",900,"database","Medium","#ff0000"
"40","MAPK signaling pathway.CACNA2D2","Novel.PPP2R5E",800,"database","Medium","#ff0000"
"41","MAPK signaling pathway.CACNA2D2","Novel.PPP2CB",800,"database","Medium","#ff0000"
"42","MAPK signaling pathway.CD14","Novel.DNM1",900,"database","High","#ff0000"
"43","MAPK signaling pathway.CD14","Novel.TLR2",900,"database","High","#ff0000"
"44","MAPK signaling pathway.CD14","NOD-like receptor signaling pathway.TLR4",900,"database","High","#ff0000"
"45","MAPK signaling pathway.CD14","NOD-like receptor signaling pathway.MYD88",900,"database","High","#ff0000"
"46","MAPK signaling pathway.CD14","Novel.LY96",900,"database","High","#ff0000"
"47","MAPK signaling pathway.CD14","TNF signaling pathway & NOD-like receptor signaling pathway.RIPK1",900,"database","High","#ff0000"
"48","MAPK signaling pathway.CD14","MAPK signaling pathway & TNF signaling pathway & NOD-like receptor signaling pathway.IKBKB",900,"database","High","#ff0000"
"49","MAPK signaling pathway.CD14","Novel.EIF2AK2",900,"database","High","#ff0000"
"50","MAPK signaling pathway.CD14","Novel.RPS27A",900,"database","High","#ff0000"
"51","MAPK signaling pathway.CD14","Novel.UBB",900,"database","High","#ff0000"
"52","MAPK signaling pathway.CD14","MAPK signaling pathway & TNF signaling pathway & NOD-like receptor signaling pathway.MAP3K7",900,"database","High","#ff0000"
"53","MAPK signaling pathway.CD14","Novel.ITGB1",900,"database","High","#ff0000"
"54","MAPK signaling pathway.CD14","Novel.NDUFS4",774,"experimental","High","#ff0000"
"55","MAPK signaling pathway.CD14","Novel.ITGAM",900,"database","High","#ff0000"
"56","MAPK signaling pathway.CD14","NOD-like receptor signaling pathway.TICAM1",900,"database","High","#ff0000"
"57","MAPK signaling pathway.CD14","Novel.TOLLIP",900,"database","High","#ff0000"
"58","MAPK signaling pathway.CD14","Novel.UBC",900,"database","High","#ff0000"
"59","MAPK signaling pathway.CD14","Novel.TIRAP",900,"database","High","#ff0000"
"60","MAPK signaling pathway.CDC25B","Novel.HCLS1",662,"experimental","Medium","#ff0000"
"61","MAPK signaling pathway.CDC25B","Novel.CCNB2",900,"database","Medium","#ff0000"
"62","MAPK signaling pathway.CDC25B","Novel.CDC25C",900,"database","Medium","#ff0000"
"63","MAPK signaling pathway.CDC25B","MAPK signaling pathway & TNF signaling pathway & NOD-like receptor signaling pathway.MAPK13",800,"database","Medium","#ff0000"
"64","MAPK signaling pathway.CDC25B","Novel.YWHAH",900,"database","Medium","#ff0000"
"65","MAPK signaling pathway.CDC25B","Novel.SFN",900,"database","Medium","#ff0000"
"66","MAPK signaling pathway.CDC25B","Novel.PLK1",800,"database","Medium","#ff0000"
"67","MAPK signaling pathway.CDC25B","Novel.YWHAG",900,"database","Medium","#ff0000"
"68","MAPK signaling pathway.CDC42","Novel.NGFR",800,"database","Medium","#ff0000"
"69","MAPK signaling pathway.CDC42","Novel.WIPF2",900,"database","Medium","#ff0000"
