"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Proteasome",0,0,0,44,19,"POMP, PSMA2, PSMA4, PSMA6, PSMA7, PSMB1, PSMB2, PSMB3, PSMB4, PSMC1, PSMC2, PSMC3, PSMC5, PSMD1, PSMD2, PSMD3, PSMD7, PSMD8, PSMD11"
"NF-kappa B signaling pathway",0,0.005,0.01,93,14,"TIRAP, CSNK2A2, ERC1, TAB2, LY96, LAT, ICAM1, MYD88, BCL2L1, MAP3K7, TLR4, TNFRSF1A, CFLAR, CD14"
"Toll-like receptor signaling pathway",0,0.04,0.121,104,13,"TIRAP, TAB2, LY96, IL12A, JUN, MYD88, CCL3, STAT1, MAP3K7, TLR2, TLR4, PIK3R3, CD14"
"Spliceosome",0.001,0.072,0.289,128,14,"LSM6, HNRNPA1L2, CCDC12, SNW1, ACIN1, SF3B1, HNRNPC, SF3B6, SRSF1, SNRPC, SNRPD3, PHF5A, PRPF38A, RBM8A"
"Osteoclast differentiation",0.003,0.156,0.778,127,13,"IRF9, CREB1, CSF1R, CYLD, FHL2, TAB2, ITGB3, JUN, SPI1, STAT1, MAP3K7, TNFRSF1A, PIK3R3"
"TNF signaling pathway",0.007,0.274,1,108,11,"DNM1L, CREB1, EDN1, TAB2, ICAM1, JUN, MAP3K7, TNFRSF1A, PIK3R3, CFLAR, CREB3L1"
"AGE-RAGE signaling pathway in diabetic complications",0.01,0.354,1,99,10,"COL1A2, EDN1, EGR1, ICAM1, JUN, KRAS, SMAD4, PLCE1, STAT1, PIK3R3"
"Thyroid hormone signaling pathway",0.028,0.798,1,116,10,"RCAN2, SLC16A10, HDAC2, ITGB3, KRAS, ATP1B3, PLCE1, SLC2A1, STAT1, PIK3R3"
"Sphingolipid signaling pathway",0.031,0.798,1,118,10,"SGPP2, ADORA3, KRAS, ASAH1, PPP2CB, PPP2R5E, SMPD2, TNFRSF1A, PIK3R3, SGPL1"
"Apoptosis",0.032,0.798,1,136,11,"EIF2S1, IL3, IL3RA, JUN, KRAS, PMAIP1, BCL2L1, TNFRSF1A, TUBA1A, PIK3R3, CFLAR"
"Citrate cycle (TCA cycle)",0.038,0.798,1,30,4,"ACO2, PC, SDHC, SDHD"
"Apoptosis - multiple species",0.047,0.798,1,32,4,"BIRC8, PMAIP1, BCL2L1, TNFRSF1A"
"Sphingolipid metabolism",0.05,0.798,1,47,5,"SGPP2, ASAH1, SMPD2, PLPP1, SGPL1"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.053,0.798,1,20,3,"DSE, CHST12, CSGALNACT1"
"Mitophagy - animal",0.053,0.798,1,63,6,"CSNK2A2, JUN, KRAS, BCL2L1, SP1, UBB"
"Other types of O-glycan biosynthesis",0.053,0.798,1,20,3,"B3GLCT, POFUT1, PLOD3"
"PI3K-Akt signaling pathway",0.055,0.798,1,336,21,"COL1A2, CREB1, CSF1R, FGFR3, GNG4, GYS2, IL3, IL3RA, ITGB3, KRAS, PDGFRB, PPP2CB, PPP2R5E, BCL2L1, TLR2, TLR4, HSP90B1, YWHAG, PIK3R3, CCND3, CREB3L1"
"RNA transport",0.073,0.975,1,156,11,"EIF1, NXF1, EIF2S1, EIF4G1, ACIN1, NUP43, RPP25, SUMO3, EIF3A, EIF2S2, RBM8A"
"Proximal tubule bicarbonate reclamation",0.074,0.975,1,23,3,"SLC38A3, SLC25A10, ATP1B3"
"Antigen processing and presentation",0.085,1,1,71,6,"CREB1, HLA-DQA2, HSPA5, NFYC, KIR2DL5A, RFX5"
"Ribosome",0.09,1,1,125,9,"RPS4Y2, MRPS18C, RPL31, RPL36AL, RPL37, RPLP2, MRPS12, RPS2, RPL23"
"IL-17 signaling pathway",0.093,1,1,90,7,"TAB2, JUN, S100A8, CCL7, SRSF1, MAP3K7, HSP90B1"
"Thyroid hormone synthesis",0.099,1,1,74,6,"CREB1, HSPA5, ASGR1, ATP1B3, HSP90B1, CREB3L1"
"Phagosome",0.102,1,1,147,10,"HLA-DQA2, ITGB3, ATP6V0A4, ATP6V1B2, ATP6AP1, TLR2, TLR4, TUBA1A, ATP6V0E1, CD14"
"Collecting duct acid secretion",0.109,1,1,27,3,"ATP6V0A4, ATP6V1B2, ATP6V0E1"
"Hematopoietic cell lineage",0.11,1,1,94,7,"CSF1R, HLA-DQA2, IL3, IL3RA, ITGB3, THPO, CD14"
"Nicotinate and nicotinamide metabolism",0.118,1,1,28,3,"NAMPT, NT5C3A, BST1"
"Oxidative phosphorylation",0.127,1,1,116,8,"NDUFB3, NDUFS4, ATP6V0A4, ATP6V1B2, ATP6AP1, SDHC, SDHD, ATP6V0E1"
