"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"MAPK signaling pathway",0,0,0,255,48,"DUSP10, MAP3K8, DUSP5, DUSP6, DUSP7, EGFR, ELK4, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, TAB2, PLA2G4D, NR4A1, IKBKB, IL1A, IL1B, JUN, KRAS, STMN1, MAX, MAP3K3, MOS, TAOK3, PDGFRA, PDGFRB, PLA2G4A, PPP3R2, MAPK13, MAP2K6, RAP1A, RELA, BRAF, MAP3K7, TGFB2, TNFRSF1A, CACNA1C, CACNA2D1, CACNB4, MAPKAPK3, JMJD7-PLA2G4B, CACNA2D2, CD14, CDC25B, CDC42"
"Ras signaling pathway",0,0,0,226,37,"RASA4, CSF1R, EFNA2, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, RASA3, FLT4, SHC2, LAT, GNG3, GNG10, PLA2G4D, IKBKB, KRAS, NGFR, PLCE1, PDGFRA, PDGFRB, PLA2G4A, RAB5A, RAP1A, RELA, BCL2L1, BRAP, PLA2G6, PIK3R3, JMJD7-PLA2G4B, RASAL2, RAPGEF5, GAB2, CDC42"
"Rap1 signaling pathway",0,0,0,210,36,"CSF1R, CTNND1, DRD2, EFNA2, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, FLT4, LAT, GNAI3, GNAO1, ITGAM, ITGB1, ITGB3, KRAS, NGFR, PLCE1, PDGFRA, PDGFRB, PLCB4, PRKD1, MAPK13, MAP2K6, PARD3, RAP1A, BRAF, PARD6G, PIK3R3, SKAP1, RAPGEF5, CDC42"
"PI3K-Akt signaling pathway",0,0,0,340,61,"CREB3, CHRM2, COL1A2, COL4A2, COL4A3, COL6A1, CREB1, ATF6B, CSF1R, EFNA2, EGFR, EIF4B, EPO, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, FLT4, G6PC, GH2, GNG3, GNG10, NR4A1, TNC, IFNA13, IFNA14, IFNA16, IKBKB, IL3, IL3RA, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, KRAS, LAMA5, NGFR, PDGFRA, PDGFRB, PDPK1, PPP2CB, PPP2R5A, PPP2R5E, PKN2, PRL, RELA, BCL2L1, TNN, SYK, TLR2, TLR4, YWHAG, YWHAH, PIK3R3, CCND2, CCND3, CCNE1, CREB3L1"
"Osteoclast differentiation",0,0,0,127,27,"SIRPB1, IRF9, CREB1, CSF1R, CYLD, FHL2, TAB2, LILRA5, IKBKB, IL1A, IL1B, ITGB3, JUN, PPP3R2, MAPK13, MAP2K6, RELA, SPI1, STAT1, SYK, MAP3K7, TGFB2, TNFRSF1A, CALCR, PIK3R3, TNFRSF11A, GAB2"
"Toll-like receptor signaling pathway",0,0,0,104,28,"TIRAP, MAP3K8, TICAM1, TAB2, LY96, IFNA13, IFNA14, IFNA16, IKBKB, IL1B, CXCL8, IL12A, IRAK1, JUN, MYD88, TOLLIP, MAPK13, MAP2K6, RELA, CCL3, CXCL11, STAT1, MAP3K7, TLR2, TLR4, PIK3R3, RIPK1, CD14"
"TNF signaling pathway",0,0,0,108,25,"DNM1L, CREB3, MAP3K8, CREB1, ATF6B, CSF2, JAG1, EDN1, PGAM5, TAB2, TAB3, ICAM1, IKBKB, IL1B, JUN, MAPK13, MAP2K6, RELA, BCL3, MAP3K7, TNFRSF1A, PIK3R3, RIPK1, CFLAR, CREB3L1"
"AGE-RAGE signaling pathway in diabetic complications",0,0,0,99,22,"COL1A2, COL4A2, COL4A3, DIAPH1, AGER, EDN1, EGR1, ICAM1, IL1A, IL1B, CXCL8, JUN, KRAS, SMAD4, PLCE1, PLCB4, MAPK13, RELA, STAT1, TGFB2, PIK3R3, CDC42"
"Spliceosome",0,0,0,132,31,"BCAS2, PPIH, PRPF8, SF3B2, LSM6, HNRNPA1L2, CCDC12, SNW1, ACIN1, SF3B1, LSM4, PRPF31, HNRNPC, HNRNPM, SNU13, SF3B6, PLRG1, XAB2, THOC2, SRSF1, SRSF2, SRSF3, TRA2B, SNRPC, SNRPD3, PHF5A, PRPF38A, EFTUD2, CDC5L, RBM8A, THOC1"
"Proteasome",0,0,0,45,29,"POMP, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMB1, PSMB2, PSMB3, PSMB4, PSMB5, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD2, PSMD3, PSMD7, PSMD8, PSMD11, PSMD12, PSMF1, PSMD6"
