"","name","imports","weights","datasource","Confidence","Color"
"1","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.DNM1",900,"database","High","#000066"
"2","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.TLR2",900,"database","High","#000066"
"3","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","NF-kappa B signaling pathway.TLR4",900,"database","High","#000066"
"4","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","NF-kappa B signaling pathway.MYD88",900,"database","High","#000066"
"5","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","NF-kappa B signaling pathway.LY96",900,"database","High","#000066"
"6","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","TNF signaling pathway & NF-kappa B signaling pathway.RIPK1",900,"database","High","#000066"
"7","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB",900,"database","High","#000066"
"8","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.EIF2AK2",900,"database","High","#000066"
"9","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.RPS27A",900,"database","High","#000066"
"10","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.UBB",900,"database","High","#000066"
"11","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7",900,"database","High","#000066"
"12","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.ITGB1",900,"database","High","#000066"
"13","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.NDUFS4",774,"experimental","High","#000066"
"14","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.ITGAM",900,"database","High","#000066"
"15","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","NF-kappa B signaling pathway.TICAM1",900,"database","High","#000066"
"16","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.TOLLIP",900,"database","High","#000066"
"17","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","Novel.UBC",900,"database","High","#000066"
"18","MAPK signaling pathway & NF-kappa B signaling pathway.CD14","NF-kappa B signaling pathway.TIRAP",900,"database","High","#000066"
"19","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.RPS27A",900,"database","Medium","#996633"
"20","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.UBB",900,"database","Medium","#996633"
"21","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","MAPK signaling pathway.MAP3K3",900,"database","Medium","#996633"
"22","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.NFKBIB",900,"database","Medium","#996633"
"23","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.PEBP1",900,"database","Medium","#996633"
"24","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.NGFR",900,"database","Medium","#996633"
"25","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.GNB2L1",900,"database","Medium","#996633"
"26","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.CDK12",720,"database","Medium","#996633"
"27","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.ERC1",900,"database","Medium","#996633"
"28","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.TICAM1",900,"database","Medium","#996633"
"29","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.UBC",900,"database","Medium","#996633"
"30","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.TIRAP",900,"database","Medium","#996633"
"31","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.PDPK1",900,"database","Medium","#996633"
"32","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","MAPK signaling pathway & NF-kappa B signaling pathway.CD14",900,"database","Medium","#996633"
"33","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","TNF signaling pathway.CSF2",900,"database","Medium","#996633"
"34","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.PHKB",540,"database","Medium","#996633"
"35","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.ATG13",720,"database","Medium","#996633"
"36","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.CDK14",900,"database","Medium","#996633"
"37","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.PYDC1",720,"database","Medium","#996633"
"38","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.TLR2",900,"database","Medium","#996633"
"39","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.TLR4",900,"database","Medium","#996633"
"40","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.MYD88",900,"database","Medium","#996633"
"41","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.NFKBIE",900,"database","Medium","#996633"
"42","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.IFIH1",900,"database","Medium","#996633"
"43","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.DIABLO",540,"database","Medium","#996633"
"44","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.CYLD",900,"database","Medium","#996633"
"45","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.CDC34",900,"database","Medium","#996633"
"46","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.CCNL2",540,"database","Medium","#996633"
"47","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","MAPK signaling pathway & TNF signaling pathway.MAP3K8",900,"database","Medium","#996633"
"48","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.LY96",900,"database","Medium","#996633"
"49","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.CARD11",900,"database","Medium","#996633"
"50","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.CCND2",900,"database","Medium","#996633"
"51","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","TNF signaling pathway & NF-kappa B signaling pathway.RIPK1",900,"database","Medium","#996633"
"52","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","Novel.CCND3",720,"database","Medium","#996633"
"53","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IKBKB","NF-kappa B signaling pathway.IRAK1",900,"database","Medium","#996633"
"54","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","MAPK signaling pathway.IL1A",900,"database","Medium","#996633"
"55","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","Novel.IL12A",900,"database","Medium","#996633"
"56","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","NF-kappa B signaling pathway.MYD88",900,"database","Medium","#996633"
"57","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","Novel.IL12RB2",900,"database","Medium","#996633"
"58","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","Novel.NLRC4",800,"database","Medium","#996633"
"59","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","NF-kappa B signaling pathway.IRAK1",900,"database","Medium","#996633"
"60","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","MAPK signaling pathway.MAP3K3",900,"database","Medium","#996633"
"61","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","Novel.A2M",488,"experimental","Medium","#996633"
"62","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","MAPK signaling pathway & TNF signaling pathway.JUN",800,"database","Medium","#996633"
"63","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","Novel.TOLLIP",900,"database","Medium","#996633"
"64","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.IL1B","Novel.IL1RN",900,"database","Medium","#996633"
"65","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.NFKBIB",900,"database","High","#996633"
"66","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.WDR5",720,"database","High","#996633"
"67","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.KAT2B",720,"database","High","#996633"
"68","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.HCFC1",503,"experimental","High","#996633"
"69","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","NF-kappa B signaling pathway.ERC1",900,"database","High","#996633"
"70","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","NF-kappa B signaling pathway.TICAM1",900,"database","High","#996633"
"71","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.UBC",900,"database","High","#996633"
"72","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","MAPK signaling pathway & TNF signaling pathway.MAP2K6",900,"database","High","#996633"
"73","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.PDPK1",900,"database","High","#996633"
"74","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","MAPK signaling pathway & NF-kappa B signaling pathway.CD14",900,"database","High","#996633"
"75","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","MAPK signaling pathway.TGFB2",900,"database","High","#996633"
"76","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.TLR2",900,"database","High","#996633"
"77","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","MAPK signaling pathway.IL1A",900,"database","High","#996633"
"78","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","NF-kappa B signaling pathway.TLR4",900,"database","High","#996633"
"79","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","NF-kappa B signaling pathway.MYD88",900,"database","High","#996633"
"80","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.BMPR1B",900,"database","High","#996633"
"81","MAPK signaling pathway & TNF signaling pathway & NF-kappa B signaling pathway.MAP3K7","Novel.NFKBIE",900,"database","High","#996633"
