"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"MAPK signaling pathway",0,0,0,252,47,"DUSP10, MAP3K8, DUSP5, DUSP6, DUSP7, EGFR, ELK4, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, TAB2, PLA2G4D, NR4A1, IKBKB, IL1A, IL1B, JUN, KRAS, STMN1, MAX, MAP3K3, TAOK3, PDGFRA, PDGFRB, PLA2G4A, PPP3R2, MAPK13, MAP2K6, RAP1A, RELA, BRAF, MAP3K7, TGFB2, TNFRSF1A, CACNA1C, CACNA2D1, CACNB4, MAPKAPK3, JMJD7-PLA2G4B, CACNA2D2, CD14, CDC25B, CDC42"
"Rap1 signaling pathway",0,0,0,209,38,"RAPGEF3, CSF1R, CTNND1, DRD2, EFNA2, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, FLT4, LAT, GNAI3, GNAO1, LPAR4, PFN3, ITGAM, ITGB1, ITGB3, KRAS, NGFR, PDGFRA, PDGFRB, PFN1, PRKD1, MAPK13, MAP2K6, PARD3, RAP1A, BRAF, PARD6G, PIK3R3, SKAP1, RAPGEF5, CDC42"
"Chemokine signaling pathway",0,0,0,182,34,"CXCL13, CCR8, CX3CR1, GRK2, PTK2B, SHC2, GNAI3, GNG3, GNG4, GNG10, CXCR3, GRK4, GSK3A, IKBKB, CXCL8, KRAS, CXCL9, NFKBIB, PF4, PARD3, PXN, RAP1A, RELA, CCL3, CCL7, CCL13, CXCL11, CXCR5, BRAF, STAT1, XCL2, CXCR4, PIK3R3, CDC42"
"PI3K-Akt signaling pathway",0,0,0,336,67,"CREB3, CHRM2, COL1A2, COL4A2, COL4A3, COL6A1, CREB1, ATF6B, CSF1R, EFNA2, EGFR, EIF4B, EPO, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, FLT4, G6PC, GH2, GNG3, GNG4, GNG10, LPAR4, GYS2, NR4A1, TNC, IFNA13, IFNA14, IFNA16, IKBKB, IL3, IL3RA, IL6R, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, KRAS, LAMA4, LAMA5, NGFR, PDGFRA, PDGFRB, PDPK1, PPP2CB, PPP2R5A, PPP2R5E, PKN2, PRL, RELA, BCL2L1, TNN, SYK, TLR2, TLR4, HSP90B1, YWHAG, YWHAH, PIK3R3, CCND2, CCND3, CCNE1, CREB3L1"
"Osteoclast differentiation",0,0,0,127,27,"SIRPB1, IRF9, CREB1, CSF1R, CYLD, FHL2, TAB2, LILRA5, IKBKB, IL1A, IL1B, ITGB3, JUN, PPP3R2, MAPK13, MAP2K6, RELA, SPI1, STAT1, SYK, MAP3K7, TGFB2, TNFRSF1A, CALCR, PIK3R3, TNFRSF11A, GAB2"
"Focal adhesion",0,0,0,196,34,"COL1A2, COL4A2, COL4A3, COL6A1, EGFR, FLT4, PIP5K1C, SHC2, MYLPF, TNC, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, JUN, LAMA4, LAMA5, ARHGAP5, PDGFRA, PDGFRB, PDPK1, PXN, MYL7, RAP1A, TNN, BRAF, VCL, CAPN2, PIK3R3, CAV3, CCND2, CCND3, CDC42"
"Toll-like receptor signaling pathway",0,0,0,104,29,"TIRAP, MAP3K8, TICAM1, TAB2, LY96, IFNA13, IFNA14, IFNA16, IKBKB, IL1B, CXCL8, IL12A, IRAK1, JUN, CXCL9, MYD88, TOLLIP, MAPK13, MAP2K6, RELA, CCL3, CXCL11, STAT1, MAP3K7, TLR2, TLR4, PIK3R3, RIPK1, CD14"
"TNF signaling pathway",0,0,0,108,24,"DNM1L, CREB3, MAP3K8, CREB1, ATF6B, CSF2, EDN1, PGAM5, TAB2, TAB3, ICAM1, IKBKB, IL1B, JUN, MAPK13, MAP2K6, RELA, BCL3, MAP3K7, TNFRSF1A, PIK3R3, RIPK1, CFLAR, CREB3L1"
"Leukocyte transendothelial migration",0,0,0,107,25,"CDH5, RAPGEF3, CLDN19, CTNND1, PTK2B, CLDN14, CLDN15, GNAI3, MYLPF, ICAM1, ITGAM, ITGB1, ARHGAP5, CLDN11, MAPK13, PXN, MYL7, RAP1A, VCL, CXCR4, JAM3, PIK3R3, CLDN6, CLDN2, CDC42"
"Spliceosome",0,0,0,128,31,"BCAS2, PPIH, PRPF8, SF3B2, LSM6, HNRNPA1L2, CCDC12, SNW1, ACIN1, SF3B1, LSM4, PRPF31, HNRNPC, HNRNPM, SNU13, SF3B6, PLRG1, XAB2, THOC2, SRSF1, SRSF2, SRSF3, TRA2B, SNRPC, SNRPD3, PHF5A, PRPF38A, EFTUD2, CDC5L, RBM8A, THOC1"
"Proteasome",0,0,0,44,29,"POMP, PSMA1, PSMA2, PSMA3, PSMA4, PSMA5, PSMA6, PSMA7, PSMB1, PSMB2, PSMB3, PSMB4, PSMB5, PSMB9, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD1, PSMD2, PSMD3, PSMD7, PSMD8, PSMD11, PSMD12, PSMF1, PSMD6"
"Cytokine-cytokine receptor interaction",0,0,0,266,45,"CXCL13, CCR8, CNTFR, CSF1R, CSF2, CX3CR1, EGFR, EPO, FLT4, GH2, CXCR3, IL19, IFNA13, IFNA14, IFNA16, IL1A, IL1B, IL3, IL3RA, IL6R, CXCL8, IL12A, IL12RB2, IL17A, CXCL9, NGFR, IL21R, IL22, PDGFRA, PDGFRB, PF4, PRL, CCL3, CCL7, CCL13, CXCL11, CXCR5, BMPR1B, XCL2, TGFB2, THPO, TNFRSF1A, CXCR4, PLEKHO2, TNFRSF11A"
"NF-kappa B signaling pathway",0,0,0,93,28,"TIRAP, PARP1, CSNK2A2, TICAM1, ERC1, TAB2, LY96, TAB3, LAT, ICAM1, IKBKB, IL1B, CXCL8, IRAK1, MYD88, RELA, BCL2L1, CCL13, SYK, MAP3K7, TLR4, TNFRSF1A, UBE2I, CARD11, RIPK1, TNFRSF11A, CFLAR, CD14"
"RNA transport",0,0,0.001,156,28,"EIF1, SRRM1, NXF1, EIF2S1, EIF2S3, EIF4A1, EIF4B, EIF4G1, EIF4G2, ACIN1, NUP188, NUP43, THOC2, RANBP2, RANGAP1, SUMO3, UBE2I, THOC7, RAE1, EIF3A, EIF3B, EIF3I, EIF3J, EIF2B3, EIF2S2, NUP155, RBM8A, THOC1"
"Regulation of actin cytoskeleton",0,0,0.001,210,34,"ARPC1B, CHRM2, EGFR, SPATA13, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, PIP5K1C, GIT1, MYLPF, PFN3, ITGA1, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, KRAS, PDGFRA, PDGFRB, PFN1, PXN, MYL7, BDKRB1, BRAF, VCL, PIK3R3, CD14, ARHGEF6, CDC42"
"Jak-STAT signaling pathway",0,0,0.004,155,27,"IRF9, CNTFR, CSF2, EPO, GH2, IL19, IFNA13, IFNA14, IFNA16, IL3, IL3RA, IL6R, IL12A, IL12RB2, IL21R, IL22, PRL, PTPN2, PTPN6, BCL2L1, STAT1, THPO, PIK3R3, SOCS2, CCND2, CCND3, IL27RA"
"AGE-RAGE signaling pathway in diabetic complications",0,0.001,0.017,99,19,"COL1A2, COL4A2, COL4A3, AGER, EDN1, EGR1, ICAM1, IL1A, IL1B, CXCL8, JUN, KRAS, SMAD4, MAPK13, RELA, STAT1, TGFB2, PIK3R3, CDC42"
"Apoptosis",0,0.001,0.024,136,23,"PARP1, CTSD, EIF2S1, ENDOG, BIRC5, IKBKB, IL3, IL3RA, ITPR3, JUN, KRAS, PDPK1, PMAIP1, DIABLO, RELA, BCL2L1, TNFRSF1A, TUBA4A, TUBA1A, CAPN2, PIK3R3, RIPK1, CFLAR"
"Ras signaling pathway",0,0.002,0.032,223,32,"CSF1R, EFNA2, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, FLT4, SHC2, LAT, GNG3, GNG4, GNG10, PLA2G4D, IKBKB, KRAS, NGFR, PDGFRA, PDGFRB, PLA2G4A, RAB5A, RAP1A, RELA, BCL2L1, PIK3R3, JMJD7-PLA2G4B, RAPGEF5, GAB2, CDC42"
"Relaxin signaling pathway",0,0.002,0.034,130,22,"CREB3, COL1A2, COL4A2, COL4A3, CREB1, ATF6B, EDN1, EGFR, SHC2, GNA15, GNAI3, GNAO1, GNG3, GNG4, GNG10, JUN, KRAS, MAPK13, ACTA2, RELA, PIK3R3, CREB3L1"
"Th17 cell differentiation",0,0.002,0.051,107,19,"GATA3, LAT, IKBKB, IL1B, IL6R, IL17A, JUN, SMAD4, NFKBIB, NFKBIE, IL21R, IL22, PPP3R2, MAPK13, RELA, RORA, STAT1, RUNX1, IL27RA"
"T cell receptor signaling pathway",0,0.004,0.081,102,18,"MAP3K8, CSF2, LAT, IKBKB, JUN, KRAS, NFKBIB, NFKBIE, PDPK1, PPP3R2, MAPK13, PTPN6, RELA, MAP3K7, CARD11, PIK3R3, CD28, CDC42"
"NOD-like receptor signaling pathway",0,0.004,0.082,166,25,"DNM1L, IRF9, TICAM1, TAB2, TAB3, PYDC1, GBP2, IFNA13, IFNA14, IFNA16, IKBKB, IL1B, CXCL8, ITPR3, JUN, MYD88, NFKBIB, MAPK13, NLRC4, RELA, BCL2L1, STAT1, MAP3K7, TLR4, RIPK1"
"RIG-I-like receptor signaling pathway",0,0.004,0.099,70,14,"CYLD, DDX3X, IFNA13, IFNA14, IFNA16, IKBKB, CXCL8, IL12A, NFKBIB, MAPK13, RELA, MAP3K7, RIPK1, ISG15"
"ECM-receptor interaction",0,0.004,0.112,79,15,"COL1A2, COL4A2, COL4A3, COL6A1, GP1BA, TNC, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, AGRN, LAMA4, LAMA5, TNN"
"Fc epsilon RI signaling pathway",0.001,0.007,0.185,66,13,"CSF2, LAT, PLA2G4D, IL3, KRAS, PDPK1, PLA2G4A, MAPK13, MAP2K6, SYK, PIK3R3, JMJD7-PLA2G4B, GAB2"
